time_ps,rmsd_nm
0.0,0.000475
0.01,0.06929
0.02,0.0589341
0.03,0.066303
0.04,0.0665757
0.05,0.0652441
0.06,0.0749391
0.07,0.0695982
0.08,0.0650698
0.09,0.1224041
0.1,0.0924115
0.11,0.1171663
0.12,0.0770033
0.13,0.10163
0.14,0.0979682
0.15,0.0803005
0.16,0.0864733
0.17,0.1040659
0.18,0.0721095
0.19,0.0798743
0.2,0.1078272
0.21,0.1113996
0.22,0.0944712
0.23,0.0864315
0.24,0.0990029
0.25,0.0766084
0.26,0.1250131
0.27,0.1549834
0.28,0.1101396
0.29,0.1431153
0.3,0.1220519
0.31,0.1287699
0.32,0.0908113
0.33,0.1247721
0.34,0.0758774
0.35,0.0805961
0.36,0.0846187
0.37,0.1071695
0.38,0.1020114
0.39,0.1277242
0.4,0.1096306
0.41,0.1127748
0.42,0.1205736
0.43,0.1185165
0.44,0.0982399
0.45,0.1110959
0.46,0.12145
0.47,0.0885613
0.48,0.1243875
0.49,0.1247133
0.5,0.1104199
0.5100001,0.1112982
0.52,0.1012157
0.53,0.1157102
0.54,0.0944615
0.55,0.0805805
0.56,0.1011668
0.5700001,0.0911731
0.58,0.1146743
0.59,0.0993096
0.6,0.1411104
0.61,0.10539
0.62,0.1038667
0.6300001,0.1335193
0.64,0.1319423
0.65,0.1354387
0.66,0.1468634
0.67,0.1372699
0.68,0.1483918
0.6900001,0.1566389
0.7,0.1491801
0.71,0.1772007
0.72,0.1315258
0.73,0.1520237
0.74,0.2188466
0.7500001,0.2001033
0.7600001,0.164452
0.77,0.1409896
0.78,0.1564277
0.79,0.1506667
0.8,0.1936853
0.8100001,0.1941391
0.8200001,0.1813101
0.83,0.1891282
0.84,0.1812888
0.85,0.1904076
0.86,0.1296596
0.8700001,0.1532341
0.8800001,0.1257462
0.89,0.1259181
0.9,0.1093154
0.91,0.0965971
0.92,0.1158512
0.9300001,0.1537444
0.9400001,0.1573366
0.95,0.1367435
0.96,0.1418775
0.97,0.1293286
0.98,0.1289365
0.9900001,0.1278
1.0,0.1342148
1.01,0.1170644
1.0200001,0.1327706
1.0300001,0.1462516
1.0400001,0.12843
1.0500001,0.1579594
1.0600001,0.1563385
1.0700001,0.162214
1.08,0.1660294
1.09,0.1551139
1.1,0.1250538
1.11,0.1089339
1.12,0.1278115
1.13,0.1584598
1.1400001,0.1476883
1.1500001,0.1606277
1.1600001,0.1292535
1.1700001,0.1907358
1.1800001,0.1735578
1.1900001,0.1889043
1.2,0.1996655
1.21,0.1743123
1.22,0.1714808
1.23,0.1708748
1.24,0.180282
1.25,0.1674347
1.2600001,0.1662346
1.2700001,0.1812816
1.2800001,0.185876
1.2900001,0.1911786
1.3000001,0.1944837
1.3100001,0.1850264
1.3200001,0.1966335
1.33,0.1837657
1.34,0.176056
1.35,0.1516015
1.36,0.1581
1.3700001,0.1648061
1.3800001,0.1934305
1.3900001,0.1898134
1.4000001,0.1794548
1.4100001,0.1607184
1.4200001,0.1870485
1.4300001,0.182332
1.4400001,0.170934
1.45,0.1917776
1.46,0.1849959
1.47,0.1973816
1.48,0.1904874
1.4900001,0.1735176
1.5000001,0.1681854
1.5100001,0.1677531
1.5200001,0.1729629
1.5300001,0.1790584
1.5400001,0.2009632
1.5500001,0.1809662
1.5600001,0.1885411
1.5700001,0.1829387
1.58,0.1672833
1.59,0.1717899
1.6,0.1899538
1.6100001,0.1585246
1.6200001,0.2093772
1.6300001,0.1911936
1.6400001,0.2029528
1.6500001,0.1932207
1.6600001,0.1833724
1.6700001,0.1971053
1.6800001,0.1970545
1.6900001,0.1859737
1.7,0.2098505
1.71,0.1725278
1.72,0.1890058
1.7300001,0.1767858
1.7400001,0.1772307
1.7500001,0.1524255
1.7600001,0.1908666
1.7700001,0.1818023
1.7800001,0.1770913
1.7900001,0.206449
1.8000001,0.1797573
1.8100001,0.1931846
1.8200001,0.1939509
1.83,0.192908
1.84,0.2272302
1.8500001,0.2294605
1.8600001,0.2414495
1.8700001,0.2873449
1.8800001,0.2815773
1.8900001,0.2992077
1.9000001,0.2901836
1.9100001,0.2547023
1.9200001,0.2233765
1.9300001,0.2906476
1.9400001,0.3088253
1.95,0.2928179
1.96,0.2861773
1.9700001,0.2854841
1.9800001,0.2693816
1.9900001,0.2935086
2.0,0.3058391
2.01,0.2800724
2.02,0.2907734
2.0300002,0.2764178
2.0400002,0.2662553
2.0500002,0.2339597
2.0600002,0.2401006
2.0700002,0.2286963
2.0800002,0.2563076
2.0900002,0.2190664
2.1000001,0.2603336
2.1100001,0.2661696
2.1200001,0.2807285
2.1300001,0.2553658
2.1400001,0.2583506
2.1500001,0.2394974
2.1600001,0.2465446
2.1700001,0.2655843
2.1800001,0.2597647
2.1900001,0.2649479
2.2,0.2495549
2.21,0.2615399
2.22,0.2732164
2.23,0.2484443
2.24,0.1936284
2.25,0.2142569
2.26,0.1994425
2.2700002,0.254755
2.2800002,0.2533571
2.2900002,0.2813323
2.3000002,0.1982612
2.3100002,0.2277999
2.3200002,0.242105
2.3300002,0.2241603
2.3400002,0.2412051
2.3500001,0.2506329
2.3600001,0.2726294
2.3700001,0.2354101
2.3800001,0.2990603
2.3900001,0.2607739
2.4000001,0.2956915
2.4100001,0.2596594
2.4200001,0.2509827
2.4300001,0.2721673
2.4400001,0.266203
2.45,0.3092583
2.46,0.3080291
2.47,0.2997789
2.48,0.2833769
2.49,0.2945096
2.5,0.2843287
2.5100002,0.2439623
2.5200002,0.3305146
2.5300002,0.3217403
2.5400002,0.3026931
2.5500002,0.268422
2.5600002,0.2702673
2.5700002,0.2663367
2.5800002,0.2526979
2.5900002,0.268001
2.6000001,0.2334038
2.6100001,0.2486137
2.6200001,0.25195
2.6300001,0.2712783
2.6400001,0.2768978
2.6500001,0.306237
2.6600001,0.3073648
2.6700001,0.294869
2.6800001,0.2505355
2.6900001,0.2662213
2.7,0.2803909
2.71,0.3365208
2.72,0.3320114
2.73,0.3674936
2.7400002,0.3552678
2.7500002,0.3840917
2.7600002,0.3786045
2.7700002,0.3741879
2.7800002,0.4338993
2.7900002,0.4358205
2.8000002,0.4470122
2.8100002,0.402816
2.8200002,0.3698965
2.8300002,0.3888029
2.8400002,0.3945358
2.8500001,0.4521451
2.8600001,0.4763288
2.8700001,0.480495
2.8800001,0.5020059
2.8900001,0.4602689
2.9000001,0.4554543
2.9100001,0.4867721
2.9200001,0.4913763
2.9300001,0.4724931
2.9400001,0.4990016
2.95,0.4747609
2.96,0.5322126
2.97,0.5035974
2.9800003,0.5362105
2.9900002,0.5360866
3.0000002,0.4902388
3.0100002,0.3798629
3.0200002,0.3925963
3.0300002,0.3450616
3.0400002,0.3673858
3.0500002,0.386052
3.0600002,0.4106407
3.0700002,0.43122
3.0800002,0.4268445
3.0900002,0.4024952
3.1000001,0.4008887
3.1100001,0.4025297
3.1200001,0.3728037
3.1300001,0.3632136
3.1400001,0.360236
3.1500001,0.3540201
3.1600001,0.3084823
3.1700001,0.3459415
3.1800001,0.3385547
3.1900001,0.310508
3.2,0.302927
3.21,0.317995
3.2200003,0.2531087
3.2300003,0.2138192
3.2400002,0.1942447
3.2500002,0.2062134
3.2600002,0.2502759
3.2700002,0.2156714
3.2800002,0.2120993
3.2900002,0.202459
3.3000002,0.2034535
3.3100002,0.2144682
3.3200002,0.2206311
3.3300002,0.2104853
3.3400002,0.2155881
3.3500001,0.209296
3.3600001,0.2146197
3.3700001,0.2112306
3.3800001,0.2518148
3.3900001,0.2119297
3.4000001,0.2333624
3.4100001,0.2350806
3.4200001,0.2177589
3.4300001,0.2077338
3.4400001,0.2053992
3.45,0.2731043
3.4600003,0.2525372
3.4700003,0.2738189
3.4800003,0.239977
3.4900002,0.2332489
3.5000002,0.261292
3.5100002,0.257005
3.5200002,0.2432368
3.5300002,0.2468598
3.5400002,0.2459054
3.5500002,0.2297155
