time_ps,rg_nm,rg_x_nm,rg_y_nm,rg_z_nm
2270.0,3.70018,3.12832,3.21738,2.69161
2280.0,3.71842,3.13623,3.24081,2.70455
2290.0,3.70522,3.12841,3.21871,2.70376
2300.0,3.69039,3.12489,3.1935,2.69715
2310.0,3.72008,3.15382,3.2105,2.72473
2320.0,3.66307,3.11,3.15047,2.69049
2330.0,3.66261,3.10584,3.16464,2.67737
2340.0,3.6997,3.12811,3.20583,2.70428
2350.0,3.67898,3.11281,3.17962,2.69633
2360.0,3.67683,3.10603,3.18496,2.69199
2370.0,3.67125,3.10461,3.17436,2.69092
2380.0,3.64539,3.08273,3.14062,2.68534
2390.0,3.66543,3.10986,3.15061,2.69688
2400.0,3.69193,3.12472,3.19986,2.69402
2410.0,3.68182,3.11115,3.2068,2.67372
2420.0,3.64888,3.08485,3.17762,2.6486
2430.0,3.63061,3.07137,3.1548,2.64133
2440.0,3.64415,3.08257,3.15619,2.66381
2450.0,3.65033,3.08922,3.14979,2.68054
2460.0,3.65901,3.08741,3.17049,2.6819
2470.0,3.62983,3.0625,3.13457,2.67338
2480.0,3.6228,3.06828,3.11975,2.66497
2490.0,3.62048,3.06589,3.12314,2.65746
2500.0,3.67092,3.10793,3.16559,2.69649
2510.0,3.70004,3.13197,3.19015,2.71926
2520.0,3.71191,3.14178,3.20343,2.72466
2530.0,3.74528,3.16958,3.23928,2.74135
2540.0,3.75847,3.17216,3.2552,2.75559
2550.0,3.79517,3.20634,3.29092,2.77414
2560.0,3.77959,3.19433,3.27396,2.76552
2570.0,3.81487,3.22818,3.30754,2.78306
2580.0,3.78349,3.20121,3.28133,2.7595
2590.0,3.78112,3.20527,3.26509,2.76751
2600.0,3.7945,3.21504,3.28318,2.77141
2610.0,3.83871,3.24743,3.32582,2.80438
2620.0,3.82471,3.22891,3.3244,2.78916
2630.0,3.84913,3.24764,3.34355,2.81161
2640.0,3.84305,3.25059,3.32297,2.81595
2650.0,3.82841,3.22927,3.31719,2.80741
2660.0,3.84037,3.23298,3.35598,2.78964
2670.0,3.81965,3.22083,3.31964,2.79029
2680.0,3.82084,3.22718,3.30779,2.80026
2690.0,3.83381,3.23105,3.32786,2.80748
2700.0,3.8132,3.20978,3.31281,2.79349
2710.0,3.82417,3.21367,3.33697,2.79025
2720.0,3.79571,3.19459,3.31267,2.76327
2730.0,3.73829,3.14903,3.25327,2.72937
2740.0,3.74552,3.15387,3.26387,2.73096
2750.0,3.77752,3.17068,3.30553,2.74948
2760.0,3.76721,3.16437,3.29354,2.74282
2770.0,3.77951,3.17791,3.29154,2.76333
2780.0,3.79497,3.1932,3.3055,2.77141
2790.0,3.83021,3.21217,3.3517,2.7909
2800.0,3.842,3.22677,3.36022,2.79621
2810.0,3.86712,3.2515,3.38961,2.80133
2820.0,3.81314,3.20625,3.32704,2.78044
2830.0,3.76688,3.16356,3.28979,2.74734
2840.0,3.77428,3.17406,3.28201,2.7648
2850.0,3.76634,3.16295,3.27797,2.76068
2860.0,3.76702,3.15059,3.2902,2.76211
2870.0,3.7689,3.14531,3.30122,2.76012
2880.0,3.7266,3.10948,3.25618,2.73925
2890.0,3.73528,3.12609,3.25825,2.74153
2900.0,3.75189,3.13588,3.27609,2.75441
2910.0,3.75075,3.13125,3.28061,2.75122
2920.0,3.74124,3.12544,3.26817,2.74671
2930.0,3.77177,3.15775,3.28395,2.7743
2940.0,3.77542,3.16395,3.29542,2.76355
2950.0,3.76663,3.1534,3.28884,2.75947
2960.0,3.75603,3.14694,3.2875,2.73947
2970.0,3.71962,3.12237,3.2524,2.70996
2980.0,3.70907,3.11914,3.2318,2.70941
2990.0,3.67157,3.08871,3.20165,2.67772
3000.0,3.67195,3.0896,3.20645,2.67198
3010.0,3.68899,3.10076,3.22372,2.68519
3020.0,3.66138,3.08007,3.2016,2.65977
3030.0,3.61691,3.04195,3.15766,2.63435
3040.0,3.5517,2.99766,3.08862,2.58914
3050.0,3.53902,2.98536,3.07162,2.58884
3060.0,3.5415,2.99439,3.05801,2.60128
3070.0,3.53987,2.99554,3.0618,2.59103
3080.0,3.52457,2.97593,3.05313,2.58212
3090.0,3.54716,2.99894,3.0612,2.60769
3100.0,3.53816,2.9923,3.05775,2.59488
3110.0,3.557,3.00987,3.08037,2.59934
3120.0,3.55086,3.00658,3.06646,2.60279
3130.0,3.58507,3.03679,3.09303,2.62992
3140.0,3.56923,3.02046,3.08236,2.61812
3150.0,3.54801,3.0,3.06329,2.60634
3160.0,3.53102,2.99409,3.04517,2.58817
3170.0,3.56074,3.01969,3.07857,2.6003
3180.0,3.56176,3.02936,3.06751,2.60492
3190.0,3.55698,3.01347,3.06592,2.61214
3200.0,3.56721,3.0247,3.06958,2.62276
3210.0,3.59568,3.05271,3.08559,2.64915
3220.0,3.61463,3.06648,3.10621,2.6607
3230.0,3.61501,3.06737,3.10711,2.65964
3240.0,3.61841,3.07765,3.08828,2.67887
3250.0,3.63961,3.10189,3.10957,2.68372
3260.0,3.59217,3.05838,3.0765,2.64365
3270.0,3.57633,3.05135,3.06314,2.62425
3280.0,3.57976,3.05005,3.06295,2.63532
3290.0,3.60316,3.06553,3.08272,2.65799
3300.0,3.59334,3.05611,3.07593,2.6501
3310.0,3.60139,3.06427,3.08719,2.64944
3320.0,3.58367,3.04407,3.07547,2.63826
3330.0,3.60827,3.06463,3.10142,2.65113
3340.0,3.56953,3.03541,3.06296,2.62444
3350.0,3.59184,3.05854,3.0807,2.63766
3360.0,3.61679,3.08173,3.10634,2.64876
3370.0,3.61268,3.08084,3.10263,2.64291
3380.0,3.61951,3.08089,3.11373,2.6485
3390.0,3.60544,3.06888,3.10225,2.63749
3400.0,3.61683,3.07775,3.1184,2.63931
3410.0,3.6293,3.08372,3.12973,2.65312
3420.0,3.62614,3.07431,3.1356,2.64847
3430.0,3.62795,3.07146,3.14506,2.64552
3440.0,3.6267,3.07195,3.13658,2.65159
3450.0,3.61495,3.05498,3.12994,2.64694
3460.0,3.57647,3.02578,3.10108,2.60964
3470.0,3.56248,3.0089,3.08801,2.60638
3480.0,3.52195,2.9738,3.05171,2.57912
3490.0,3.52785,2.98722,3.05409,2.57693
3500.0,3.54039,3.00087,3.05929,2.58926
3510.0,3.52261,2.98186,3.0415,2.58368
3520.0,3.52364,2.98994,3.02902,2.59179
3530.0,3.51939,2.97785,3.02386,2.60017
3540.0,3.53533,2.99102,3.03285,2.61778
3550.0,3.5082,2.97684,2.99412,2.6055
3560.0,3.51111,2.98425,2.98647,2.61362
3570.0,3.51669,2.98964,2.98987,2.61857
3580.0,3.53445,3.01119,3.00699,2.62209
3590.0,3.51884,2.99857,2.99247,2.61116
3600.0,3.52361,2.99447,2.99888,2.62136
3610.0,3.50205,2.97993,2.98051,2.60101
3620.0,3.53634,3.01167,3.00871,2.62469
3630.0,3.55141,3.02421,3.01679,2.64162
3640.0,3.55961,3.03364,3.01858,2.65081
3650.0,3.58685,3.06018,3.02791,2.68292
3660.0,3.6283,3.09008,3.07472,2.70679
3670.0,3.6482,3.10414,3.09442,2.72169
3680.0,3.65841,3.11274,3.10608,2.72601
3690.0,3.63138,3.09005,3.07652,2.71302
3700.0,3.6393,3.09981,3.08572,2.71265
3710.0,3.62009,3.08554,3.06889,2.69656
3720.0,3.59783,3.06677,3.0666,2.66076
3730.0,3.61977,3.08544,3.07335,2.69074
3740.0,3.64773,3.11083,3.09698,2.70985
3750.0,3.67285,3.12974,3.11927,2.73031
3760.0,3.67263,3.13133,3.12859,2.71719
3770.0,3.64651,3.11112,3.09598,2.70738
3780.0,3.63715,3.10435,3.09353,2.69273
3790.0,3.62391,3.08837,3.08779,2.68196
3800.0,3.60751,3.06497,3.08846,2.66376
3810.0,3.62266,3.07439,3.10692,2.67256
3820.0,3.61459,3.06517,3.09561,2.67442
3830.0,3.60518,3.05376,3.08921,2.66945
3840.0,3.63177,3.07506,3.1151,2.68693
3850.0,3.63001,3.07253,3.11952,2.67994
3860.0,3.61056,3.05749,3.09994,2.6673
3870.0,3.6494,3.08501,3.14199,2.69199
3880.0,3.62808,3.06898,3.12642,2.67074
3890.0,3.63926,3.08364,3.13515,2.67403
3900.0,3.61978,3.06591,3.12003,2.65917
3910.0,3.60938,3.05614,3.11022,2.65364
3920.0,3.60691,3.05409,3.10652,2.65361
3930.0,3.58531,3.03572,3.09366,2.63108
3940.0,3.58927,3.03571,3.11099,2.62143
3950.0,3.54402,2.99856,3.06779,2.59181
3960.0,3.57708,3.02792,3.10506,2.60409
3970.0,3.60279,3.05046,3.12448,2.62537
3980.0,3.56381,3.02365,3.07213,2.6117
3990.0,3.55013,3.01456,3.05264,2.6078
4000.0,3.6139,3.0685,3.10354,2.65949
4010.0,3.62874,3.07253,3.13378,2.65978
4020.0,3.63915,3.06997,3.1515,2.67024
4030.0,3.62636,3.0648,3.1357,2.65995
4040.0,3.61823,3.05901,3.12915,2.65216
4050.0,3.58879,3.03597,3.09383,2.64005
4060.0,3.6255,3.06354,3.14192,2.65172
4070.0,3.60846,3.05088,3.1154,2.6511
4080.0,3.61644,3.05413,3.13042,2.65142
4090.0,3.63635,3.07169,3.14556,2.66764
4100.0,3.64132,3.06925,3.14601,2.68342
4110.0,3.63631,3.06935,3.1412,2.67534
4120.0,3.62564,3.06592,3.13534,2.65714
4130.0,3.60379,3.04082,3.12569,2.63782
4140.0,3.55711,3.00444,3.07798,2.60871
4150.0,3.538,2.99439,3.04344,2.60882
4160.0,3.53545,2.99476,3.03942,2.60617
4170.0,3.51763,2.98877,3.02012,2.58719
4180.0,3.49942,2.98451,2.99279,2.57444
4190.0,3.48193,2.95853,2.98286,2.56852
4200.0,3.47732,2.9535,2.97508,2.57083
4210.0,3.4381,2.92344,2.94226,2.53727
4220.0,3.40569,2.89376,2.91292,2.51763
4230.0,3.39188,2.87892,2.90139,2.51067
4240.0,3.37876,2.8637,2.89738,2.49728
4250.0,3.45569,2.9243,2.98463,2.53457
4260.0,3.41857,2.89684,2.94698,2.50934
4270.0,3.37022,2.86247,2.90116,2.47109
4280.0,3.32216,2.82461,2.85844,2.434
4290.0,3.37683,2.87544,2.90253,2.47246
4300.0,3.33463,2.83688,2.86448,2.4467
4310.0,3.31332,2.82556,2.83257,2.43905
4320.0,3.30049,2.80568,2.83348,2.4261
4330.0,3.31738,2.81983,2.84698,2.43994
4340.0,3.30916,2.80988,2.85018,2.42532
4350.0,3.34685,2.84945,2.87749,2.4502
4360.0,3.35836,2.85839,2.88038,2.46785
4370.0,3.35193,2.84776,2.88581,2.45625
4380.0,3.37436,2.85461,2.91844,2.47112
4390.0,3.37101,2.85157,2.91377,2.47103
4400.0,3.35648,2.83923,2.90294,2.45839
4410.0,3.35106,2.83605,2.89274,2.45928
4420.0,3.39123,2.86562,2.93166,2.48888
4430.0,3.36304,2.85013,2.90693,2.45899
4440.0,3.33084,2.82627,2.86873,2.44368
4450.0,3.33069,2.82582,2.86913,2.44332
4460.0,3.31629,2.81706,2.85631,2.42925
4470.0,3.35515,2.85285,2.90119,2.44099
4480.0,3.33861,2.83671,2.88387,2.43495
4490.0,3.36787,2.86295,2.90614,2.45823
4500.0,3.32376,2.82807,2.86989,2.42086
4510.0,3.29578,2.80556,2.83954,2.40627
4520.0,3.29637,2.80599,2.84359,2.40259
4530.0,3.28934,2.79492,2.84274,2.39726
4540.0,3.29732,2.80511,2.84477,2.40485
4550.0,3.31955,2.82088,2.86222,2.42676
4560.0,3.32452,2.82534,2.86564,2.43113
4570.0,3.32165,2.8252,2.8543,2.43678
4580.0,3.34247,2.84635,2.87461,2.44523
4590.0,3.36593,2.85302,2.90665,2.46387
4600.0,3.39046,2.87106,2.92745,2.48546
4610.0,3.39534,2.86546,2.94089,2.48936
4620.0,3.42512,2.89139,2.96483,2.51249
4630.0,3.43923,2.8943,2.99358,2.5136
4640.0,3.36704,2.83382,2.92379,2.46876
4650.0,3.34407,2.81742,2.89936,2.45386
4660.0,3.34143,2.81124,2.8983,2.45501
4670.0,3.36252,2.82877,2.92826,2.4569
4680.0,3.39043,2.8486,2.95289,2.48112
4690.0,3.43221,2.87924,2.99751,2.50701
4700.0,3.42388,2.8713,2.99293,2.49878
4710.0,3.35929,2.81105,2.93994,2.45448
4720.0,3.34646,2.81426,2.91744,2.44256
4730.0,3.31549,2.78809,2.89326,2.41672
4740.0,3.32689,2.79924,2.90613,2.41971
4750.0,3.25545,2.74427,2.83715,2.36969
4760.0,3.28752,2.77037,2.86119,2.3988
4770.0,3.28898,2.77179,2.86425,2.39749
4780.0,3.28325,2.77455,2.85616,2.38824
4790.0,3.28606,2.7851,2.85535,2.38464
4800.0,3.2668,2.76901,2.83501,2.3747
4810.0,3.29506,2.79183,2.86183,2.39384
4820.0,3.24409,2.75143,2.81282,2.35921
4830.0,3.23815,2.75238,2.79623,2.36151
4840.0,3.22705,2.73843,2.79198,2.35236
4850.0,3.26061,2.76659,2.82806,2.3688
4860.0,3.25829,2.76363,2.8374,2.35468
4870.0,3.26257,2.77182,2.83471,2.36013
4880.0,3.22775,2.74674,2.80254,2.33193
4890.0,3.17566,2.70871,2.74703,2.2992
4900.0,3.18649,2.71233,2.76605,2.3021
4910.0,3.22078,2.73862,2.79856,2.32699
4920.0,3.23676,2.7444,2.81893,2.33988
4930.0,3.24336,2.74774,2.82538,2.34647
4940.0,3.26761,2.76724,2.84894,2.36231
4950.0,3.28877,2.77444,2.87784,2.37751
4960.0,3.26976,2.76372,2.86246,2.35602
4970.0,3.2802,2.77457,2.86227,2.37248
4980.0,3.31595,2.8007,2.89556,2.40059
4990.0,3.33291,2.82105,2.90042,2.41781
5000.0,3.36529,2.83657,2.94138,2.43978
5010.0,3.36242,2.83545,2.9425,2.43179
5020.0,3.34291,2.82368,2.92347,2.4146
5030.0,3.3657,2.84619,2.94097,2.43019
5040.0,3.40624,2.88202,2.97845,2.45513
5050.0,3.37557,2.86241,2.94213,2.43711
5060.0,3.35468,2.84392,2.92657,2.41971
5070.0,3.3747,2.85968,2.94639,2.43273
5080.0,3.37785,2.85347,2.95742,2.43538
5090.0,3.38546,2.85929,2.9712,2.43292
5100.0,3.41586,2.88664,2.99759,2.45315
5110.0,3.39029,2.87257,2.96277,2.44099
5120.0,3.35682,2.84417,2.93909,2.41018
5130.0,3.32989,2.8195,2.89614,2.41642
5140.0,3.33119,2.81918,2.90376,2.41124
5150.0,3.3043,2.80053,2.87575,2.39246
5160.0,3.30705,2.80839,2.86498,2.40376
5170.0,3.26329,2.77433,2.8196,2.3772
5180.0,3.30302,2.80438,2.86046,2.40272
5190.0,3.31754,2.81405,2.88346,2.40394
5200.0,3.3135,2.81657,2.87592,2.39887
5210.0,3.33715,2.83779,2.89632,2.41484
5220.0,3.34721,2.84891,2.90234,2.42234
5230.0,3.34978,2.84423,2.90657,2.42987
5240.0,3.3693,2.85861,2.93245,2.43588
5250.0,3.37319,2.86336,2.93666,2.43598
5260.0,3.36872,2.85839,2.93282,2.43407
5270.0,3.38084,2.86411,2.95195,2.43784
5280.0,3.35779,2.84356,2.92165,2.43466
5290.0,3.39744,2.87547,2.959,2.46195
5300.0,3.41857,2.89222,2.98066,2.47467
5310.0,3.44198,2.90439,3.01592,2.48259
5320.0,3.43245,2.90039,3.00295,2.47657
5330.0,3.40669,2.8739,2.98999,2.45186
5340.0,3.47102,2.92206,3.05434,2.49571
5350.0,3.4537,2.90794,3.03975,2.48191
5360.0,3.45003,2.90981,3.02253,2.49054
5370.0,3.46492,2.92339,3.02983,2.50706
5380.0,3.4587,2.91446,3.02075,2.51122
5390.0,3.42643,2.88742,2.99184,2.48848
5400.0,3.41387,2.87318,2.97705,2.48816
5410.0,3.42897,2.8859,2.98797,2.50187
5420.0,3.41294,2.87295,2.97828,2.4844
5430.0,3.38788,2.85253,2.9429,2.48151
5440.0,3.38598,2.84666,2.94358,2.48226
5450.0,3.39329,2.85299,2.95491,2.4815
5460.0,3.36133,2.8234,2.92997,2.4578
5470.0,3.34544,2.81545,2.91511,2.44117
5480.0,3.3359,2.80855,2.90327,2.43711
5490.0,3.34882,2.81432,2.91801,2.44826
5500.0,3.3807,2.84238,2.9506,2.46436
5510.0,3.3552,2.82941,2.92307,2.4423
5520.0,3.3292,2.80703,2.89937,2.42516
5530.0,3.34626,2.82357,2.91763,2.431
5540.0,3.28929,2.775,2.86264,2.39656
5550.0,3.28336,2.76633,2.8538,2.40086
5560.0,3.29095,2.77391,2.85344,2.4133
5570.0,3.27731,2.76115,2.84912,2.39586
5580.0,3.27751,2.76197,2.8547,2.3888
5590.0,3.29245,2.76816,2.87427,2.39923
5600.0,3.2922,2.7779,2.8682,2.39455
5610.0,3.28347,2.77619,2.85918,2.38332
