time_ps,mindist_nm
2080.0,0.2206742
2090.0,0.2245658
2100.0,0.2253467
2110.0,0.2206828
2120.0,0.2397561
2130.0,0.2230985
2140.0,0.2301348
2150.0,0.2299459
2160.0,0.2293689
2170.0,0.2228948
2180.0,0.2300741
2190.0,0.2148349
2200.0,0.2438355
2210.0,0.2096523
2220.0,0.2301588
2230.0,0.2317504
2240.0,0.2137242
2250.0,0.1949819
2260.0,0.2126172
2270.0,0.2311189
2280.0,0.2118534
2290.0,0.2215826
2300.0,0.214807
2310.0,0.2194721
2320.0,0.23214
2330.0,0.2125299
2340.0,0.2167671
2350.0,0.1999301
2360.0,0.2233226
2370.0,0.2253578
2380.0,0.2286482
2390.0,0.2250111
2400.0,0.242126
2410.0,0.2297502
2420.0,0.2147089
2430.0,0.1800752
2440.0,0.1985297
2450.0,0.2399878
2460.0,0.2239752
2470.0,0.2729487
2480.0,0.2046777
2490.0,0.2475418
2500.0,0.2375158
2510.0,0.2320862
2520.0,0.2270441
2530.0,0.2315689
2540.0,0.2213345
2550.0,0.1936232
2560.0,0.2191485
2570.0,0.2232981
2580.0,0.22516
2590.0,0.2308551
2600.0,0.2369916
2610.0,0.1892538
2620.0,0.2226207
2630.0,0.2384365
2640.0,0.238506
2650.0,0.2450162
2660.0,0.1833168
2670.0,0.2052243
2680.0,0.1987688
2690.0,0.2098405
2700.0,0.1986176
2710.0,0.2484229
2720.0,0.2279057
2730.0,0.2595745
2740.0,0.221919
2750.0,0.2480119
2760.0,0.2192642
2770.0,0.2265261
2780.0,0.2022919
2790.0,0.2031503
2800.0,0.2204134
2810.0,0.2180116
2820.0,0.2295865
2830.0,0.2277852
2840.0,0.230002
2850.0,0.2306362
2860.0,0.2439364
2870.0,0.1999425
2880.0,0.2176902
2890.0,0.1977421
2900.0,0.2163932
2910.0,0.2052144
2920.0,0.2533513
2930.0,0.2570388
2940.0,0.1975526
2950.0,0.2253645
2960.0,0.2041372
2970.0,0.1876644
2980.0,0.1905912
2990.0,0.2077378
3000.0,0.2134856
3010.0,0.2477537
3020.0,0.2541608
3030.0,0.2023955
3040.0,0.2057814
3050.0,0.2136095
3060.0,0.2095757
3070.0,0.2370527
3080.0,0.2479939
3090.0,0.1747713
3100.0,0.217122
3110.0,0.2589092
3120.0,0.2137939
3130.0,0.2317023
3140.0,0.2224411
3150.0,0.1944659
3160.0,0.1796129
3170.0,0.2136352
3180.0,0.2626577
3190.0,0.2153093
3200.0,0.2426049
3210.0,0.2056817
3220.0,0.1880211
3230.0,0.2054561
3240.0,0.2030615
3250.0,0.1967283
3260.0,0.1890106
3270.0,0.1996753
3280.0,0.1901498
3290.0,0.20241
3300.0,0.2343733
3310.0,0.2006111
3320.0,0.1973146
3330.0,0.1983181
3340.0,0.2075334
3350.0,0.2076649
3360.0,0.2232914
3370.0,0.242833
3380.0,0.1947436
3390.0,0.2431155
3400.0,0.2146766
3410.0,0.2050706
3420.0,0.2579328
3430.0,0.22695
3440.0,0.1916087
3450.0,0.2840931
3460.0,0.1868825
3470.0,0.2177201
3480.0,0.1978916
3490.0,0.1828578
3500.0,0.1987385
3510.0,0.2010597
3520.0,0.2395623
3530.0,0.2287201
3540.0,0.2106415
3550.0,0.230831
3560.0,0.2110428
3570.0,0.1895705
3580.0,0.2394495
3590.0,0.2234013
3600.0,0.1775978
3610.0,0.2442376
3620.0,0.2236089
3630.0,0.2154208
3640.0,0.1878992
3650.0,0.2136847
3660.0,0.1994011
3670.0,0.1911385
3680.0,0.2363135
3690.0,0.2020911
3700.0,0.2237073
3710.0,0.2463327
3720.0,0.20008
3730.0,0.2488092
3740.0,0.2263559
3750.0,0.2154134
3760.0,0.2803253
3770.0,0.2606246
3780.0,0.2446447
3790.0,0.217681
3800.0,0.2640851
3810.0,0.2269648
3820.0,0.2296214
3830.0,0.2644428
3840.0,0.2495455
3850.0,0.272958
3860.0,0.2197589
3870.0,0.1990702
3880.0,0.2159097
3890.0,0.2023267
3900.0,0.2347782
3910.0,0.2050635
3920.0,0.2172279
3930.0,0.1762413
3940.0,0.2196137
3950.0,0.1737414
3960.0,0.212737
3970.0,0.213939
3980.0,0.1902286
3990.0,0.2004119
4000.0,0.1915831
4010.0,0.2036762
4020.0,0.2179017
4030.0,0.2118158
4040.0,0.2113524
4050.0,0.229663
4060.0,0.1908955
4070.0,0.2032833
4080.0,0.2071811
4090.0,0.1872803
4100.0,0.2424004
4110.0,0.269006
4120.0,0.2257633
4130.0,0.2420308
4140.0,0.2343352
4150.0,0.22494
4160.0,0.2559336
4170.0,0.2095425
4180.0,0.2558593
4190.0,0.2223015
4200.0,0.2685554
4210.0,0.2447405
4220.0,0.2405534
4230.0,0.1944969
4240.0,0.2164902
4250.0,0.2177293
4260.0,0.2447753
4270.0,0.2076296
4280.0,0.2176902
4290.0,0.2515633
4300.0,0.2495557
4310.0,0.2304535
4320.0,0.2411181
4330.0,0.2660018
4340.0,0.2723305
4350.0,0.2608911
4360.0,0.2318489
4370.0,0.2315233
4380.0,0.2504572
4390.0,0.2516785
4400.0,0.2505614
4410.0,0.2356351
4420.0,0.2738611
4430.0,0.2238282
4440.0,0.2320731
4450.0,0.1929275
4460.0,0.2235643
4470.0,0.2391211
4480.0,0.2756469
4490.0,0.252111
4500.0,0.243721
4510.0,0.2222093
4520.0,0.2519624
4530.0,0.2389666
4540.0,0.2552217
4550.0,0.2631387
4560.0,0.234966
4570.0,0.2106677
4580.0,0.2402439
4590.0,0.2317541
4600.0,0.2294537
4610.0,0.2059078
4620.0,0.1907381
4630.0,0.2163815
4640.0,0.2064851
4650.0,0.2084348
4660.0,0.2350255
4670.0,0.2014671
4680.0,0.2407675
4690.0,0.2065477
4700.0,0.2076852
4710.0,0.2200773
4720.0,0.2751527
4730.0,0.2420932
4740.0,0.2552839
4750.0,0.1959232
4760.0,0.2214092
4770.0,0.240919
4780.0,0.1960052
4790.0,0.190384
4800.0,0.1921537
4810.0,0.1960052
4820.0,0.1898576
4830.0,0.1992536
4840.0,0.214469
4850.0,0.2515909
4860.0,0.243793
4870.0,0.2700723
4880.0,0.2407986
4890.0,0.247851
4900.0,0.2766081
4910.0,0.2053242
4920.0,0.2123604
4930.0,0.1997323
4940.0,0.1917551
4950.0,0.2221933
4960.0,0.2110689
4970.0,0.2424229
4980.0,0.2185336
4990.0,0.2539466
5000.0,0.2324865
5010.0,0.2680414
5020.0,0.2435159
5030.0,0.2215246
5040.0,0.2414309
5050.0,0.2050825
5060.0,0.1981039
5070.0,0.2386313
5080.0,0.2564879
5090.0,0.2357221
5100.0,0.2222475
5110.0,0.2191277
5120.0,0.2427881
5130.0,0.2192285
5140.0,0.2675332
5150.0,0.2281688
5160.0,0.2445096
5170.0,0.2063903
5180.0,0.2148417
5190.0,0.1840735
5200.0,0.2753181
5210.0,0.2716877
5220.0,0.1763349
5230.0,0.2768161
5240.0,0.2531819
5250.0,0.2501881
5260.0,0.2117101
5270.0,0.2020347
5280.0,0.2350085
5290.0,0.21113
5300.0,0.1903681
5310.0,0.2101167
5320.0,0.2503318
5330.0,0.1992408
5340.0,0.2368503
5350.0,0.2390608
5360.0,0.2045632
5370.0,0.2471658
5380.0,0.2230068
5390.0,0.2678467
5400.0,0.2388577
5410.0,0.2308614
5420.0,0.2569005
5430.0,0.2200496
5440.0,0.2582422
5450.0,0.2775932
5460.0,0.2662271
5470.0,0.2549765
5480.0,0.2582209
5490.0,0.2645105
5500.0,0.2513106
5510.0,0.263585
5520.0,0.239704
5530.0,0.2532686
5540.0,0.262048
5550.0,0.2583348
5560.0,0.2122827
5570.0,0.2121936
5580.0,0.2100809
5590.0,0.1990024
5600.0,0.2452059
5610.0,0.1967613
5620.0,0.213696
5630.0,0.1671826
5640.0,0.2136658
5650.0,0.1772823
5660.0,0.2439894
5670.0,0.2366201
5680.0,0.2492268
5690.0,0.2644411
5700.0,0.2939698
5710.0,0.2737244
5720.0,0.250651
5730.0,0.2427451
5740.0,0.2480986
5750.0,0.2584375
5760.0,0.2602095
5770.0,0.2117213
5780.0,0.2405409
5790.0,0.2269581
5800.0,0.2403126
5810.0,0.1887035
5820.0,0.1909891
5830.0,0.2197568
5840.0,0.2437928
5850.0,0.2293339
5860.0,0.2245465
5870.0,0.222679
5880.0,0.2380191
5890.0,0.2186252
5900.0,0.2361631
5910.0,0.2330621
5920.0,0.2173613
5930.0,0.2427383
5940.0,0.2407859
5950.0,0.2514638
5960.0,0.2171958
5970.0,0.2452304
5980.0,0.2268258
5990.0,0.2306599
6000.0,0.2746597
6010.0,0.2713723
6020.0,0.2422664
6030.0,0.2070287
6040.0,0.2738703
6050.0,0.2463719
6060.0,0.2145437
6070.0,0.1993739
6080.0,0.2401939
6090.0,0.2500956
6100.0,0.2462619
6110.0,0.2619408
6120.0,0.2351021
6130.0,0.1955862
6140.0,0.2410208
6150.0,0.2367826
6160.0,0.2390355
6170.0,0.2634351
6180.0,0.249359
6190.0,0.2445853
6200.0,0.2923936
6210.0,0.2479879
6220.0,0.2630758
6230.0,0.2224005
6240.0,0.2605107
6250.0,0.2584069
6260.0,0.2592007
6270.0,0.2111898
6280.0,0.244806
6290.0,0.2151698
6300.0,0.2640075
6310.0,0.2728902
6320.0,0.2451244
6330.0,0.2618909
6340.0,0.2222566
6350.0,0.2480845
6360.0,0.2531029
6370.0,0.2143014
6380.0,0.2121465
6390.0,0.1832212
6400.0,0.2333622
6410.0,0.2164141
6420.0,0.2373688
6430.0,0.225329
6440.0,0.1917183
6450.0,0.2554327
6460.0,0.2672792
6470.0,0.2727305
6480.0,0.204453
6490.0,0.2687009
6500.0,0.1902446
6510.0,0.2069829
6520.0,0.1876459
6530.0,0.1731817
6540.0,0.2400333
6550.0,0.2095639
6560.0,0.2278332
6570.0,0.2492349
6580.0,0.188348
6590.0,0.2105824
6600.0,0.1964844
6610.0,0.1989822
6620.0,0.1793849
6630.0,0.202766
6640.0,0.1859841
6650.0,0.2747614
6660.0,0.2334287
6670.0,0.2367046
6680.0,0.2683842
6690.0,0.2628101
6700.0,0.238686
6710.0,0.2641855
6720.0,0.2382792
6730.0,0.2065575
6740.0,0.2490364
6750.0,0.215198
6760.0,0.2751324
6770.0,0.2224252
6780.0,0.2489938
6790.0,0.2333945
6800.0,0.220025
6810.0,0.2532865
6820.0,0.2596962
6830.0,0.2449917
6840.0,0.2409068
6850.0,0.2376742
6860.0,0.2255327
6870.0,0.1789106
6880.0,0.2355629
6890.0,0.203187
6900.0,0.1764653
6910.0,0.1882392
6920.0,0.2011242
6930.0,0.1937757
6940.0,0.2089353
6950.0,0.2530157
6960.0,0.1725748
6970.0,0.2066617
6980.0,0.2440269
6990.0,0.2062861
7000.0,0.2587295
7010.0,0.1946126
7020.0,0.1917419
7030.0,0.1871954
7040.0,0.2226567
7050.0,0.2329571
7060.0,0.2026182
7070.0,0.1863036
7080.0,0.2163008
7090.0,0.2233068
7100.0,0.2106469
7110.0,0.2424255
7120.0,0.2243791
7130.0,0.2169629
7140.0,0.1963004
7150.0,0.2660468
7160.0,0.2007012
7170.0,0.1970404
7180.0,0.2543444
7190.0,0.218545
7200.0,0.2013875
7210.0,0.2180664
7220.0,0.1902865
7230.0,0.2293491
7240.0,0.2156432
7250.0,0.2201025
7260.0,0.2217861
7270.0,0.2238213
7280.0,0.2165734
7290.0,0.1792371
7300.0,0.2516246
7310.0,0.2322369
7320.0,0.2430657
7330.0,0.2104898
7340.0,0.1989296
7350.0,0.1990125
7360.0,0.2134881
7370.0,0.1917919
7380.0,0.2083003
7390.0,0.2211538
7400.0,0.2769638
7410.0,0.2475743
7420.0,0.1998624
7430.0,0.2033049
7440.0,0.189771
7450.0,0.1958491
7460.0,0.2037351
7470.0,0.2516051
7480.0,0.2131151
7490.0,0.2076921
7500.0,0.2058568
7510.0,0.1994917
7520.0,0.2494015
7530.0,0.2278267
7540.0,0.2058976
7550.0,0.2169077
7560.0,0.2341176
7570.0,0.1984392
7580.0,0.2288228
7590.0,0.1967768
7600.0,0.2268526
7610.0,0.2152881
7620.0,0.2149534
7630.0,0.234359
7640.0,0.217097
7650.0,0.243674
7660.0,0.1913346
7670.0,0.2154274
7680.0,0.205655
7690.0,0.2141702
7700.0,0.2358853
7710.0,0.2382538
7720.0,0.2104498
7730.0,0.2309224
7740.0,0.2499721
7750.0,0.2551625
7760.0,0.2114378
7770.0,0.2361801
7780.0,0.2745071
7790.0,0.2531263
7800.0,0.2326093
7810.0,0.2187922
7820.0,0.2225533
7830.0,0.2003524
7840.0,0.1850888
7850.0,0.2147697
7860.0,0.2156152
7870.0,0.2178189
7880.0,0.2178281
7890.0,0.2019329
7900.0,0.217465
7910.0,0.2127983
7920.0,0.2051173
7930.0,0.2110311
7940.0,0.2223107
7950.0,0.2181396
7960.0,0.2082885
7970.0,0.2655655
7980.0,0.183472
7990.0,0.2520989
8000.0,0.1964765
8010.0,0.1884836
8020.0,0.1970583
8030.0,0.2230896
8040.0,0.2078489
8050.0,0.2032657
8060.0,0.2290982
8070.0,0.1886292
8080.0,0.2273254
8090.0,0.2395932
8100.0,0.1942006
8110.0,0.2528892
8120.0,0.2391779
8130.0,0.2623624
8140.0,0.232069
8150.0,0.1919534
8160.0,0.2273454
8170.0,0.2317606
8180.0,0.2056163
8190.0,0.2549533
8200.0,0.1998223
8210.0,0.2128523
8220.0,0.2691263
8230.0,0.2356479
8240.0,0.2148996
8250.0,0.2639053
8260.0,0.1961044
8270.0,0.2396662
8280.0,0.2422251
8290.0,0.2353106
8300.0,0.2253287
8310.0,0.2253019
8320.0,0.2260221
8330.0,0.2022622
8340.0,0.218298
8350.0,0.2182224
8360.0,0.2388536
8370.0,0.1975878
8380.0,0.1983657
8390.0,0.1863143
8400.0,0.2171868
8410.0,0.1876515
8420.0,0.243481
8430.0,0.205295
8440.0,0.2232355
8450.0,0.2107154
8460.0,0.2195313
8470.0,0.2280986
8480.0,0.1775301
8490.0,0.1920861
8500.0,0.2400771
8510.0,0.2038503
8520.0,0.2072223
8530.0,0.2049023
8540.0,0.209776
8550.0,0.1991005
8560.0,0.2294364
8570.0,0.2177956
8580.0,0.183981
8590.0,0.2105372
8600.0,0.2316073
8610.0,0.2626042
8620.0,0.2081033
8630.0,0.2523194
8640.0,0.2666497
8650.0,0.1846158
8660.0,0.1978532
8670.0,0.2140913
8680.0,0.2199749
8690.0,0.2148926
8700.0,0.2115986
8710.0,0.1923799
8720.0,0.2373415
8730.0,0.229665
8740.0,0.2324993
8750.0,0.1909581
8760.0,0.2101666
8770.0,0.1895707
8780.0,0.1889577
8790.0,0.235996
8800.0,0.2105827
8810.0,0.2198112
8820.0,0.2615968
8830.0,0.2220474
8840.0,0.2321961
8850.0,0.2392156
8860.0,0.20539
8870.0,0.2279869
8880.0,0.2310974
8890.0,0.2206488
8900.0,0.2068839
8910.0,0.2245129
8920.0,0.206366
8930.0,0.1959949
8940.0,0.2118252
8950.0,0.2274268
8960.0,0.2188697
8970.0,0.2032021
8980.0,0.2093564
8990.0,0.2457336
9000.0,0.2383295
9010.0,0.2405432
9020.0,0.2585206
9030.0,0.2261549
9040.0,0.2226677
9050.0,0.2420205
9060.0,0.2532607
9070.0,0.1982574
9080.0,0.188857
9090.0,0.2339595
9100.0,0.2181833
9110.0,0.2305581
9120.0,0.2140888
9130.0,0.1961276
9140.0,0.2397873
9150.0,0.2635396
9160.0,0.2090003
9170.0,0.1954405
9180.0,0.1997348
9190.0,0.1942598
9200.0,0.213469
9210.0,0.1927304
9220.0,0.1828526
9230.0,0.2398874
9240.0,0.2108603
9250.0,0.2306728
9260.0,0.2114003
9270.0,0.1989275
9280.0,0.194435
9290.0,0.2345996
9300.0,0.2243968
9310.0,0.1964611
9320.0,0.2237631
9330.0,0.2579241
9340.0,0.2564958
9350.0,0.2473662
9360.0,0.2143388
9370.0,0.2526994
9380.0,0.2197473
9390.0,0.2416979
9400.0,0.2275832
9410.0,0.1843987
9420.0,0.2439098
9430.0,0.2190662
9440.0,0.2151862
9450.0,0.2028793
9460.0,0.2459507
9470.0,0.2400289
9480.0,0.2511056
9490.0,0.2654257
9500.0,0.1943346
9510.0,0.2500918
9520.0,0.2309329
9530.0,0.2054317
9540.0,0.1880028
9550.0,0.2697427
9560.0,0.2589766
9570.0,0.2336325
9580.0,0.2370359
9590.0,0.245494
9600.0,0.1912537
9610.0,0.2288447
9620.0,0.2312918
9630.0,0.2706974
9640.0,0.2167785
9650.0,0.2061403
9660.0,0.2395369
9670.0,0.2353488
9680.0,0.2030764
9690.0,0.1796385
9700.0,0.2094397
9710.0,0.2671123
9720.0,0.1996874
9730.0,0.2457073
9740.0,0.1987611
9750.0,0.2161528
9760.0,0.1932536
9770.0,0.247166
9780.0,0.2346701
9790.0,0.1939307
9800.0,0.21985
9810.0,0.2246195
9820.0,0.2204383
9830.0,0.2024475
9840.0,0.2418038
9850.0,0.2190364
9860.0,0.2121771
9870.0,0.2472489
9880.0,0.2353401
9890.0,0.2045332
9900.0,0.1818872
9910.0,0.223609
9920.0,0.1759008
9930.0,0.2561095
9940.0,0.2288341
9950.0,0.2591371
9960.0,0.2094038
9970.0,0.2299147
9980.0,0.2010896
9990.0,0.1933753
10000.0,0.2016037
10010.0,0.2053386
10020.0,0.2008135
10030.0,0.2059731
10040.0,0.2015887
10050.0,0.2378653
10060.0,0.2401895
10070.0,0.2322348
10080.0,0.2319418
10090.0,0.2124404
10100.0,0.1969873
10110.0,0.1951539
10120.0,0.214611
10130.0,0.1764342
10140.0,0.2256415
10150.0,0.2133593
10160.0,0.201447
10170.0,0.1872111
10180.0,0.2181972
10190.0,0.1862822
10200.0,0.1968503
10210.0,0.1910523
10220.0,0.1874993
10230.0,0.2432242
10240.0,0.2364617
10250.0,0.2698982
10260.0,0.2075332
10270.0,0.226916
10280.0,0.2118889
10290.0,0.217113
10300.0,0.2017377
10310.0,0.1835269
10320.0,0.1843204
10330.0,0.2110215
10340.0,0.2026377
10350.0,0.1875768
10360.0,0.2319785
10370.0,0.2716339
10380.0,0.2104613
10390.0,0.2151048
10400.0,0.2190752
10410.0,0.1932199
10420.0,0.1911987
10430.0,0.2271278
10440.0,0.235402
10450.0,0.2359725
10460.0,0.1971928
10470.0,0.2218941
10480.0,0.195852
10490.0,0.1862954
10500.0,0.1823347
10510.0,0.2168708
10520.0,0.2465886
10530.0,0.2102046
10540.0,0.186134
10550.0,0.2001873
10560.0,0.1859974
10570.0,0.2581722
10580.0,0.1994445
10590.0,0.2342262
10600.0,0.2299151
10610.0,0.2509366
10620.0,0.2087726
10630.0,0.2152116
10640.0,0.1855182
10650.0,0.2687566
10660.0,0.2519724
10670.0,0.2522499
10680.0,0.2523849
10690.0,0.2093153
10700.0,0.2186089
10710.0,0.1973373
10720.0,0.2387507
10730.0,0.252002
10740.0,0.2013874
10750.0,0.2119176
10760.0,0.203767
10770.0,0.2430183
10780.0,0.2170393
10790.0,0.232624
10800.0,0.2269055
10810.0,0.2370234
10820.0,0.2073017
10830.0,0.2247355
10840.0,0.2423841
10850.0,0.2041982
10860.0,0.222713
10870.0,0.219449
10880.0,0.2242431
10890.0,0.2514857
10900.0,0.2548355
10910.0,0.2608046
10920.0,0.2479797
10930.0,0.2115892
10940.0,0.2353654
10950.0,0.2120118
10960.0,0.2026474
10970.0,0.2557594
10980.0,0.2013204
10990.0,0.2193488
11000.0,0.2026652
11010.0,0.2143687
11020.0,0.2322932
11030.0,0.2048658
11040.0,0.2109735
11050.0,0.2122661
11060.0,0.2126734
11070.0,0.2028197
11080.0,0.2321746
11090.0,0.2050996
11100.0,0.2434441
11110.0,0.2491646
11120.0,0.2272356
11130.0,0.2099244
11140.0,0.1974282
11150.0,0.2356167
11160.0,0.2130205
11170.0,0.206567
11180.0,0.2163975
11190.0,0.2594012
11200.0,0.1885898
11210.0,0.2411865
11220.0,0.2565945
11230.0,0.2552548
11240.0,0.2143568
11250.0,0.2486812
11260.0,0.2166399
11270.0,0.2144991
11280.0,0.2878093
11290.0,0.1842988
11300.0,0.2273609
11310.0,0.2248954
11320.0,0.2579726
11330.0,0.2399291
11340.0,0.2306184
11350.0,0.21154
11360.0,0.2519901
11370.0,0.2092611
11380.0,0.2384742
11390.0,0.1908004
11400.0,0.2111613
11410.0,0.2330855
11420.0,0.2316595
11430.0,0.2473743
11440.0,0.208204
11450.0,0.227695
11460.0,0.25362
11470.0,0.2500022
11480.0,0.2578958
11490.0,0.2475763
11500.0,0.2520413
11510.0,0.2562439
11520.0,0.2503318
11530.0,0.2492809
11540.0,0.2604825
11550.0,0.2439566
11560.0,0.2144893
11570.0,0.24374
11580.0,0.2345892
11590.0,0.2536867
11600.0,0.2556267
11610.0,0.2390272
11620.0,0.1883746
11630.0,0.2260087
11640.0,0.2017944
11650.0,0.2218037
11660.0,0.2055164
11670.0,0.2488472
11680.0,0.2381028
11690.0,0.2185269
11700.0,0.2085687
11710.0,0.2571945
11720.0,0.2372703
11730.0,0.1855825
11740.0,0.2037003
11750.0,0.2399547
11760.0,0.2488173
11770.0,0.2596401
11780.0,0.25702
11790.0,0.2609063
11800.0,0.2365289
11810.0,0.2607987
11820.0,0.2340083
11830.0,0.2246845
11840.0,0.1671942
11850.0,0.1797133
11860.0,0.1706136
11870.0,0.1967894
11880.0,0.2102328
11890.0,0.1789083
11900.0,0.1810305
11910.0,0.1655172
11920.0,0.1868749
11930.0,0.1764031
11940.0,0.1738649
11950.0,0.1905832
11960.0,0.2088902
11970.0,0.192229
11980.0,0.2157921
11990.0,0.1985093
12000.0,0.2265153
12010.0,0.2586619
12020.0,0.2230987
12030.0,0.2108106
12040.0,0.1950102
12050.0,0.2135623
12060.0,0.2032679
12070.0,0.2272399
12080.0,0.2657008
12090.0,0.175209
12100.0,0.2107989
12110.0,0.1997849
12120.0,0.2072802
12130.0,0.240726
12140.0,0.2049349
12150.0,0.25427
12160.0,0.2291063
12170.0,0.2171701
12180.0,0.2286741
12190.0,0.2295088
12200.0,0.2175642
12210.0,0.2051949
12220.0,0.2191945
12230.0,0.2166708
12240.0,0.2390712
12250.0,0.2033966
12260.0,0.2323404
12270.0,0.2320928
12280.0,0.218
12290.0,0.235136
12300.0,0.2239513
12310.0,0.2279079
12320.0,0.223016
12330.0,0.1758264
12340.0,0.2122691
12350.0,0.2049027
12360.0,0.1977401
12370.0,0.2150371
12380.0,0.2333711
12390.0,0.2258099
12400.0,0.2148042
12410.0,0.195885
12420.0,0.2077525
12430.0,0.2384241
12440.0,0.2320433
12450.0,0.2370377
12460.0,0.2231461
12470.0,0.2597073
12480.0,0.2016925
12490.0,0.1949643
12500.0,0.2597943
12510.0,0.2235532
12520.0,0.2035116
12530.0,0.1988314
12540.0,0.2293949
12550.0,0.2267092
12560.0,0.1910204
12570.0,0.2242784
12580.0,0.2501375
12590.0,0.2154509
12600.0,0.208281
12610.0,0.2362496
12620.0,0.1976364
12630.0,0.2111616
12640.0,0.2596945
12650.0,0.2337563
12660.0,0.2038901
12670.0,0.2234749
12680.0,0.2168727
12690.0,0.206133
12700.0,0.1911179
12710.0,0.229917
12720.0,0.2215783
12730.0,0.2232174
12740.0,0.2205811
12750.0,0.2046849
12760.0,0.177654
12770.0,0.2562618
12780.0,0.2391377
12790.0,0.2346272
12800.0,0.2541773
12810.0,0.2664888
12820.0,0.2555701
12830.0,0.2462058
12840.0,0.2509782
12850.0,0.2098125
12860.0,0.2005717
12870.0,0.2077841
12880.0,0.2434466
12890.0,0.1982626
12900.0,0.2426811
