time_ps,rg_nm,rg_x_nm,rg_y_nm,rg_z_nm
1420.0,3.6936,2.90835,3.39979,2.69597
1430.0,3.66325,2.88498,3.37301,2.67179
1440.0,3.67202,2.87558,3.391,2.68323
1450.0,3.70055,2.89906,3.41069,2.71124
1460.0,3.68,2.89723,3.37836,2.69769
1470.0,3.6672,2.88293,3.3709,2.68746
1480.0,3.66078,2.8707,3.36514,2.69026
1490.0,3.63207,2.85176,3.34507,2.6574
1500.0,3.67075,2.87332,3.38315,2.69205
1510.0,3.67658,2.87431,3.38457,2.70508
1520.0,3.66116,2.8665,3.3665,2.69408
1530.0,3.68383,2.88748,3.38997,2.70402
1540.0,3.69563,2.89311,3.39815,2.7199
1550.0,3.71563,2.89857,3.42159,2.73913
1560.0,3.71127,2.88747,3.42182,2.73874
1570.0,3.61461,2.81173,3.3288,2.67284
1580.0,3.60568,2.80907,3.31786,2.66511
1590.0,3.61794,2.81698,3.32886,2.67625
1600.0,3.57464,2.77957,3.29025,2.64656
1610.0,3.61996,2.81221,3.33066,2.68448
1620.0,3.54508,2.7498,3.26327,2.63151
1630.0,3.5616,2.76857,3.2743,2.64273
1640.0,3.5748,2.78611,3.28474,2.64697
1650.0,3.59467,2.80892,3.29499,2.66391
1660.0,3.57894,2.80085,3.28112,2.6471
1670.0,3.58545,2.81407,3.28487,2.64603
1680.0,3.48357,2.73218,3.18764,2.57772
1690.0,3.50686,2.76792,3.20583,2.58021
1700.0,3.51209,2.7611,3.21683,2.58804
1710.0,3.4843,2.7319,3.19619,2.56939
1720.0,3.45404,2.70621,3.16265,2.55635
1730.0,3.4736,2.71701,3.19454,2.55824
1740.0,3.42163,2.67929,3.13306,2.53386
1750.0,3.44733,2.69834,3.16673,2.54143
1760.0,3.47021,2.71175,3.19386,2.55546
1770.0,3.47407,2.71845,3.20142,2.54936
1780.0,3.50608,2.73342,3.24469,2.56623
1790.0,3.55661,2.75849,3.29769,2.61054
1800.0,3.53068,2.72248,3.28803,2.59005
1810.0,3.47285,2.67891,3.23375,2.54709
1820.0,3.44888,2.66782,3.20588,2.52876
1830.0,3.45881,2.67218,3.21597,2.53843
1840.0,3.50627,2.69229,3.27455,2.57231
1850.0,3.55651,2.736,3.32078,2.60467
1860.0,3.53505,2.71464,3.30284,2.59136
1870.0,3.50671,2.68907,3.27207,2.58001
1880.0,3.44038,2.63142,3.20606,2.54346
1890.0,3.43629,2.63677,3.19894,2.53582
1900.0,3.41618,2.61097,3.18829,2.52156
1910.0,3.32827,2.55031,3.09718,2.46133
1920.0,3.33541,2.56228,3.09692,2.46854
1930.0,3.35252,2.57359,3.11046,2.48605
1940.0,3.37096,2.60353,3.12033,2.49238
1950.0,3.38045,2.61406,3.12462,2.50166
1960.0,3.40573,2.6227,3.15562,2.52218
1970.0,3.41244,2.62013,3.16307,2.53365
1980.0,3.43949,2.66403,3.17282,2.54879
1990.0,3.39496,2.63225,3.12654,2.51943
2000.0,3.37426,2.62415,3.10199,2.50257
2010.0,3.34407,2.61158,3.06132,2.48466
2020.0,3.32628,2.58292,3.04721,2.4842
2030.0,3.26895,2.54162,2.98485,2.4501
2040.0,3.25503,2.51721,2.97674,2.4481
2050.0,3.21566,2.49715,2.9292,2.42176
2060.0,3.23083,2.50613,2.93932,2.44054
2070.0,3.24774,2.53337,2.94961,2.44488
2080.0,3.2492,2.53926,2.95246,2.43922
2090.0,3.26692,2.54031,2.97377,2.45949
2100.0,3.26896,2.54486,2.97536,2.45827
2110.0,3.24347,2.53006,2.94518,2.44232
2120.0,3.25801,2.55377,2.95154,2.44864
2130.0,3.25365,2.56064,2.93836,2.44575
2140.0,3.27945,2.57934,2.96839,2.45869
2150.0,3.25787,2.5584,2.94289,2.45385
2160.0,3.20597,2.52068,2.88931,2.41961
2170.0,3.22686,2.54767,2.90803,2.42447
2180.0,3.21323,2.52741,2.89709,2.42254
2190.0,3.204,2.51535,2.89105,2.41786
2200.0,3.1798,2.50959,2.85863,2.39842
2210.0,3.20726,2.53766,2.88699,2.40802
2220.0,3.19963,2.54154,2.87815,2.39418
2230.0,3.21166,2.55147,2.88907,2.40265
2240.0,3.24234,2.57531,2.91519,2.42795
2250.0,3.22674,2.565,2.89773,2.41819
2260.0,3.19647,2.53335,2.86632,2.40857
2270.0,3.20904,2.53729,2.88157,2.41963
2280.0,3.2609,2.57114,2.92814,2.46622
2290.0,3.25175,2.56178,2.9208,2.46047
2300.0,3.25454,2.56636,2.92329,2.46013
2310.0,3.23782,2.55121,2.90509,2.4533
2320.0,3.22422,2.55141,2.88148,2.44511
2330.0,3.2268,2.54289,2.88976,2.45102
2340.0,3.20306,2.51883,2.85775,2.45111
2350.0,3.21425,2.52723,2.87952,2.44628
2360.0,3.2103,2.52853,2.87394,2.4411
2370.0,3.18841,2.51391,2.84378,2.43414
2380.0,3.1521,2.47667,2.81157,2.41509
2390.0,3.11851,2.45822,2.77311,2.39107
2400.0,3.13963,2.47922,2.79819,2.39545
2410.0,3.16506,2.49633,2.83095,2.40609
2420.0,3.13569,2.48178,2.79293,2.38861
2430.0,3.10845,2.45161,2.78186,2.36131
2440.0,3.10351,2.44479,2.77294,2.36587
2450.0,3.07057,2.42689,2.7396,2.337
2460.0,3.08478,2.43753,2.75568,2.34444
2470.0,3.07428,2.42939,2.74327,2.33987
2480.0,3.09718,2.44441,2.76638,2.35734
2490.0,3.07416,2.42074,2.74623,2.34504
2500.0,3.0276,2.3819,2.70206,2.31476
2510.0,3.01615,2.37399,2.6974,2.29838
2520.0,2.95098,2.32846,2.6274,2.25644
2530.0,2.92804,2.29164,2.61309,2.251
2540.0,2.91684,2.28959,2.59462,2.24535
2550.0,2.90224,2.25822,2.59783,2.23556
2560.0,2.90191,2.26061,2.58997,2.2414
2570.0,2.89959,2.26183,2.59295,2.2307
2580.0,2.85802,2.23415,2.55063,2.19987
2590.0,2.84247,2.2014,2.5422,2.20234
2600.0,2.80435,2.16615,2.50971,2.17667
2610.0,2.7676,2.13084,2.47016,2.16265
2620.0,2.7743,2.13305,2.47983,2.16656
2630.0,2.80093,2.16109,2.50694,2.17608
2640.0,2.78215,2.14154,2.48603,2.17123
2650.0,2.73531,2.10486,2.43336,2.14759
2660.0,2.73261,2.09527,2.42642,2.15793
2670.0,2.75632,2.13107,2.43712,2.17107
2680.0,2.74937,2.12077,2.43234,2.16889
2690.0,2.76425,2.1486,2.44156,2.16897
2700.0,2.76487,2.14192,2.45062,2.16695
2710.0,2.75592,2.13811,2.43626,2.1641
2720.0,2.77598,2.15579,2.45854,2.17262
2730.0,2.74856,2.13083,2.43846,2.15004
2740.0,2.70824,2.10593,2.39581,2.11997
2750.0,2.70037,2.08997,2.3856,2.12719
2760.0,2.74268,2.11912,2.43424,2.15136
2770.0,2.73648,2.11777,2.42575,2.14648
2780.0,2.72833,2.11245,2.43084,2.12514
2790.0,2.75417,2.14098,2.44798,2.14349
2800.0,2.74316,2.12534,2.43481,2.14579
2810.0,2.77296,2.13426,2.46907,2.17423
2820.0,2.80501,2.14914,2.50668,2.19861
2830.0,2.82254,2.17118,2.52347,2.20263
2840.0,2.8097,2.17463,2.51025,2.18138
2850.0,2.84824,2.2071,2.54572,2.20747
2860.0,2.88016,2.22551,2.58106,2.23067
2870.0,2.94606,2.28574,2.63545,2.27779
2880.0,2.9269,2.26423,2.61942,2.26835
2890.0,2.97667,2.30495,2.674,2.29306
2900.0,2.9906,2.30919,2.68728,2.30946
2910.0,2.96892,2.29794,2.66001,2.29626
2920.0,2.98073,2.3151,2.66135,2.30803
2930.0,2.9549,2.30842,2.63081,2.28319
2940.0,2.96459,2.31557,2.64085,2.28945
2950.0,3.0195,2.3514,2.69371,2.33444
2960.0,3.00182,2.34592,2.67834,2.31194
2970.0,3.01331,2.35843,2.683,2.32366
2980.0,3.01739,2.35589,2.69412,2.32394
2990.0,2.98509,2.3266,2.66261,2.30629
3000.0,3.00178,2.33953,2.67802,2.31866
3010.0,2.99375,2.32097,2.67283,2.32255
3020.0,3.00123,2.31931,2.68602,2.32826
3030.0,2.9724,2.30006,2.64955,2.31516
3040.0,2.95422,2.28683,2.63133,2.30247
3050.0,2.99417,2.31662,2.67121,2.32981
3060.0,2.98924,2.31136,2.66381,2.33085
3070.0,2.96569,2.29175,2.64702,2.30908
3080.0,2.97861,2.30507,2.66299,2.3107
3090.0,2.96363,2.2899,2.65143,2.30054
3100.0,2.94475,2.28101,2.62502,2.29116
3110.0,2.96973,2.29896,2.65611,2.30184
3120.0,2.98026,2.30598,2.67187,2.30378
3130.0,2.94884,2.27598,2.63913,2.29046
3140.0,2.94082,2.27558,2.6335,2.27667
3150.0,2.89704,2.24208,2.5868,2.25106
3160.0,2.87224,2.2086,2.58182,2.22617
3170.0,2.84831,2.18375,2.5644,2.20925
3180.0,2.85598,2.18873,2.5667,2.22142
3190.0,2.85808,2.18657,2.5783,2.21553
3200.0,2.81677,2.15107,2.53352,2.19602
3210.0,2.84391,2.16477,2.56234,2.21896
3220.0,2.80044,2.12212,2.52475,2.19252
3230.0,2.77421,2.10214,2.50542,2.16711
3240.0,2.80797,2.12378,2.53659,2.19652
3250.0,2.80289,2.1293,2.5264,2.18993
3260.0,2.82861,2.1545,2.55427,2.19907
3270.0,2.82781,2.16909,2.55267,2.18449
3280.0,2.83262,2.15646,2.56176,2.19875
3290.0,2.81248,2.12557,2.5568,2.18286
3300.0,2.83532,2.13775,2.58432,2.1976
3310.0,2.84043,2.12719,2.58932,2.21508
3320.0,2.81306,2.09977,2.5662,2.19822
3330.0,2.78719,2.08181,2.54137,2.17816
3340.0,2.77164,2.06521,2.52455,2.17382
3350.0,2.76864,2.05926,2.51597,2.18175
3360.0,2.78726,2.06433,2.53613,2.20094
3370.0,2.79328,2.05914,2.54674,2.20882
3380.0,2.79801,2.0588,2.55091,2.21628
3390.0,2.79918,2.06448,2.5557,2.20843
3400.0,2.80175,2.07146,2.55991,2.20353
3410.0,2.79225,2.0681,2.55211,2.19158
3420.0,2.80472,2.08894,2.56268,2.19132
3430.0,2.77423,2.0709,2.53072,2.16784
3440.0,2.84393,2.13926,2.58436,2.21823
3450.0,2.82134,2.13128,2.56242,2.19354
3460.0,2.84891,2.155,2.58598,2.21388
3470.0,2.8446,2.13866,2.58309,2.222
3480.0,2.87391,2.16622,2.61639,2.23174
3490.0,2.88526,2.17,2.62404,2.24831
3500.0,2.83804,2.1388,2.5819,2.20641
3510.0,2.83694,2.15657,2.5753,2.19396
3520.0,2.84666,2.1675,2.5675,2.2174
3530.0,2.86306,2.17586,2.58682,2.22894
3540.0,2.81761,2.1452,2.53591,2.20116
3550.0,2.80903,2.13232,2.53067,2.19778
3560.0,2.81022,2.12982,2.52632,2.20821
3570.0,2.85879,2.16815,2.57135,2.24335
3580.0,2.85971,2.16257,2.57634,2.24535
3590.0,2.86177,2.15926,2.57748,2.25249
3600.0,2.88242,2.18209,2.59627,2.26153
3610.0,2.91212,2.20275,2.63236,2.27584
3620.0,2.87797,2.17997,2.59178,2.2574
3630.0,2.8833,2.2011,2.58408,2.25931
3640.0,2.90114,2.21853,2.59915,2.27061
3650.0,2.91001,2.22162,2.60544,2.28308
3660.0,2.88031,2.18404,2.58505,2.26711
3670.0,2.93139,2.22269,2.63905,2.29809
3680.0,2.91074,2.21389,2.61702,2.27918
3690.0,2.96826,2.26111,2.67286,2.31611
3700.0,2.97935,2.25808,2.68819,2.32975
3710.0,2.99049,2.26336,2.69649,2.34355
3720.0,2.99525,2.28086,2.68696,2.34968
3730.0,3.00757,2.28272,2.69995,2.36439
3740.0,3.02177,2.28481,2.72104,2.3744
3750.0,3.04687,2.29353,2.75324,2.39295
3760.0,3.07138,2.30423,2.78435,2.40928
3770.0,3.06196,2.29505,2.77314,2.407
3780.0,3.06564,2.30345,2.77582,2.40524
3790.0,3.11953,2.33968,2.83014,2.44524
3800.0,3.09747,2.31945,2.80541,2.43689
3810.0,3.09585,2.29864,2.81223,2.44463
3820.0,3.07761,2.28471,2.789,2.43823
3830.0,3.07978,2.28318,2.79573,2.43744
3840.0,3.04361,2.25209,2.75715,2.41936
3850.0,3.04461,2.27201,2.75248,2.40856
3860.0,3.02602,2.2696,2.72785,2.39193
3870.0,3.05983,2.30024,2.76017,2.41153
3880.0,3.05247,2.28923,2.76372,2.39926
3890.0,3.03048,2.27436,2.73611,2.38928
3900.0,3.04145,2.28964,2.73736,2.40108
3910.0,3.02761,2.29083,2.72142,2.38302
3920.0,3.01579,2.27366,2.71017,2.38233
3930.0,3.04508,2.3021,2.73563,2.40035
3940.0,3.06481,2.3139,2.7523,2.42009
3950.0,3.09359,2.3425,2.77903,2.43522
3960.0,3.11348,2.36189,2.79298,2.45118
3970.0,3.21051,2.43132,2.88706,2.52354
3980.0,3.24326,2.4594,2.91658,2.54605
3990.0,3.23972,2.4601,2.90778,2.54642
4000.0,3.28596,2.50049,2.94983,2.57704
4010.0,3.2967,2.51202,2.96031,2.58125
4020.0,3.28182,2.51511,2.94155,2.56168
4030.0,3.28378,2.53138,2.93534,2.55779
4040.0,3.31474,2.5685,2.95407,2.57902
4050.0,3.31576,2.57049,2.95189,2.58214
4060.0,3.2713,2.5515,2.8938,2.55315
4070.0,3.25312,2.5419,2.87767,2.53445
4080.0,3.22487,2.49919,2.86249,2.52186
4090.0,3.23538,2.50189,2.86964,2.53792
4100.0,3.23356,2.50311,2.87269,2.52863
4110.0,3.21206,2.48312,2.85378,2.51489
4120.0,3.20281,2.46886,2.84484,2.51547
4130.0,3.20181,2.477,2.83335,2.51789
4140.0,3.22103,2.50421,2.84814,2.52332
4150.0,3.19808,2.48918,2.82718,2.5033
4160.0,3.23706,2.51433,2.87037,2.52908
4170.0,3.25224,2.51851,2.88904,2.54258
4180.0,3.17093,2.44573,2.81088,2.4954
4190.0,3.16482,2.46407,2.78681,2.48883
4200.0,3.19026,2.50933,2.79486,2.4995
4210.0,3.22189,2.53566,2.83212,2.51211
4220.0,3.19172,2.52711,2.79581,2.48422
4230.0,3.19508,2.53142,2.79767,2.48637
4240.0,3.20065,2.53999,2.79695,2.49274
4250.0,3.17007,2.51314,2.77355,2.46784
4260.0,3.18764,2.51991,2.79466,2.48235
4270.0,3.14996,2.4938,2.753,2.45896
4280.0,3.16949,2.51643,2.76834,2.46884
4290.0,3.20352,2.55631,2.79148,2.48956
4300.0,3.1969,2.54782,2.79465,2.47769
4310.0,3.15445,2.50701,2.76387,2.44479
4320.0,3.10028,2.46672,2.70713,2.41044
4330.0,3.10904,2.48102,2.71805,2.40603
4340.0,3.08375,2.45025,2.69896,2.39393
4350.0,3.09643,2.467,2.70058,2.40759
4360.0,3.12899,2.49988,2.72896,2.42581
4370.0,3.1653,2.53183,2.76427,2.4468
4380.0,3.16503,2.5392,2.75405,2.45
4390.0,3.19309,2.56157,2.78577,2.46364
4400.0,3.20459,2.56077,2.80983,2.46701
4410.0,3.22919,2.58218,2.82829,2.48766
4420.0,3.20857,2.5633,2.81148,2.47283
4430.0,3.20828,2.57031,2.80857,2.46811
4440.0,3.23364,2.58829,2.84035,2.47912
4450.0,3.25232,2.60274,2.85115,2.50038
4460.0,3.21921,2.57314,2.82951,2.46971
4470.0,3.25573,2.60365,2.86164,2.4963
4480.0,3.29285,2.63672,2.88552,2.53124
4490.0,3.30178,2.65153,2.89103,2.53277
4500.0,3.28991,2.63638,2.88318,2.52661
4510.0,3.25705,2.60844,2.85545,2.50183
4520.0,3.22242,2.56916,2.83125,2.4802
4530.0,3.2124,2.56625,2.81267,2.47836
4540.0,3.23335,2.58067,2.82928,2.49887
4550.0,3.26097,2.59737,2.8553,2.52363
4560.0,3.24644,2.58099,2.84729,2.51201
4570.0,3.211,2.5475,2.8157,2.49062
4580.0,3.19444,2.52888,2.79779,2.48718
4590.0,3.19297,2.53575,2.79214,2.48275
4600.0,3.19474,2.5391,2.78694,2.48971
4610.0,3.22433,2.5586,2.81267,2.51697
4620.0,3.2119,2.55359,2.79559,2.50927
4630.0,3.20739,2.56206,2.78315,2.50292
4640.0,3.21049,2.56915,2.77742,2.50996
4650.0,3.23179,2.58269,2.79331,2.53299
4660.0,3.24144,2.58722,2.81751,2.52623
4670.0,3.23153,2.55978,2.8243,2.5212
4680.0,3.18617,2.52561,2.78316,2.48569
4690.0,3.22378,2.55267,2.81308,2.5211
4700.0,3.26042,2.59026,2.84235,2.54408
4710.0,3.24961,2.57763,2.83766,2.53446
4720.0,3.23656,2.57313,2.82292,2.52205
4730.0,3.25927,2.59483,2.83624,2.54328
4740.0,3.24865,2.59245,2.82057,2.53596
4750.0,3.20029,2.55349,2.7754,2.50211
4760.0,3.19147,2.55406,2.75424,2.50236
4770.0,3.18576,2.55474,2.75008,2.49168
4780.0,3.18104,2.55584,2.73739,2.49247
4790.0,3.15777,2.53741,2.71401,2.47765
4800.0,3.15461,2.5389,2.71417,2.46788
4810.0,3.13798,2.53481,2.69338,2.45241
4820.0,3.14969,2.53519,2.71804,2.4548
4830.0,3.12325,2.49403,2.71158,2.43649
4840.0,3.08791,2.47074,2.67992,2.40497
4850.0,3.06005,2.45908,2.64193,2.38765
4860.0,3.05062,2.45148,2.63541,2.37853
4870.0,3.06441,2.45223,2.65917,2.38676
4880.0,3.06835,2.45689,2.65411,2.39769
4890.0,3.04691,2.43965,2.64012,2.37598
4900.0,3.04756,2.43644,2.64822,2.37191
4910.0,3.0188,2.40964,2.62364,2.35296
4920.0,3.01476,2.42166,2.611,2.34431
4930.0,3.0202,2.42799,2.61371,2.34875
4940.0,2.98033,2.41288,2.56497,2.31596
4950.0,3.01983,2.45315,2.59324,2.34433
4960.0,2.98891,2.42813,2.56437,2.32278
4970.0,2.96946,2.41517,2.55002,2.3021
4980.0,2.93466,2.39031,2.5172,2.27478
4990.0,2.93218,2.39157,2.52371,2.2598
5000.0,2.95626,2.39819,2.55375,2.28168
5010.0,2.92792,2.36519,2.53016,2.26926
5020.0,2.95355,2.3798,2.56274,2.28381
5030.0,2.948,2.38578,2.55382,2.2732
5040.0,2.95746,2.387,2.5647,2.28422
5050.0,2.96045,2.38255,2.56845,2.29238
5060.0,2.94791,2.37021,2.56015,2.28212
5070.0,2.91999,2.34905,2.5303,2.26544
5080.0,2.8929,2.3303,2.50411,2.24431
5090.0,2.89272,2.32171,2.50555,2.25112
5100.0,2.92113,2.34274,2.53559,2.26899
5110.0,2.92006,2.33376,2.54238,2.2679
5120.0,2.90282,2.32491,2.52783,2.24891
5130.0,2.91643,2.33785,2.53788,2.25938
5140.0,2.89398,2.33692,2.49925,2.24562
5150.0,2.89349,2.33328,2.49807,2.24946
5160.0,2.8411,2.29621,2.44786,2.20886
5170.0,2.83076,2.28518,2.44953,2.19183
5180.0,2.83961,2.27826,2.46159,2.20838
5190.0,2.84238,2.28434,2.46189,2.20887
5200.0,2.83649,2.28265,2.45216,2.20631
5210.0,2.88243,2.31632,2.49968,2.23675
5220.0,2.88079,2.31305,2.50603,2.2288
5230.0,2.877,2.31916,2.49833,2.22127
5240.0,2.84504,2.29893,2.46732,2.19449
5250.0,2.79935,2.26685,2.42492,2.15727
5260.0,2.7812,2.26419,2.40388,2.13657
5270.0,2.77549,2.26043,2.40035,2.12966
5280.0,2.76107,2.2511,2.37714,2.1281
5290.0,2.817,2.30225,2.41657,2.17505
5300.0,2.79988,2.2897,2.39633,2.16646
5310.0,2.7827,2.27929,2.38178,2.14914
5320.0,2.77384,2.27561,2.36509,2.14855
5330.0,2.74909,2.26758,2.34045,2.12022
5340.0,2.78287,2.30582,2.36131,2.14387
5350.0,2.7462,2.28324,2.31806,2.12053
5360.0,2.74316,2.26975,2.32717,2.11716
5370.0,2.73409,2.26,2.31706,2.11521
5380.0,2.69211,2.22617,2.28255,2.08062
5390.0,2.65692,2.2029,2.25133,2.04871
5400.0,2.63632,2.17804,2.24155,2.03273
5410.0,2.65234,2.19228,2.24967,2.05007
5420.0,2.63398,2.1791,2.23007,2.03813
5430.0,2.62438,2.16734,2.2242,2.03233
5440.0,2.61541,2.15901,2.21998,2.02265
5450.0,2.59481,2.15381,2.19246,2.00506
5460.0,2.58158,2.15009,2.17276,1.99633
5470.0,2.57666,2.14502,2.16411,1.99846
5480.0,2.54767,2.12608,2.1373,1.97307
5490.0,2.5276,2.10417,2.12564,1.95745
5500.0,2.55762,2.11657,2.16428,1.97962
5510.0,2.5679,2.11784,2.18157,1.98589
5520.0,2.57858,2.11962,2.19822,1.99327
5530.0,2.54551,2.09763,2.16404,1.96879
5540.0,2.50577,2.05705,2.13576,1.94032
5550.0,2.50319,2.05003,2.13491,1.94204
5560.0,2.53749,2.06869,2.17142,1.97058
5570.0,2.55009,2.07498,2.18802,1.97812
5580.0,2.55448,2.08129,2.18889,1.98184
5590.0,2.5818,2.10091,2.21838,1.99908
5600.0,2.56786,2.06897,2.21784,1.99709
5610.0,2.57897,2.07745,2.22787,2.00574
