time_ps,rmsd_nm
0.0,0.0004918
0.01,0.1403864
0.02,0.1657204
0.03,0.1954377
0.04,0.2127347
0.05,0.2292219
0.06,0.2417346
0.07,0.2649007
0.08,0.2515703
0.09,0.2742603
0.1,0.261129
0.11,0.2505711
0.12,0.2623415
0.13,0.2708308
0.14,0.2986751
0.15,0.3093007
0.16,0.2979721
0.17,0.3130757
0.18,0.2943449
0.19,0.3360624
0.2,0.3665048
0.21,0.4148008
0.22,0.4263446
0.23,0.4285617
0.24,0.4892475
0.25,0.4989615
0.26,0.5315868
0.27,0.5149794
0.28,0.4894507
0.29,0.516696
0.3,0.4880183
0.31,0.4878384
0.32,0.4769351
0.33,0.4819151
0.34,0.5211722
0.35,0.5160348
0.36,0.4926756
0.37,0.462974
0.38,0.5240893
0.39,0.5586491
0.4,0.5836086
0.41,0.5797712
0.42,0.6310368
0.43,0.6527561
0.44,0.6732807
0.45,0.6497003
0.46,0.6806815
0.47,0.7185112
0.48,0.6875926
0.49,0.6706485
0.5,0.6196734
0.5100001,0.6416133
0.52,0.679917
0.53,0.7233862
0.54,0.6837515
0.55,0.6933206
0.56,0.6691844
0.5700001,0.6468027
0.58,0.6242585
0.59,0.5655587
0.6,0.6072832
0.61,0.5935622
0.62,0.6106451
0.6300001,0.6200995
0.64,0.6315817
0.65,0.6426203
0.66,0.5443773
0.67,0.4964443
0.68,0.4905274
0.6900001,0.525686
0.7,0.5068486
0.71,0.4722693
0.72,0.4939725
0.73,0.5108268
0.74,0.5533457
0.7500001,0.5341579
0.7600001,0.542447
0.77,0.5606921
0.78,0.6220885
0.79,0.6275734
0.8,0.594038
0.8100001,0.5995136
0.8200001,0.6042649
0.83,0.6089466
0.84,0.6178963
0.85,0.6305971
0.86,0.6119711
0.8700001,0.6091475
0.8800001,0.6017247
0.89,0.607322
0.9,0.5908155
0.91,0.607631
0.92,0.6419951
0.9300001,0.6449744
0.9400001,0.6768172
0.95,0.6935318
0.96,0.6901443
0.97,0.7251958
0.98,0.6891881
0.9900001,0.6623977
1.0,0.6495522
1.01,0.6494069
1.0200001,0.7021286
1.0300001,0.7061639
1.0400001,0.7012169
1.0500001,0.741932
1.0600001,0.7791992
1.0700001,0.7901753
1.08,0.768409
1.09,0.7798743
1.1,0.763245
1.11,0.7548413
1.12,0.7723379
1.13,0.7587199
1.1400001,0.7533713
1.1500001,0.7511994
1.1600001,0.7164632
1.1700001,0.7116308
1.1800001,0.6777111
1.1900001,0.6908138
1.2,0.6950221
1.21,0.6978309
1.22,0.6806911
1.23,0.6697988
1.24,0.65122
1.25,0.644202
1.2600001,0.6126804
1.2700001,0.6346887
1.2800001,0.6287395
1.2900001,0.6344624
1.3000001,0.6470157
1.3100001,0.6538305
1.3200001,0.668659
1.33,0.6588248
1.34,0.7045981
1.35,0.6728563
1.36,0.6490775
1.3700001,0.6698888
1.3800001,0.7064194
1.3900001,0.6709559
1.4000001,0.6773838
1.4100001,0.6765351
1.4200001,0.6830633
1.4300001,0.6377686
1.4400001,0.6440392
1.45,0.6223311
1.46,0.6378228
1.47,0.6307543
1.48,0.5813994
1.4900001,0.597614
1.5000001,0.62086
1.5100001,0.5901218
1.5200001,0.637942
1.5300001,0.6301961
1.5400001,0.60246
1.5500001,0.5921094
1.5600001,0.5592519
1.5700001,0.5689525
1.58,0.6036339
1.59,0.6233803
1.6,0.5990065
1.6100001,0.5752934
1.6200001,0.5475001
1.6300001,0.5522361
1.6400001,0.5864732
1.6500001,0.5766711
1.6600001,0.5989378
1.6700001,0.6062396
1.6800001,0.6078047
1.6900001,0.625028
1.7,0.6429986
1.71,0.6459558
1.72,0.6713316
1.7300001,0.664351
1.7400001,0.6466322
1.7500001,0.622363
1.7600001,0.6289826
1.7700001,0.6553882
1.7800001,0.6243379
1.7900001,0.6134613
1.8000001,0.6094735
1.8100001,0.6015959
1.8200001,0.5705791
1.83,0.537115
1.84,0.5532086
1.8500001,0.5721905
1.8600001,0.572208
1.8700001,0.614586
1.8800001,0.6756096
1.8900001,0.697054
1.9000001,0.726525
1.9100001,0.7317863
1.9200001,0.7330562
1.9300001,0.7569947
1.9400001,0.7445568
1.95,0.7230895
1.96,0.6886876
1.9700001,0.6658292
1.9800001,0.6528391
1.9900001,0.6472817
2.0,0.6582524
2.01,0.6644375
2.02,0.6615975
2.0300002,0.6494289
2.0400002,0.6586202
2.0500002,0.6603558
2.0600002,0.6912171
2.0700002,0.7155823
2.0800002,0.7242656
2.0900002,0.7339253
2.1000001,0.7135551
2.1100001,0.6978462
2.1200001,0.6839634
2.1300001,0.685235
2.1400001,0.6919109
2.1500001,0.6988303
2.1600001,0.6891136
2.1700001,0.6648495
2.1800001,0.6277217
2.1900001,0.6116391
2.2,0.5747914
2.21,0.5792449
2.22,0.5671611
2.23,0.5581242
2.24,0.5351428
2.25,0.5648389
2.26,0.5667983
2.2700002,0.5691621
2.2800002,0.5549171
2.2900002,0.554893
2.3000002,0.607416
2.3100002,0.5578765
2.3200002,0.586841
2.3300002,0.5897701
2.3400002,0.6054553
2.3500001,0.6281418
2.3600001,0.6395701
2.3700001,0.626151
2.3800001,0.6598436
2.3900001,0.687917
2.4000001,0.6759136
2.4100001,0.6429741
2.4200001,0.6576476
2.4300001,0.6548163
2.4400001,0.6663731
2.45,0.675599
2.46,0.6810984
2.47,0.6515517
2.48,0.634154
2.49,0.663435
2.5,0.6935508
2.5100002,0.7314519
2.5200002,0.7514099
2.5300002,0.7710766
2.5400002,0.7520021
2.5500002,0.7407551
2.5600002,0.765247
2.5700002,0.7709174
2.5800002,0.7400359
2.5900002,0.7733442
2.6000001,0.7840638
2.6100001,0.7943972
2.6200001,0.8044145
2.6300001,0.840951
2.6400001,0.8357842
2.6500001,0.8278774
