col1,col2
0.5,0.00492027
1.5,0.0154897
2.5,0.0248747
3.5,0.0354442
4.5,0.0401822
5.5,0.0426424
6.5,0.0504784
7.5,0.0568565
8.5,0.058041
9.5,0.056492
10.5,0.0549431
11.5,0.0511162
12.5,0.0573121
13.5,0.0485649
14.5,0.0496583
15.5,0.0410023
16.5,0.0394533
17.5,0.0372665
18.5,0.0316173
19.5,0.0329841
20.5,0.027426
21.5,0.0213212
22.5,0.0200456
23.5,0.01959
24.5,0.0164009
25.5,0.016492
26.5,0.0128474
27.5,0.0138497
28.5,0.0115718
29.5,0.0111162
