time_ps,rg_nm,rg_x_nm,rg_y_nm,rg_z_nm
1600.0,3.50001,2.83761,3.23442,2.44675
1610.0,3.49953,2.83957,3.22921,2.45
1620.0,3.475,2.81877,3.19487,2.4492
1630.0,3.48854,2.83688,3.2094,2.44779
1640.0,3.44068,2.80411,3.15205,2.4245
1650.0,3.38462,2.7661,3.09035,2.3895
1660.0,3.36206,2.74897,3.065,2.37819
1670.0,3.3414,2.73718,3.0436,2.36098
1680.0,3.31237,2.723,3.01065,2.33772
1690.0,3.32401,2.72682,3.0346,2.33533
1700.0,3.33161,2.73479,3.03865,2.34238
1710.0,3.32159,2.72853,3.02312,2.34133
1720.0,3.33454,2.74967,3.03139,2.3427
1730.0,3.2962,2.7159,3.00565,2.30647
1740.0,3.30065,2.72264,3.00103,2.31726
1750.0,3.32378,2.74468,3.01503,2.33909
1760.0,3.31573,2.73662,3.01574,2.32473
1770.0,3.31533,2.73695,3.01047,2.33004
1780.0,3.35618,2.76933,3.0409,2.36889
1790.0,3.38425,2.78521,3.07262,2.3891
1800.0,3.38455,2.77766,3.0822,2.38643
1810.0,3.38871,2.76988,3.09832,2.3864
1820.0,3.38745,2.77298,3.08732,2.39346
1830.0,3.39086,2.77181,3.1043,2.3825
1840.0,3.40041,2.78264,3.11472,2.38348
1850.0,3.3824,2.77155,3.09649,2.36886
1860.0,3.38335,2.77704,3.08705,2.37743
1870.0,3.36944,2.76453,3.07568,2.36725
1880.0,3.3579,2.76568,3.06579,2.34583
1890.0,3.33845,2.75174,3.03648,2.34482
1900.0,3.31629,2.73792,3.02506,2.31266
1910.0,3.32762,2.74802,3.03151,2.32473
1920.0,3.33982,2.75865,3.0364,2.3407
1930.0,3.37519,2.78724,3.06624,2.36925
1940.0,3.3819,2.79331,3.06746,2.37961
1950.0,3.42672,2.82673,3.11413,2.4076
1960.0,3.43797,2.82762,3.13226,2.41511
1970.0,3.47602,2.84663,3.17795,2.44189
1980.0,3.4606,2.82865,3.17158,2.42722
1990.0,3.49759,2.85429,3.20774,2.45554
2000.0,3.52095,2.87049,3.23208,2.47145
2010.0,3.48267,2.84515,3.19724,2.43735
2020.0,3.51723,2.86695,3.22812,2.47017
2030.0,3.50996,2.8628,3.22982,2.452
2040.0,3.50652,2.86064,3.21783,2.46043
2050.0,3.527,2.87349,3.24196,2.47228
2060.0,3.55521,2.89318,3.26946,2.49384
2070.0,3.54528,2.88512,3.26079,2.48623
2080.0,3.54541,2.88677,3.26269,2.48219
2090.0,3.48936,2.84761,3.199,2.45129
2100.0,3.5175,2.86062,3.23593,2.46804
2110.0,3.50402,2.85564,3.21918,2.45733
2120.0,3.5233,2.86795,3.23941,2.4715
2130.0,3.534,2.87951,3.24666,2.47909
2140.0,3.50036,2.8471,3.22017,2.45552
2150.0,3.52491,2.87408,3.24364,2.46342
2160.0,3.48828,2.84942,3.20713,2.43544
2170.0,3.48484,2.84129,3.20543,2.43733
2180.0,3.50065,2.84917,3.21722,2.45781
2190.0,3.48641,2.83752,3.2068,2.44439
2200.0,3.45196,2.81414,3.16756,2.42471
2210.0,3.44093,2.80633,3.1548,2.41903
2220.0,3.42025,2.79327,3.12055,2.41992
2230.0,3.40075,2.78191,3.10107,2.40302
2240.0,3.41073,2.78431,3.11777,2.40691
2250.0,3.40346,2.77542,3.11811,2.39614
2260.0,3.39415,2.77023,3.11371,2.38141
2270.0,3.39655,2.76571,3.11955,2.38588
2280.0,3.41234,2.78566,3.11728,2.41055
2290.0,3.39895,2.77742,3.09453,2.41154
2300.0,3.35088,2.74707,3.03922,2.38192
2310.0,3.39358,2.78064,3.07542,2.41714
2320.0,3.40921,2.79867,3.09171,2.41956
2330.0,3.40158,2.79012,3.08324,2.41876
2340.0,3.39079,2.79102,3.06881,2.40572
2350.0,3.40383,2.7986,3.08782,2.40943
2360.0,3.38216,2.77833,3.07018,2.39435
2370.0,3.39827,2.79064,3.08205,2.41034
2380.0,3.37081,2.77486,3.05113,2.39069
2390.0,3.35049,2.76163,3.03339,2.37139
2400.0,3.34959,2.75221,3.04468,2.36531
2410.0,3.34723,2.74683,3.04049,2.37029
2420.0,3.35422,2.75355,3.05438,2.36438
2430.0,3.36029,2.76531,3.05726,2.36417
2440.0,3.40499,2.80239,3.09465,2.3995
2450.0,3.41287,2.81543,3.08884,2.41407
2460.0,3.41483,2.8172,3.09314,2.41206
2470.0,3.44031,2.82757,3.12698,2.42865
2480.0,3.49226,2.86829,3.17572,2.46565
2490.0,3.47624,2.85507,3.15798,2.4585
2500.0,3.48362,2.86379,3.16996,2.45383
2510.0,3.44313,2.83233,3.13593,2.41954
2520.0,3.43516,2.82122,3.13604,2.40971
2530.0,3.43559,2.82478,3.136,2.4068
2540.0,3.40981,2.80198,3.10926,2.39478
2550.0,3.39659,2.79047,3.09709,2.38641
2560.0,3.40579,2.79964,3.10323,2.39391
2570.0,3.45766,2.84046,3.15687,2.4242
2580.0,3.47708,2.85334,3.17667,2.43871
2590.0,3.43249,2.82376,3.12545,2.41286
2600.0,3.41811,2.8088,3.12001,2.39648
2610.0,3.42042,2.80776,3.12123,2.40269
2620.0,3.4468,2.82931,3.13984,2.42843
2630.0,3.44822,2.83117,3.13465,2.437
2640.0,3.46828,2.84248,3.16187,2.44557
2650.0,3.47588,2.84064,3.17505,2.45221
2660.0,3.47121,2.83209,3.17575,2.44797
2670.0,3.5212,2.86834,3.22247,2.48718
2680.0,3.54449,2.88097,3.25809,2.49232
2690.0,3.51629,2.85876,3.2241,2.4822
2700.0,3.50017,2.85285,3.20531,2.46772
2710.0,3.52512,2.86485,3.24335,2.47513
2720.0,3.47275,2.82288,3.19739,2.43474
2730.0,3.45829,2.81832,3.18305,2.4176
2740.0,3.45832,2.82126,3.18143,2.4164
2750.0,3.45601,2.81699,3.18378,2.41167
2760.0,3.46606,2.82845,3.18829,2.42113
2770.0,3.4408,2.80998,3.16673,2.39876
2780.0,3.44115,2.80959,3.16958,2.39648
2790.0,3.44013,2.80532,3.16442,2.40533
2800.0,3.4475,2.81359,3.16997,2.40946
2810.0,3.44872,2.81016,3.17706,2.40762
2820.0,3.46248,2.82355,3.19177,2.41199
2830.0,3.45832,2.81413,3.19488,2.40695
2840.0,3.42704,2.79554,3.15877,2.38668
2850.0,3.44085,2.79552,3.17434,2.40574
2860.0,3.42952,2.78135,3.16044,2.40811
2870.0,3.44212,2.80007,3.16723,2.41343
2880.0,3.43018,2.79106,3.1576,2.40245
2890.0,3.39006,2.76372,3.11779,2.37198
2900.0,3.36538,2.75043,3.10152,2.33822
2910.0,3.35102,2.73871,3.09121,2.32435
2920.0,3.34625,2.73598,3.08486,2.32223
2930.0,3.35695,2.74416,3.0921,2.33381
2940.0,3.38456,2.76595,3.12614,2.3425
2950.0,3.30494,2.70903,3.04168,2.29229
2960.0,3.33065,2.72712,3.06964,2.30793
2970.0,3.3615,2.74627,3.1047,2.32772
2980.0,3.33704,2.72432,3.09137,2.30069
2990.0,3.3001,2.69793,3.04449,2.28769
3000.0,3.35185,2.73919,3.09676,2.31877
3010.0,3.32142,2.71749,3.06242,2.30228
3020.0,3.35559,2.74559,3.09784,2.32059
3030.0,3.37679,2.75985,3.12781,2.32494
3040.0,3.35111,2.74044,3.1033,2.30637
3050.0,3.32161,2.7165,3.07669,2.28491
3060.0,3.30676,2.70613,3.06139,2.27468
3070.0,3.29037,2.68923,3.04264,2.27233
3080.0,3.30324,2.69978,3.05632,2.27879
3090.0,3.2941,2.68544,3.05441,2.27182
3100.0,3.32441,2.70907,3.09364,2.27896
3110.0,3.30025,2.6912,3.07307,2.25764
3120.0,3.29347,2.68543,3.06143,2.26052
3130.0,3.29487,2.69097,3.05677,2.26432
3140.0,3.2626,2.67414,3.0207,2.23906
3150.0,3.23159,2.64334,3.00302,2.2093
3160.0,3.22647,2.63476,2.99583,2.21433
3170.0,3.22904,2.64708,2.99887,2.20297
3180.0,3.2017,2.62966,2.96769,2.1862
3190.0,3.16182,2.6012,2.93252,2.15134
3200.0,3.16902,2.60384,2.94077,2.15808
3210.0,3.16305,2.60664,2.93049,2.15113
3220.0,3.17904,2.6071,2.9577,2.16048
3230.0,3.17554,2.61401,2.95501,2.14548
3240.0,3.12114,2.56788,2.90021,2.1161
3250.0,3.08865,2.54996,2.85912,2.09826
3260.0,3.12507,2.57524,2.89789,2.12192
3270.0,3.13951,2.59023,2.91087,2.12852
3280.0,3.13965,2.58514,2.91205,2.13351
3290.0,3.13206,2.57765,2.90449,2.13056
3300.0,3.10006,2.56134,2.87501,2.09632
3310.0,3.12197,2.57876,2.89085,2.11811
3320.0,3.14601,2.59382,2.91777,2.1339
3330.0,3.11423,2.56194,2.88772,2.11999
3340.0,3.12127,2.56514,2.90062,2.11922
3350.0,3.14503,2.58207,2.92515,2.13516
3360.0,3.15473,2.58665,2.93142,2.14957
3370.0,3.16367,2.59166,2.94812,2.14696
3380.0,3.16279,2.58523,2.94888,2.15109
3390.0,3.13618,2.56109,2.9214,2.1395
3400.0,3.19544,2.60782,2.98001,2.17725
3410.0,3.18215,2.59007,2.96786,2.17614
3420.0,3.21384,2.61662,2.99581,2.19907
3430.0,3.24291,2.63588,3.03353,2.2097
3440.0,3.25277,2.64571,3.03475,2.2252
3450.0,3.22326,2.61436,3.01235,2.20674
3460.0,3.21944,2.61392,3.00763,2.20252
3470.0,3.21684,2.61221,3.00395,2.20198
3480.0,3.22991,2.6138,3.02369,2.21134
3490.0,3.20261,2.59976,2.98873,2.19594
3500.0,3.18891,2.59375,2.97554,2.18104
3510.0,3.18618,2.58814,2.9748,2.18073
3520.0,3.18449,2.5785,2.97808,2.18274
3530.0,3.19388,2.58829,2.99244,2.17893
3540.0,3.19617,2.58177,2.99168,2.19439
3550.0,3.1827,2.56989,2.97655,2.18974
3560.0,3.20813,2.5912,3.00075,2.20576
3570.0,3.20861,2.59179,3.00461,2.20121
3580.0,3.17506,2.5698,2.96116,2.18853
3590.0,3.18702,2.57933,2.97672,2.19096
3600.0,3.21205,2.59313,3.00061,2.21507
3610.0,3.16941,2.56357,2.95404,2.18907
3620.0,3.20446,2.58875,2.98831,2.21484
3630.0,3.23571,2.60415,3.02351,2.23974
3640.0,3.22053,2.59099,3.00843,2.23155
3650.0,3.26304,2.6235,3.05154,2.25836
3660.0,3.31114,2.66044,3.10122,2.28731
3670.0,3.29136,2.65307,3.07747,2.27079
3680.0,3.23186,2.60294,3.02465,2.22848
3690.0,3.23624,2.61471,3.02293,2.22973
3700.0,3.2516,2.62726,3.04031,2.23603
3710.0,3.22769,2.61515,3.02045,2.20767
3720.0,3.22674,2.62092,3.01022,2.21203
3730.0,3.2471,2.63354,3.0395,2.21655
3740.0,3.2697,2.65313,3.06306,2.22721
3750.0,3.25509,2.6569,3.039,2.21284
3760.0,3.24366,2.64608,3.03132,2.20273
3770.0,3.21701,2.62416,3.00168,2.19134
3780.0,3.20548,2.61866,2.99587,2.17201
3790.0,3.1924,2.60797,2.97876,2.16987
3800.0,3.18794,2.60077,2.97356,2.17251
3810.0,3.18951,2.59667,2.98093,2.17195
3820.0,3.1986,2.59889,2.99009,2.18341
3830.0,3.22812,2.61227,3.02618,2.2045
3840.0,3.21007,2.60944,3.00642,2.18206
3850.0,3.18838,2.59,2.98288,2.17389
3860.0,3.15762,2.56584,2.95676,2.1483
3870.0,3.17623,2.57999,2.97539,2.16044
3880.0,3.16279,2.56526,2.96462,2.15337
3890.0,3.18709,2.58115,2.99057,2.1701
3900.0,3.1654,2.56385,2.96948,2.15601
3910.0,3.17033,2.56408,2.97545,2.16197
3920.0,3.18323,2.57487,2.9869,2.17125
3930.0,3.18075,2.57746,2.98689,2.16091
3940.0,3.20046,2.58878,3.00991,2.17361
3950.0,3.14332,2.54977,2.94883,2.13637
3960.0,3.17415,2.57156,2.9787,2.15984
3970.0,3.18017,2.57527,2.98587,2.16323
3980.0,3.13021,2.53914,2.93686,2.12698
3990.0,3.11048,2.52852,2.9132,2.11425
4000.0,3.1744,2.57506,2.97778,2.15768
4010.0,3.16879,2.56757,2.97314,2.15648
4020.0,3.18108,2.57026,2.98893,2.16763
4030.0,3.17266,2.56065,2.97921,2.16769
4040.0,3.16939,2.5598,2.97599,2.16355
4050.0,3.15355,2.54827,2.96293,2.14874
4060.0,3.13841,2.54687,2.94841,2.12591
4070.0,3.15325,2.55452,2.96224,2.14138
4080.0,3.12171,2.53233,2.93008,2.11944
4090.0,3.12667,2.53874,2.93917,2.11384
4100.0,3.12757,2.54436,2.93315,2.11807
4110.0,3.12747,2.54569,2.93631,2.1118
4120.0,3.12291,2.53405,2.94,2.10717
4130.0,3.10604,2.51973,2.92235,2.099
4140.0,3.13617,2.54602,2.94909,2.11939
4150.0,3.11185,2.53361,2.9195,2.10348
4160.0,3.09889,2.51757,2.90036,2.11091
4170.0,3.14899,2.54418,2.95839,2.14649
4180.0,3.18604,2.57217,2.99589,2.17031
4190.0,3.17571,2.56842,2.9826,2.16279
4200.0,3.16195,2.55583,2.96834,2.15697
4210.0,3.15273,2.54373,2.96411,2.15008
4220.0,3.14206,2.52775,2.95717,2.14725
4230.0,3.1373,2.53081,2.95133,2.13776
4240.0,3.11607,2.51776,2.92205,2.13125
4250.0,3.1085,2.51569,2.91336,2.12347
4260.0,3.12815,2.53608,2.93533,2.1267
4270.0,3.16023,2.55578,2.96663,2.15435
4280.0,3.16741,2.55707,2.97489,2.16249
4290.0,3.16448,2.55209,2.97539,2.1591
4300.0,3.20175,2.58563,3.00795,2.18383
4310.0,3.22506,2.60639,3.02859,2.19918
4320.0,3.21215,2.60352,3.0105,2.18961
4330.0,3.21242,2.60175,3.01177,2.19075
4340.0,3.20844,2.59401,3.01022,2.1904
4350.0,3.20686,2.59761,3.00918,2.18292
4360.0,3.18334,2.58055,2.98783,2.16356
4370.0,3.18602,2.58328,2.98983,2.16543
4380.0,3.18858,2.5874,2.98848,2.16989
4390.0,3.17247,2.57814,2.9809,2.14396
4400.0,3.18723,2.58948,2.99582,2.15326
4410.0,3.17248,2.57744,2.98242,2.1427
4420.0,3.16209,2.56206,2.97935,2.1347
4430.0,3.14663,2.55687,2.96081,2.12099
4440.0,3.13381,2.53969,2.94816,2.12128
4450.0,3.12278,2.53522,2.93778,2.10845
4460.0,3.14723,2.54811,2.96585,2.12626
4470.0,3.15221,2.54848,2.96916,2.13594
4480.0,3.14331,2.54833,2.96058,2.12173
4490.0,3.12815,2.5439,2.94029,2.11043
4500.0,3.129,2.54415,2.94692,2.1034
4510.0,3.14114,2.54306,2.96244,2.11905
4520.0,3.16783,2.55664,2.98395,2.15174
4530.0,3.18147,2.58204,2.99272,2.14945
4540.0,3.15962,2.57094,2.96968,2.1302
4550.0,3.1363,2.55807,2.94256,2.11435
4560.0,3.20605,2.60375,3.00903,2.17342
4570.0,3.21294,2.60464,3.02475,2.17088
4580.0,3.21356,2.6011,3.02101,2.18213
4590.0,3.19497,2.59214,3.00751,2.15671
4600.0,3.17398,2.58014,2.98259,2.14367
4610.0,3.18152,2.58783,2.98995,2.1465
4620.0,3.14745,2.56267,2.94882,2.1331
4630.0,3.11848,2.54384,2.91914,2.11124
4640.0,3.12308,2.55505,2.92214,2.10716
4650.0,3.1301,2.55441,2.93157,2.11565
4660.0,3.13918,2.55562,2.94117,2.12773
4670.0,3.15448,2.57169,2.94929,2.14234
4680.0,3.18582,2.59282,2.9859,2.15885
4690.0,3.17258,2.57959,2.97168,2.15532
4700.0,3.15644,2.56299,2.95005,2.15743
4710.0,3.16435,2.57705,2.95983,2.15045
4720.0,3.17424,2.57862,2.97404,2.15809
4730.0,3.17967,2.58185,2.98096,2.1607
4740.0,3.22817,2.61461,3.03215,2.19364
4750.0,3.17368,2.5739,2.97542,2.16018
4760.0,3.146,2.56199,2.94309,2.13752
4770.0,3.16547,2.58074,2.95596,2.15463
4780.0,3.17321,2.57771,2.96731,2.1654
4790.0,3.20348,2.59404,2.99782,2.19285
4800.0,3.21644,2.59717,3.01198,2.20763
4810.0,3.20512,2.58872,3.00071,2.19998
4820.0,3.21549,2.59943,3.00791,2.20775
4830.0,3.23746,2.61493,3.03911,2.21094
4840.0,3.23457,2.61998,3.03273,2.20525
4850.0,3.23804,2.6212,3.04045,2.20335
4860.0,3.1963,2.60312,2.99117,2.1701
4870.0,3.17057,2.58093,2.97008,2.14999
4880.0,3.14607,2.56244,2.94869,2.12946
4890.0,3.17364,2.57973,2.97694,2.15102
4900.0,3.22132,2.61667,3.02191,2.18515
4910.0,3.1984,2.60173,3.00038,2.16523
4920.0,3.22731,2.62833,3.02607,2.18307
4930.0,3.23726,2.64002,3.03657,2.18387
4940.0,3.19388,2.60372,2.99509,2.15682
4950.0,3.16098,2.58357,2.95902,2.13378
4960.0,3.13339,2.56232,2.93337,2.11332
4970.0,3.15609,2.5776,2.9524,2.13568
4980.0,3.16311,2.58428,2.95891,2.13936
4990.0,3.18975,2.59866,2.989,2.15914
5000.0,3.16529,2.57614,2.96567,2.14628
5010.0,3.16812,2.57859,2.97243,2.14232
5020.0,3.14632,2.56078,2.9491,2.13164
5030.0,3.17645,2.5784,2.98509,2.14958
5040.0,3.20964,2.60214,3.01992,2.17082
5050.0,3.20355,2.59416,3.00915,2.17734
5060.0,3.20431,2.5967,3.0097,2.1758
5070.0,3.19221,2.58667,2.99764,2.16881
5080.0,3.1975,2.59051,2.99988,2.17668
5090.0,3.20005,2.59238,3.00601,2.17351
5100.0,3.22023,2.60998,3.03032,2.1783
5110.0,3.20575,2.58973,3.01426,2.18202
5120.0,3.17627,2.57485,2.98577,2.15238
5130.0,3.21965,2.60602,3.0286,2.18369
5140.0,3.24426,2.62461,3.05298,2.20025
5150.0,3.24759,2.62772,3.05075,2.20945
5160.0,3.17484,2.57423,2.97899,2.15827
5170.0,3.22124,2.60668,3.0266,2.19038
5180.0,3.18545,2.58001,2.99048,2.16675
5190.0,3.20061,2.59841,2.99766,2.17948
5200.0,3.22699,2.61637,3.02486,2.19815
5210.0,3.20119,2.59102,3.00427,2.18087
5220.0,3.22095,2.60556,3.03034,2.18565
5230.0,3.18516,2.58486,2.99111,2.15924
5240.0,3.17018,2.57227,2.97803,2.14822
5250.0,3.16975,2.57093,2.97466,2.15323
5260.0,3.14726,2.5528,2.95038,2.14218
5270.0,3.19095,2.58643,2.99314,2.1716
5280.0,3.2036,2.59047,3.00377,2.18929
5290.0,3.18797,2.57776,2.98938,2.17831
5300.0,3.19779,2.59235,3.00379,2.16997
5310.0,3.20263,2.59345,3.00743,2.17785
5320.0,3.18264,2.57058,2.98752,2.17375
5330.0,3.20692,2.59401,3.01431,2.1803
5340.0,3.20233,2.59802,3.00712,2.17195
5350.0,3.17814,2.58589,2.97959,2.15322
5360.0,3.19743,2.59506,3.00702,2.16114
5370.0,3.20278,2.59932,3.00918,2.16886
5380.0,3.2083,2.60246,3.01747,2.16991
5390.0,3.20037,2.59146,3.00297,2.17975
5400.0,3.23686,2.61917,3.0436,2.19795
5410.0,3.20499,2.59969,3.00758,2.17714
5420.0,3.211,2.59438,3.01305,2.19357
5430.0,3.19715,2.58799,2.99619,2.18372
5440.0,3.18853,2.58534,2.9823,2.18068
5450.0,3.1681,2.57199,2.96227,2.16415
5460.0,3.19618,2.58499,2.99529,2.18569
5470.0,3.23385,2.61928,3.02217,2.21842
5480.0,3.22568,2.61267,3.01633,2.21039
5490.0,3.21838,2.60931,3.01048,2.201
5500.0,3.18542,2.58326,2.98075,2.17616
5510.0,3.22227,2.60531,3.01898,2.20549
5520.0,3.21699,2.59141,3.01461,2.21242
5530.0,3.21963,2.5966,3.01499,2.21348
5540.0,3.19693,2.57606,2.99105,2.20414
5550.0,3.22788,2.58826,3.02558,2.23276
5560.0,3.23216,2.59455,3.0298,2.23212
5570.0,3.22719,2.58868,3.02528,2.23069
5580.0,3.21864,2.58781,3.01416,2.22202
5590.0,3.23179,2.59637,3.0248,2.23572
5600.0,3.23511,2.59269,3.02583,2.24816
5610.0,3.18667,2.55215,2.98636,2.20861
