time_ps,rmsd_nm
0.0,0.0004974
0.01,0.133983
0.02,0.15411
0.03,0.1882625
0.04,0.2208627
0.05,0.2608214
0.06,0.2853526
0.07,0.3304499
0.08,0.3381895
0.09,0.3732562
0.1,0.4012535
0.11,0.4019212
0.12,0.3732094
0.13,0.335805
0.14,0.3386609
0.15,0.3181655
0.16,0.3009526
0.17,0.3082841
0.18,0.3042054
0.19,0.3351739
0.2,0.3564465
0.21,0.3778082
0.22,0.3697019
0.23,0.3834672
0.24,0.3480709
0.25,0.3778314
0.26,0.3787456
0.27,0.393544
0.28,0.4274646
0.29,0.4192854
0.3,0.3989528
0.31,0.438972
0.32,0.4115307
0.33,0.4078415
0.34,0.4003253
0.35,0.44609
0.36,0.4865205
0.37,0.5098423
0.38,0.5206287
0.39,0.5486256
0.4,0.5194013
0.41,0.5494121
0.42,0.556668
0.43,0.5539299
0.44,0.5883834
0.45,0.5701423
0.46,0.5744873
0.47,0.5779324
0.48,0.5973065
0.49,0.5513836
0.5,0.562073
0.5100001,0.560744
0.52,0.5544097
0.53,0.5250138
0.54,0.5228155
0.55,0.5435841
0.56,0.5499723
0.5700001,0.5320098
0.58,0.5485985
0.59,0.5537565
0.6,0.5499383
0.61,0.545725
0.62,0.5973766
0.6300001,0.6234341
0.64,0.624656
0.65,0.6313731
0.66,0.6489378
0.67,0.7142845
0.68,0.7091909
0.6900001,0.696171
0.7,0.6911507
0.71,0.7102646
0.72,0.7208639
0.73,0.7410335
0.74,0.7643633
0.7500001,0.79392
0.7600001,0.8028737
0.77,0.7919716
0.78,0.8215812
0.79,0.7970172
0.8,0.8185689
0.8100001,0.8452172
0.8200001,0.8616067
0.83,0.8598515
0.84,0.86713
0.85,0.8592834
0.86,0.8240286
0.8700001,0.811078
0.8800001,0.7809816
0.89,0.7701541
0.9,0.7987202
0.91,0.8172415
0.92,0.8277671
0.9300001,0.8416272
0.9400001,0.8354886
0.95,0.8572257
0.96,0.8461623
0.97,0.8581428
0.98,0.8753002
0.9900001,0.8778338
1.0,0.8898974
1.01,0.8393135
1.0200001,0.8419244
1.0300001,0.8492341
1.0400001,0.8375096
1.0500001,0.8169455
1.0600001,0.7944726
1.0700001,0.8035114
1.08,0.8018461
1.09,0.8088484
1.1,0.8080029
1.11,0.8100269
1.12,0.8008916
1.13,0.8114942
1.1400001,0.8580363
1.1500001,0.8738804
1.1600001,0.8461069
1.1700001,0.8344437
1.1800001,0.8257444
1.1900001,0.8205071
1.2,0.7997355
1.21,0.8030257
1.22,0.8073475
1.23,0.8006925
1.24,0.8310419
1.25,0.8398736
1.2600001,0.8102416
1.2700001,0.8294865
1.2800001,0.829132
1.2900001,0.7894728
1.3000001,0.7586625
1.3100001,0.7682964
1.3200001,0.7851534
1.33,0.7976019
1.34,0.8226538
1.35,0.8801932
1.36,0.8824213
1.3700001,0.9105628
1.3800001,0.9522036
1.3900001,1.0086255
1.4000001,1.0385191
1.4100001,1.0270491
1.4200001,1.0606096
1.4300001,1.057772
1.4400001,1.057892
1.45,1.0586535
1.46,1.0765001
1.47,1.0654511
1.48,1.0708746
1.4900001,1.0144074
1.5000001,1.0321819
1.5100001,0.9995148
1.5200001,0.967827
1.5300001,0.9950576
1.5400001,0.9700254
1.5500001,1.0055634
1.5600001,0.9689882
1.5700001,0.9620499
1.58,0.9622757
1.59,0.9746635
1.6,0.9792387
1.6100001,0.9549868
1.6200001,0.9900272
1.6300001,0.9816614
1.6400001,0.9419026
1.6500001,0.9417561
1.6600001,0.9424515
1.6700001,0.948473
1.6800001,0.9350023
1.6900001,0.9545611
1.7,0.9341645
1.71,0.9563969
1.72,0.9356256
1.7300001,0.9793674
1.7400001,0.9945078
1.7500001,1.011037
1.7600001,1.0131799
1.7700001,1.0100955
1.7800001,0.9999422
1.7900001,0.9941351
1.8000001,1.0034884
1.8100001,1.0106393
1.8200001,1.0010998
1.83,1.003947
1.84,1.0226409
1.8500001,1.0213143
1.8600001,1.0355999
1.8700001,1.0331925
1.8800001,1.0260941
1.8900001,1.0272549
1.9000001,1.0275147
1.9100001,1.030218
1.9200001,1.0329753
1.9300001,1.0082754
1.9400001,1.0372753
1.95,1.0352904
1.96,0.9986488
1.9700001,1.0095619
1.9800001,0.9978471
1.9900001,0.9736483
2.0,0.9869422
2.01,1.0181541
2.02,0.9966035
2.0300002,0.9985465
2.0400002,0.981268
2.0500002,0.9331385
2.0600002,0.9431725
2.0700002,0.9125712
2.0800002,0.8991649
2.0900002,0.9082196
2.1000001,0.8924198
2.1100001,0.8989943
2.1200001,0.9312183
2.1300001,0.9343537
2.1400001,0.9568771
2.1500001,0.949998
2.1600001,0.9755342
2.1700001,0.9473082
2.1800001,0.9558774
2.1900001,0.961696
2.2,0.9205148
2.21,0.9525084
2.22,0.9288561
2.23,0.9779116
2.24,0.9556774
2.25,0.9141946
2.26,0.8840785
2.2700002,0.8876842
2.2800002,0.8913966
2.2900002,0.8743693
2.3000002,0.875903
2.3100002,0.8721946
2.3200002,0.9138911
2.3300002,0.9557096
2.3400002,0.9618939
2.3500001,0.9540285
2.3600001,0.9478408
2.3700001,0.9887003
2.3800001,0.9831424
2.3900001,0.9989833
2.4000001,1.0164281
2.4100001,1.0393261
2.4200001,1.0033095
2.4300001,1.0063963
2.4400001,1.0060598
2.45,1.024736
2.46,1.0545486
2.47,1.0504807
2.48,1.0534962
2.49,1.0584122
2.5,1.0584266
2.5100002,1.0459942
2.5200002,1.0275049
2.5300002,0.9900829
2.5400002,0.9622458
2.5500002,0.9655366
2.5600002,0.963254
2.5700002,0.9989684
2.5800002,0.9717026
2.5900002,1.0094916
2.6000001,0.9989682
2.6100001,0.9874499
2.6200001,0.9756943
2.6300001,0.9182487
2.6400001,0.9397243
2.6500001,0.9278913
2.6600001,0.9710012
2.6700001,0.9598036
2.6800001,0.9405306
2.6900001,0.9271485
2.7,0.8985334
2.71,0.9216211
2.72,0.9141674
2.73,0.8698613
2.7400002,0.8686693
2.7500002,0.8587902
2.7600002,0.8200644
2.7700002,0.7999279
2.7800002,0.8175038
2.7900002,0.8048943
2.8000002,0.8097906
2.8100002,0.8035814
2.8200002,0.8384214
2.8300002,0.8382688
2.8400002,0.8608229
2.8500001,0.8516592
2.8600001,0.8455544
2.8700001,0.8783833
2.8800001,0.8664232
2.8900001,0.8619092
2.9000001,0.8446411
2.9100001,0.8811387
2.9200001,0.8691829
2.9300001,0.8832233
2.9400001,0.906426
2.95,0.9075223
2.96,0.9035903
2.97,0.9023373
2.9800003,0.9177998
2.9900002,0.9184827
3.0000002,0.8985127
3.0100002,0.8967322
3.0200002,0.8942746
3.0300002,0.8600498
3.0400002,0.8396473
3.0500002,0.8288569
3.0600002,0.8602049
3.0700002,0.8499066
3.0800002,0.8705571
3.0900002,0.8750252
3.1000001,0.9020728
3.1100001,0.8899732
3.1200001,0.8757232
3.1300001,0.9104292
3.1400001,0.9022987
3.1500001,0.8496137
3.1600001,0.8611858
3.1700001,0.8858546
3.1800001,0.876346
3.1900001,0.8557041
3.2,0.8347049
3.21,0.8431152
3.2200003,0.8349502
3.2300003,0.8711467
3.2400002,0.8640851
3.2500002,0.8547709
3.2600002,0.8790483
3.2700002,0.8706196
3.2800002,0.8657781
3.2900002,0.8681467
3.3000002,0.8379824
3.3100002,0.8303414
3.3200002,0.8695116
3.3300002,0.8578839
3.3400002,0.8747053
3.3500001,0.899341
3.3600001,0.9102249
3.3700001,0.9306019
3.3800001,0.9348827
3.3900001,0.9691392
3.4000001,0.9537694
3.4100001,0.9432335
3.4200001,0.9378769
3.4300001,0.8901895
3.4400001,0.9200784
3.45,0.9315893
3.4600003,0.9543121
3.4700003,0.9413832
3.4800003,0.9197713
3.4900002,0.9091704
3.5000002,0.8895853
3.5100002,0.9169745
3.5200002,0.8913569
3.5300002,0.8907108
3.5400002,0.8950221
3.5500002,0.8803374
3.5600002,0.8747307
3.5700002,0.839505
3.5800002,0.8666778
3.5900002,0.846373
3.6000001,0.8446526
3.6100001,0.8316229
3.6200001,0.8171647
3.6300001,0.816018
3.6400001,0.8289816
3.6500001,0.8466557
3.6600001,0.8336239
3.6700001,0.8495
3.6800001,0.8259388
3.6900001,0.8114697
3.7000003,0.8160402
3.7100003,0.8049592
3.7200003,0.7965708
3.7300003,0.8009378
3.7400002,0.8173374
3.7500002,0.7915949
3.7600002,0.785396
3.7700002,0.8049388
3.7800002,0.8063338
3.7900002,0.8296915
3.8000002,0.8277818
3.8100002,0.8127036
3.8200002,0.8180299
3.8300002,0.8160507
3.8400002,0.8527249
3.8500001,0.8623571
3.8600001,0.8300955
3.8700001,0.8444397
3.8800001,0.8462663
3.8900001,0.8267151
3.9000001,0.8590955
3.9100001,0.850942
3.9200001,0.8525817
3.9300003,0.84352
3.9400003,0.8131933
3.9500003,0.8210791
3.9600003,0.8419315
3.9700003,0.8464064
3.9800003,0.8442095
3.9900002,0.8477967
4.0,0.8461802
4.0100002,0.8419002
4.02,0.8444533
4.0300002,0.8512419
4.04,0.811659
4.0500002,0.7915897
4.0600004,0.7811987
4.0700002,0.7792425
4.0800004,0.8376793
4.0900002,0.8435385
4.1000004,0.8411712
4.1100001,0.8687001
4.1200004,0.8599144
4.1300001,0.8662491
4.1400003,0.8612981
4.1500001,0.8632574
4.1600003,0.8967699
4.1700001,0.8710564
4.1800003,0.858125
4.1900001,0.8624741
4.2000003,0.8981617
4.21,0.9057196
4.2200003,0.9003778
4.23,0.9045473
4.2400002,0.9067949
4.25,0.8916097
4.2600002,0.8655027
4.27,0.8520987
4.2800002,0.8291321
4.2900004,0.8268521
4.3000002,0.8207668
4.3100004,0.8311172
4.3200002,0.8604309
4.3300004,0.8747577
4.3400002,0.858687
4.3500004,0.8100825
4.3600001,0.8208709
4.3700004,0.8278399
4.3800001,0.8165395
4.3900003,0.8068603
4.4000001,0.7707145
4.4100003,0.7610798
4.4200001,0.7604672
4.4300003,0.7674022
4.4400001,0.7682369
4.4500003,0.77152
4.46,0.7734318
4.4700003,0.7957299
4.48,0.7695491
4.4900002,0.7805905
4.5,0.8138402
4.5100002,0.8178961
4.52,0.8220522
4.5300002,0.8038025
4.5400004,0.8130283
4.5500002,0.8048362
4.5600004,0.7902008
4.5700002,0.8031242
4.5800004,0.8184969
4.5900002,0.8328925
4.6000004,0.8682115
4.6100001,0.8860664
4.6200004,0.9108219
4.6300001,0.9048693
4.6400003,0.9080129
4.6500001,0.8987056
4.6600003,0.8779879
4.6700001,0.8872628
4.6800003,0.8648493
4.6900001,0.881639
4.7000003,0.8968245
4.71,0.9318061
4.7200003,0.933937
4.73,0.9392811
4.7400002,0.9329458
4.75,0.9342211
4.7600002,0.9764977
4.7700005,0.9712847
4.7800002,0.9485105
4.7900004,0.9163845
4.8000002,0.9151235
4.8100004,0.9555123
4.8200002,0.9674426
4.8300004,0.9723501
4.8400002,0.9820946
4.8500004,0.9389747
4.8600001,0.9239537
4.8700004,0.9413821
4.8800001,0.9209153
4.8900003,0.9151379
4.9000001,0.9183409
4.9100003,0.8816678
4.9200001,0.8733054
4.9300003,0.8907914
4.9400001,0.9211942
4.9500003,0.9438686
4.96,0.9410626
4.9700003,0.9661391
4.98,0.9576862
4.9900002,0.9347764
5.0,0.9226766
5.0100002,0.9155102
5.0200005,0.9167277
5.0300002,0.9166334
5.0400004,0.8911366
5.0500002,0.8954986
5.0600004,0.885307
5.0700002,0.8807194
5.0800004,0.8792818
5.0900002,0.8906516
5.1000004,0.882064
5.1100001,0.8793591
5.1200004,0.9039593
5.1300001,0.9244607
5.1400003,0.9356137
5.1500001,0.9632534
5.1600003,0.9777558
5.1700001,0.9765858
5.1800003,0.9663284
5.1900001,0.9424922
5.2000003,0.9017166
5.21,0.9075856
5.2200003,0.8943837
5.23,0.8976399
5.2400002,0.8862543
5.2500005,0.8746643
5.2600002,0.8856436
5.2700005,0.872071
5.2800002,0.8569537
5.2900004,0.860654
5.3000002,0.8770515
5.3100004,0.8619195
5.3200002,0.8405364
5.3300004,0.8653244
5.3400002,0.8557823
5.3500004,0.8431178
5.3600001,0.8603346
5.3700004,0.8633978
5.3800001,0.8829805
5.3900003,0.9159573
5.4000001,0.9395165
5.4100003,0.962259
5.4200001,0.96636
5.4300003,0.9476733
5.4400001,0.91334
5.4500003,0.8979585
5.46,0.9059301
5.4700003,0.937063
5.4800005,0.9106746
5.4900002,0.9303222
5.5000005,0.9474716
5.5100002,0.9425184
5.5200005,0.9383262
5.5300002,0.9310878
5.5400004,0.9221659
5.5500002,0.9404789
5.5600004,0.9242945
5.5700002,0.9659156
5.5800004,0.9397753
5.5900002,0.9160404
5.6000004,0.9107631
5.6100001,0.9166968
5.6200004,0.9038037
5.6300001,0.9012327
5.6400003,0.8980167
5.6500001,0.9092948
5.6600003,0.9409174
5.6700001,0.886088
5.6800003,0.8878275
5.6900001,0.8885887
5.7000003,0.8646829
5.71,0.8586063
5.7200003,0.8243139
5.7300005,0.8407097
5.7400002,0.8611538
5.7500005,0.9122843
5.7600002,0.9054956
5.7700005,0.8730519
5.7800002,0.8593509
5.7900004,0.875606
5.8000002,0.8875613
5.8100004,0.8961496
5.8200002,0.8913476
