time_ps,rmsd_nm
0.0,0.0004475
0.01,0.1159315
0.02,0.1523106
0.03,0.1943107
0.04,0.2086952
0.05,0.2200551
0.06,0.2342713
0.07,0.1808046
0.08,0.1978605
0.09,0.2081262
0.1,0.27005
0.11,0.3000289
0.12,0.2954583
0.13,0.2866683
0.14,0.2941232
0.15,0.3401566
0.16,0.3544295
0.17,0.3882608
0.18,0.4176774
0.19,0.3996102
0.2,0.4115209
0.21,0.4446076
0.22,0.3868726
0.23,0.3998199
0.24,0.3804581
0.25,0.3650894
0.26,0.3791882
0.27,0.4410201
0.28,0.4606249
0.29,0.4917046
0.3,0.471823
0.31,0.4560753
0.32,0.5082082
0.33,0.4646548
0.34,0.4643525
0.35,0.5017486
0.36,0.5060592
0.37,0.4815827
0.38,0.4937435
0.39,0.5013853
0.4,0.4933117
0.41,0.4968409
0.42,0.471766
0.43,0.481875
0.44,0.5072599
0.45,0.4244117
0.46,0.4427451
0.47,0.4600404
0.48,0.4375798
0.49,0.4469407
0.5,0.4385503
0.5100001,0.4530731
0.52,0.4907051
0.53,0.5174408
0.54,0.5043646
0.55,0.4764788
0.56,0.4887682
0.5700001,0.5300335
0.58,0.5229502
0.59,0.5369703
0.6,0.5371116
0.61,0.5654355
0.62,0.5888727
0.6300001,0.6350602
0.64,0.6636615
0.65,0.6520875
0.66,0.699187
0.67,0.7263277
0.68,0.7386936
0.6900001,0.8137186
0.7,0.7719036
0.71,0.7783955
0.72,0.7373468
0.73,0.7742644
0.74,0.7398611
0.7500001,0.7098957
0.7600001,0.7335503
0.77,0.7499781
0.78,0.7492952
0.79,0.7449362
0.8,0.7412226
0.8100001,0.7336625
0.8200001,0.7201414
0.83,0.7142079
0.84,0.6626205
0.85,0.5985343
0.86,0.6426402
0.8700001,0.6796932
0.8800001,0.6935781
0.89,0.7144649
0.9,0.6952009
0.91,0.6020184
0.92,0.6502336
0.9300001,0.616474
0.9400001,0.6687907
0.95,0.6949716
0.96,0.700065
0.97,0.7224464
0.98,0.7172447
0.9900001,0.7234745
1.0,0.7652236
1.01,0.7687082
1.0200001,0.7911455
1.0300001,0.7506544
1.0400001,0.7054645
1.0500001,0.6848916
1.0600001,0.650599
1.0700001,0.6752056
1.08,0.6044518
1.09,0.5984113
1.1,0.5922968
1.11,0.6200308
1.12,0.5493519
1.13,0.5362687
1.1400001,0.5444403
1.1500001,0.5576586
1.1600001,0.5329142
1.1700001,0.5304581
1.1800001,0.4775249
1.1900001,0.50034
1.2,0.5517704
1.21,0.5850292
1.22,0.588039
1.23,0.5860428
1.24,0.5599692
1.25,0.5407345
1.2600001,0.5243404
1.2700001,0.4868835
