col1,col2
0.5,0.00293697
1.5,0.00738212
2.5,0.0132561
3.5,0.0165899
4.5,0.0231783
5.5,0.0253215
6.5,0.0296079
7.5,0.034053
8.5,0.03572
9.5,0.0371488
10.5,0.0420702
11.5,0.0445309
12.5,0.0415145
13.5,0.0420702
14.5,0.0434196
15.5,0.044769
16.5,0.0442134
17.5,0.0451659
18.5,0.0415939
19.5,0.0414351
20.5,0.0402445
21.5,0.0396888
22.5,0.03826
23.5,0.0384188
24.5,0.0326242
25.5,0.032148
26.5,0.0342912
27.5,0.0296079
28.5,0.0310367
29.5,0.0277028
