time_ps,rg_nm,rg_x_nm,rg_y_nm,rg_z_nm
750.0,3.79095,3.01005,3.31158,2.95224
760.0,3.7927,3.00751,3.32086,2.94888
770.0,3.8045,3.01153,3.3246,2.97089
780.0,3.81555,3.0152,3.32955,2.98991
790.0,3.83634,3.02866,3.35558,3.00037
800.0,3.81906,3.01552,3.33613,2.99121
810.0,3.79951,2.99851,3.31929,2.97721
820.0,3.85455,3.02817,3.37579,3.02479
830.0,3.87129,3.03828,3.38766,3.04407
840.0,3.83736,3.00849,3.36275,3.01521
850.0,3.81544,2.99627,3.34044,2.99649
860.0,3.79326,2.97498,3.33581,2.9664
870.0,3.77432,2.95612,3.31297,2.96253
880.0,3.78472,2.96549,3.32193,2.96966
890.0,3.80067,2.97116,3.33877,2.98579
900.0,3.79876,2.96129,3.34644,2.98217
910.0,3.78732,2.95885,3.32267,2.98206
920.0,3.80574,2.96975,3.34024,2.99844
930.0,3.79908,2.96596,3.33053,2.99611
940.0,3.78166,2.95747,3.31229,2.9806
950.0,3.80113,2.9797,3.32187,2.99728
960.0,3.79951,2.98391,3.32261,2.98817
970.0,3.77821,2.96255,3.30662,2.97311
980.0,3.78853,2.97755,3.32302,2.96608
990.0,3.804,2.99603,3.33194,2.97704
1000.0,3.82201,3.00568,3.35208,2.99082
1010.0,3.84179,3.01793,3.36323,3.01653
1020.0,3.86115,3.02782,3.38705,3.02938
1030.0,3.85078,3.01851,3.38169,3.01822
1040.0,3.86672,3.027,3.39112,3.03984
1050.0,3.80891,2.98728,3.33015,3.00032
1060.0,3.78312,2.97029,3.30895,2.97525
1070.0,3.76328,2.95888,3.28558,2.96218
1080.0,3.73789,2.93721,3.26475,2.94243
1090.0,3.73496,2.9398,3.2647,2.93244
1100.0,3.7444,2.94845,3.26802,2.9441
1110.0,3.70612,2.9222,3.2377,2.90668
1120.0,3.67148,2.89242,3.21067,2.87836
1130.0,3.66046,2.8924,3.20222,2.85967
1140.0,3.65223,2.88746,3.18915,2.85825
1150.0,3.63017,2.86447,3.17578,2.83998
1160.0,3.63092,2.86373,3.17562,2.84283
1170.0,3.62536,2.8592,3.16456,2.84551
1180.0,3.63095,2.85851,3.17103,2.85326
1190.0,3.64205,2.87287,3.17642,2.86112
1200.0,3.64801,2.87411,3.18819,2.86196
1210.0,3.60478,2.84245,3.15327,2.82245
1220.0,3.57563,2.81549,3.12283,2.80915
1230.0,3.57927,2.8131,3.12466,2.81875
1240.0,3.57083,2.80742,3.11332,2.81553
1250.0,3.58079,2.81812,3.11705,2.82601
1260.0,3.55441,2.79886,3.09464,2.80307
1270.0,3.55636,2.80317,3.09552,2.80276
1280.0,3.59382,2.82867,3.12626,2.83835
1290.0,3.59849,2.83879,3.12081,2.84607
1300.0,3.62451,2.84932,3.15363,2.86533
1310.0,3.65348,2.87064,3.18978,2.8776
1320.0,3.66972,2.88041,3.21134,2.88517
1330.0,3.66438,2.87521,3.20209,2.88708
1340.0,3.68911,2.89682,3.22807,2.89949
1350.0,3.68549,2.88877,3.23441,2.89126
1360.0,3.70676,2.89453,3.25065,2.9215
1370.0,3.72195,2.91341,3.24944,2.94261
1380.0,3.73094,2.90587,3.27394,2.94567
1390.0,3.75726,2.92299,3.305,2.96092
1400.0,3.75488,2.93286,3.29312,2.95836
1410.0,3.77924,2.95793,3.303,2.98432
1420.0,3.79029,2.95603,3.32779,2.98669
1430.0,3.79438,2.96759,3.3303,2.98282
1440.0,3.79608,2.97728,3.32642,2.98182
1450.0,3.80567,2.99389,3.31423,3.00311
1460.0,3.78273,2.96829,3.29468,2.99207
1470.0,3.80069,2.9834,3.32094,2.99352
1480.0,3.76219,2.96704,3.2818,2.95544
1490.0,3.81915,3.00307,3.34229,2.99708
1500.0,3.81768,2.99007,3.34491,3.00341
1510.0,3.78763,2.97351,3.31118,2.98103
1520.0,3.77761,2.96204,3.29423,2.98581
1530.0,3.76587,2.95077,3.27563,2.98777
1540.0,3.81,2.98698,3.31238,3.02296
1550.0,3.82121,2.98814,3.3349,3.02534
1560.0,3.75569,2.9349,3.26899,2.98505
1570.0,3.73605,2.9201,3.24484,2.97658
1580.0,3.77497,2.95024,3.27579,3.011
1590.0,3.7784,2.94721,3.28284,3.01487
1600.0,3.74155,2.91966,3.24903,2.98627
1610.0,3.73953,2.92503,3.25624,2.96805
1620.0,3.75236,2.93856,3.26149,2.98126
1630.0,3.77899,2.95189,3.29707,2.99619
1640.0,3.79921,2.98128,3.29533,3.02005
1650.0,3.78617,2.97005,3.2798,3.01528
1660.0,3.75476,2.95475,3.24783,2.98621
1670.0,3.77172,2.96243,3.26502,3.00256
1680.0,3.78531,2.9741,3.27034,3.0194
1690.0,3.75578,2.95113,3.23746,3.00359
1700.0,3.74642,2.94037,3.23803,2.99011
1710.0,3.71788,2.92955,3.20888,2.96075
1720.0,3.70823,2.91918,3.20272,2.95346
1730.0,3.66683,2.8869,3.16663,2.92055
1740.0,3.68287,2.89128,3.18075,2.94115
1750.0,3.71694,2.92478,3.20164,2.97094
1760.0,3.69884,2.91211,3.18093,2.96043
1770.0,3.67161,2.89506,3.15499,2.93703
1780.0,3.61482,2.85854,3.09463,2.89585
1790.0,3.59869,2.85075,3.07239,2.887
1800.0,3.61188,2.85499,3.09138,2.89549
1810.0,3.62412,2.85798,3.11325,2.89966
1820.0,3.65197,2.87851,3.13453,2.9262
1830.0,3.65652,2.86896,3.1472,2.93334
1840.0,3.6675,2.87787,3.15757,2.94086
1850.0,3.63533,2.85798,3.1138,2.92703
1860.0,3.63602,2.86728,3.09999,2.93429
1870.0,3.66085,2.88993,3.12652,2.94565
1880.0,3.64889,2.88644,3.11526,2.93127
1890.0,3.68112,2.90806,3.15002,2.95327
1900.0,3.68013,2.90987,3.14439,2.95502
1910.0,3.68499,2.91225,3.14732,2.96167
1920.0,3.66138,2.89154,3.12695,2.94493
1930.0,3.65006,2.88405,3.10832,2.94388
1940.0,3.67441,2.89674,3.13582,2.96278
1950.0,3.71583,2.9295,3.17679,2.99012
1960.0,3.69757,2.91267,3.1703,2.9681
1970.0,3.69694,2.89606,3.19031,2.96134
1980.0,3.68465,2.89118,3.17808,2.94858
1990.0,3.65844,2.87486,3.15188,2.92732
2000.0,3.67126,2.87801,3.17838,2.92768
2010.0,3.65703,2.86309,3.16307,2.92326
2020.0,3.69265,2.88904,3.20285,2.9439
2030.0,3.72278,2.9092,3.23261,2.96731
2040.0,3.73674,2.92399,3.23798,2.98197
2050.0,3.70918,2.90913,3.21515,2.95226
2060.0,3.69792,2.90104,3.1931,2.9559
2070.0,3.6778,2.88546,3.18332,2.93138
2080.0,3.72598,2.92292,3.22809,2.96679
2090.0,3.74711,2.94713,3.24721,2.97518
2100.0,3.70034,2.91847,3.19518,2.94251
2110.0,3.688,2.90718,3.17725,2.94214
2120.0,3.6457,2.87488,3.1435,2.90442
2130.0,3.67204,2.89193,3.17213,2.92267
2140.0,3.66656,2.89234,3.1616,2.91994
2150.0,3.66349,2.89653,3.1503,2.92028
2160.0,3.63248,2.87057,3.12525,2.89525
2170.0,3.62287,2.87054,3.10678,2.89106
2180.0,3.65738,2.89427,3.13597,2.92262
2190.0,3.63652,2.88217,3.11715,2.90259
2200.0,3.61041,2.86653,3.09893,2.87224
2210.0,3.59945,2.86212,3.09193,2.85664
2220.0,3.61381,2.87731,3.10596,2.86241
2230.0,3.6007,2.86985,3.07983,2.86509
2240.0,3.56933,2.84533,3.06415,2.8276
2250.0,3.58859,2.85346,3.08446,2.84602
2260.0,3.6067,2.8704,3.10368,2.85386
2270.0,3.62388,2.87831,3.1211,2.87038
2280.0,3.61586,2.86832,3.11707,2.86453
2290.0,3.61981,2.87093,3.11783,2.87104
2300.0,3.59936,2.86099,3.09855,2.85036
2310.0,3.57492,2.84275,3.07332,2.83436
2320.0,3.52754,2.81107,3.01957,2.80486
2330.0,3.52079,2.80732,3.01316,2.79852
2340.0,3.51185,2.79068,3.01892,2.78649
2350.0,3.51924,2.79745,3.0233,2.79356
2360.0,3.50792,2.78752,3.01732,2.78145
2370.0,3.49128,2.77653,3.00342,2.76558
2380.0,3.49851,2.77734,3.01358,2.77197
2390.0,3.50108,2.77219,3.01956,2.77711
2400.0,3.50727,2.77589,3.03298,2.7744
2410.0,3.47661,2.75852,2.9992,2.7512
2420.0,3.46674,2.75602,2.99436,2.734
2430.0,3.47111,2.76472,2.99805,2.73225
2440.0,3.45249,2.74652,2.97952,2.72368
2450.0,3.42906,2.73308,2.9582,2.70114
2460.0,3.40391,2.70377,2.94031,2.68651
2470.0,3.45128,2.74717,2.97713,2.72256
2480.0,3.44284,2.74392,2.97525,2.7065
2490.0,3.46414,2.7613,2.98475,2.73258
2500.0,3.48079,2.76605,3.0092,2.74326
2510.0,3.51162,2.78431,3.03508,2.77467
2520.0,3.50797,2.78607,3.03016,2.76905
2530.0,3.4875,2.77055,3.01757,2.74656
2540.0,3.48843,2.77605,3.01758,2.74336
2550.0,3.47031,2.76886,3.00013,2.72375
2560.0,3.49336,2.78171,3.0246,2.74244
2570.0,3.48118,2.77821,3.01987,2.72013
2580.0,3.4888,2.78539,3.01622,2.73633
2590.0,3.44402,2.74932,2.97626,2.7029
2600.0,3.44616,2.74598,2.985,2.7021
2610.0,3.46733,2.76773,3.00993,2.70644
2620.0,3.48674,2.77862,3.03622,2.71575
2630.0,3.4754,2.77731,3.017,2.70945
2640.0,3.47253,2.76879,3.02294,2.70418
2650.0,3.48309,2.77809,3.03402,2.70939
2660.0,3.48382,2.77363,3.02133,2.72995
2670.0,3.50831,2.78311,3.05276,2.74799
2680.0,3.4696,2.75655,3.01163,2.72172
2690.0,3.48507,2.76395,3.0232,2.74086
2700.0,3.50108,2.77426,3.04146,2.75102
2710.0,3.46254,2.74477,3.00194,2.72635
2720.0,3.49766,2.76887,3.03946,2.74998
2730.0,3.42507,2.72262,2.97146,2.68701
2740.0,3.39902,2.70314,2.94323,2.67153
2750.0,3.39021,2.69932,2.93287,2.66441
2760.0,3.41527,2.71539,2.95753,2.68472
2770.0,3.42531,2.72174,2.97028,2.6898
2780.0,3.43063,2.72503,2.97274,2.69732
2790.0,3.41935,2.70925,2.97599,2.68094
2800.0,3.45307,2.74259,3.00242,2.70388
2810.0,3.45574,2.73598,3.00731,2.71197
2820.0,3.46779,2.74198,3.03075,2.71057
2830.0,3.46449,2.7457,3.01967,2.71073
2840.0,3.4193,2.72412,2.97215,2.66997
2850.0,3.42541,2.73241,2.9861,2.66157
2860.0,3.45333,2.74952,3.01545,2.68293
2870.0,3.50024,2.78277,3.06166,2.71767
2880.0,3.47251,2.76644,3.03589,2.69199
2890.0,3.43713,2.74618,2.98621,2.67746
2900.0,3.44581,2.75107,2.99629,2.68347
2910.0,3.4578,2.76641,2.99847,2.6961
2920.0,3.42314,2.74671,2.96851,2.6607
2930.0,3.42414,2.74577,2.9704,2.66212
2940.0,3.41744,2.73896,2.96545,2.65744
2950.0,3.41134,2.73385,2.966,2.6464
2960.0,3.37388,2.70338,2.9294,2.62229
2970.0,3.36446,2.69511,2.92389,2.61276
2980.0,3.37371,2.70677,2.93083,2.61678
2990.0,3.37858,2.70793,2.93126,2.62762
3000.0,3.39912,2.72095,2.94761,2.64878
3010.0,3.45387,2.7564,3.00631,2.68754
3020.0,3.47885,2.76549,3.03412,2.71127
3030.0,3.49373,2.77548,3.04808,2.72364
3040.0,3.48275,2.76681,3.03867,2.71483
3050.0,3.46138,2.75542,3.01216,2.70128
3060.0,3.48348,2.77097,3.03766,2.71359
3070.0,3.4893,2.77785,3.03703,2.72221
3080.0,3.53123,2.80318,3.08008,2.7558
3090.0,3.57717,2.83583,3.1235,2.79179
3100.0,3.56177,2.82573,3.09968,2.78919
3110.0,3.55551,2.82017,3.10211,2.77614
3120.0,3.5396,2.81465,3.0883,2.75638
3130.0,3.53069,2.81073,3.08124,2.7454
3140.0,3.53699,2.81384,3.09448,2.74355
3150.0,3.50892,2.80225,3.05526,2.72725
3160.0,3.534,2.81693,3.09047,2.7372
3170.0,3.51989,2.80164,3.08586,2.72167
3180.0,3.52636,2.80668,3.08924,2.72939
3190.0,3.5129,2.80356,3.06733,2.72257
3200.0,3.51125,2.80154,3.06758,2.72012
3210.0,3.51709,2.81142,3.07184,2.72021
3220.0,3.52845,2.81577,3.08152,2.73414
3230.0,3.49399,2.79355,3.03865,2.71636
3240.0,3.47071,2.7751,3.01137,2.70595
3250.0,3.45849,2.76766,2.9964,2.69888
3260.0,3.4773,2.78003,3.01696,2.71157
3270.0,3.46241,2.76803,2.99711,2.70775
3280.0,3.48693,2.79098,3.01155,2.73099
3290.0,3.53164,2.82111,3.0626,2.75804
3300.0,3.47695,2.78513,3.00036,2.72384
3310.0,3.43686,2.75611,2.95816,2.69761
3320.0,3.4351,2.75575,2.96215,2.68913
3330.0,3.46268,2.77627,2.98303,2.71554
3340.0,3.4646,2.77681,2.99162,2.71043
3350.0,3.45758,2.76627,2.99404,2.70059
3360.0,3.48207,2.78563,3.00886,2.72702
3370.0,3.49605,2.79618,3.02278,2.73658
3380.0,3.48369,2.7871,3.01068,2.72765
3390.0,3.46489,2.77088,2.99412,2.71446
3400.0,3.45501,2.76472,2.98811,2.70217
3410.0,3.4902,2.79419,3.02113,2.72549
3420.0,3.50704,2.80278,3.04288,2.7357
3430.0,3.51127,2.80698,3.04334,2.74172
3440.0,3.55173,2.83617,3.08098,2.77367
3450.0,3.60042,2.87387,3.12033,2.81612
3460.0,3.60911,2.88097,3.13236,2.81775
3470.0,3.58989,2.87223,3.11186,2.80022
3480.0,3.59672,2.87775,3.11702,2.80634
3490.0,3.56633,2.85569,3.08964,2.78148
3500.0,3.52619,2.82765,3.04181,2.76041
3510.0,3.52476,2.83054,3.03412,2.76227
3520.0,3.52811,2.82731,3.04236,2.76505
3530.0,3.48898,2.79876,3.00761,2.73262
3540.0,3.4737,2.78812,3.00139,2.71131
3550.0,3.50631,2.80949,3.04386,2.72582
3560.0,3.48924,2.79173,3.03548,2.70956
3570.0,3.52485,2.82014,3.06764,2.73595
3580.0,3.57979,2.86122,3.1201,2.77638
3590.0,3.55591,2.84795,3.09125,2.76086
3600.0,3.54881,2.84126,3.08934,2.7516
3610.0,3.54769,2.84337,3.07522,2.76233
3620.0,3.58775,2.86958,3.12042,2.78791
3630.0,3.56827,2.85015,3.11483,2.76397
3640.0,3.64984,2.90887,3.19866,2.81951
3650.0,3.61595,2.87982,3.17163,2.79241
3660.0,3.57664,2.85056,3.13477,2.76266
3670.0,3.56746,2.8473,3.11446,2.76523
3680.0,3.56505,2.83537,3.12394,2.76058
3690.0,3.56142,2.84237,3.11514,2.75396
3700.0,3.55923,2.83893,3.12368,2.74214
3710.0,3.56742,2.8452,3.12568,2.75463
3720.0,3.59,2.86213,3.14333,2.7756
3730.0,3.56742,2.84984,3.1231,2.75276
3740.0,3.59877,2.86672,3.15513,2.78017
3750.0,3.57245,2.84679,3.12321,2.76877
3760.0,3.56605,2.83952,3.11958,2.76382
3770.0,3.5095,2.79888,3.06913,2.71659
3780.0,3.50438,2.79759,3.06384,2.71068
3790.0,3.51949,2.80629,3.08567,2.71608
3800.0,3.53581,2.82022,3.09475,2.73364
3810.0,3.52757,2.8144,3.08632,2.72788
3820.0,3.53682,2.8231,3.09554,2.73239
3830.0,3.57231,2.84867,3.12531,2.76412
3840.0,3.59713,2.86452,3.15448,2.77892
3850.0,3.58215,2.84958,3.14504,2.76626
3860.0,3.56989,2.83812,3.13302,2.75999
3870.0,3.61373,2.87212,3.17334,2.79265
3880.0,3.66085,2.90499,3.22594,2.82098
3890.0,3.64124,2.8947,3.20549,2.80406
3900.0,3.61289,2.86813,3.18171,2.78504
3910.0,3.58913,2.84338,3.15825,2.77568
3920.0,3.62423,2.87156,3.1887,2.80294
3930.0,3.64431,2.88385,3.20345,2.82546
3940.0,3.64951,2.88298,3.20863,2.83391
3950.0,3.6678,2.88804,3.22598,2.85619
3960.0,3.63147,2.85609,3.19127,2.83438
3970.0,3.62165,2.84763,3.18513,2.82466
3980.0,3.61805,2.85015,3.1728,2.82675
3990.0,3.60992,2.8467,3.15908,2.82482
4000.0,3.59758,2.84112,3.15109,2.80782
4010.0,3.63295,2.87272,3.18575,2.82756
4020.0,3.62659,2.86497,3.18345,2.82169
4030.0,3.63783,2.87031,3.20745,2.81802
4040.0,3.64562,2.87279,3.21807,2.82352
4050.0,3.63051,2.86597,3.2004,2.81156
4060.0,3.63879,2.8728,3.20728,2.81815
4070.0,3.64728,2.87618,3.21176,2.83153
4080.0,3.63449,2.86531,3.19609,2.82738
4090.0,3.628,2.87011,3.17951,2.82452
4100.0,3.65843,2.88287,3.21734,2.84709
4110.0,3.65781,2.88814,3.20766,2.85108
4120.0,3.65376,2.89155,3.20127,2.84443
4130.0,3.69541,2.91275,3.2454,2.88016
4140.0,3.68983,2.9028,3.2479,2.87308
4150.0,3.68303,2.90056,3.23931,2.86757
4160.0,3.68953,2.9023,3.24491,2.87619
4170.0,3.72308,2.9264,3.27194,2.90744
4180.0,3.69064,2.89609,3.23902,2.8919
4190.0,3.68501,2.8943,3.23147,2.88777
4200.0,3.64595,2.87822,3.18734,2.85353
4210.0,3.64144,2.87422,3.18976,2.84334
4220.0,3.65411,2.88728,3.1999,2.85119
4230.0,3.65114,2.87633,3.21061,2.8426
4240.0,3.64709,2.8694,3.21078,2.83901
4250.0,3.64274,2.86137,3.22067,2.8247
4260.0,3.6175,2.84711,3.18909,2.81002
4270.0,3.61953,2.84574,3.18377,2.82265
4280.0,3.60175,2.83033,3.17121,2.80674
4290.0,3.59156,2.82984,3.15398,2.80055
4300.0,3.62244,2.85743,3.17471,2.82852
4310.0,3.63156,2.86815,3.18534,2.82908
4320.0,3.61934,2.86673,3.16342,2.82381
4330.0,3.62597,2.86268,3.18311,2.82281
4340.0,3.62517,2.86418,3.17858,2.82432
4350.0,3.63277,2.86786,3.18968,2.8276
4360.0,3.65744,2.88015,3.22672,2.83667
4370.0,3.65792,2.87579,3.22822,2.84064
4380.0,3.66278,2.86892,3.24999,2.83529
4390.0,3.67659,2.88199,3.2669,2.83833
4400.0,3.63001,2.8539,3.21108,2.81036
4410.0,3.64701,2.87702,3.2151,2.82616
4420.0,3.60134,2.84558,3.17002,2.79158
4430.0,3.59865,2.84005,3.16776,2.79286
4440.0,3.59606,2.84335,3.16134,2.79009
4450.0,3.59307,2.84143,3.15249,2.79434
4460.0,3.59893,2.84086,3.16291,2.79824
4470.0,3.5729,2.8224,3.1429,2.77264
4480.0,3.57207,2.80926,3.14508,2.78135
4490.0,3.58327,2.8181,3.14727,2.7987
4500.0,3.56873,2.81401,3.13839,2.77553
4510.0,3.58442,2.8207,3.1585,2.78632
4520.0,3.59529,2.83772,3.15887,2.79663
4530.0,3.58058,2.83071,3.1441,2.78259
4540.0,3.54695,2.81271,3.10652,2.7568
4550.0,3.58969,2.84102,3.14842,2.79067
4560.0,3.5925,2.83934,3.15278,2.79469
4570.0,3.6179,2.85486,3.17559,2.81847
4580.0,3.63033,2.85401,3.20178,2.82168
4590.0,3.69048,2.88395,3.26312,2.87648
4600.0,3.6614,2.85772,3.24013,2.85424
4610.0,3.65137,2.84585,3.24006,2.84047
4620.0,3.65917,2.84732,3.25897,2.83743
4630.0,3.68577,2.87531,3.28626,2.84656
4640.0,3.71216,2.88341,3.32208,2.86531
4650.0,3.74142,2.90689,3.35153,2.88335
4660.0,3.71092,2.89116,3.30673,2.87203
4670.0,3.65677,2.85587,3.24832,2.83484
4680.0,3.67236,2.86723,3.25915,2.8512
4690.0,3.67811,2.8623,3.27267,2.8555
4700.0,3.6959,2.86453,3.3015,2.86598
4710.0,3.72702,2.89616,3.32932,2.88258
4720.0,3.73639,2.91677,3.32337,2.8929
4730.0,3.69947,2.89004,3.28574,2.86772
4740.0,3.71871,2.90387,3.31155,2.87382
4750.0,3.73199,2.92386,3.3177,2.88087
4760.0,3.68608,2.89982,3.26384,2.84829
4770.0,3.67363,2.89242,3.25307,2.83595
4780.0,3.66719,2.88299,3.24772,2.83501
4790.0,3.66118,2.87677,3.23985,2.8348
4800.0,3.66761,2.89505,3.2367,2.8364
4810.0,3.70936,2.91706,3.27676,2.87616
4820.0,3.70087,2.91027,3.2744,2.86384
4830.0,3.69868,2.91199,3.27074,2.86059
4840.0,3.68784,2.91473,3.24849,2.85518
4850.0,3.6663,2.90063,3.2231,2.84279
4860.0,3.67555,2.91186,3.22461,2.85348
4870.0,3.67224,2.91285,3.21451,2.85533
4880.0,3.6802,2.91216,3.22314,2.86679
4890.0,3.68338,2.91941,3.22861,2.86141
4900.0,3.71036,2.93063,3.26341,2.88013
4910.0,3.69376,2.92098,3.2531,2.85884
4920.0,3.7025,2.93101,3.26674,2.85564
4930.0,3.66752,2.91316,3.22864,2.8268
4940.0,3.68362,2.92538,3.24192,2.84081
4950.0,3.67051,2.91952,3.22707,2.82978
4960.0,3.62079,2.88424,3.18454,2.78569
4970.0,3.63341,2.89286,3.20119,2.79052
4980.0,3.64333,2.90211,3.2045,2.80297
4990.0,3.65636,2.91619,3.2061,2.8204
5000.0,3.70053,2.95338,3.23802,2.86017
5010.0,3.65569,2.92157,3.1984,2.82183
5020.0,3.6126,2.8918,3.15323,2.79219
5030.0,3.62183,2.90131,3.16338,2.79475
5040.0,3.53791,2.84164,3.07973,2.73387
5050.0,3.50982,2.81835,3.0619,2.70542
5060.0,3.48126,2.79998,3.02371,2.69363
5070.0,3.49662,2.81923,3.02997,2.70627
5080.0,3.48677,2.80762,3.02002,2.70405
5090.0,3.45174,2.78816,2.97956,2.67906
5100.0,3.49108,2.81483,3.01181,2.71679
5110.0,3.48588,2.80851,3.00481,2.71773
5120.0,3.47105,2.79927,2.9864,2.70958
5130.0,3.48461,2.80242,3.00847,2.71671
5140.0,3.49617,2.81259,3.01778,2.72557
5150.0,3.52783,2.84095,3.04224,2.75044
5160.0,3.51219,2.82641,3.03169,2.73702
5170.0,3.48195,2.80225,2.9955,2.72439
5180.0,3.4796,2.80579,2.98163,2.72995
5190.0,3.43332,2.76756,2.94671,2.6894
5200.0,3.38975,2.73557,2.91304,2.64795
5210.0,3.34548,2.70517,2.85868,2.62573
5220.0,3.34959,2.69617,2.87452,2.62817
5230.0,3.3679,2.71341,2.88385,2.64693
5240.0,3.30663,2.6705,2.82299,2.60131
5250.0,3.31242,2.67416,2.83571,2.59843
5260.0,3.31247,2.67958,2.82809,2.60128
5270.0,3.26723,2.64086,2.79406,2.56293
5280.0,3.25555,2.62834,2.78265,2.5585
5290.0,3.24873,2.6207,2.77885,2.55311
5300.0,3.25554,2.62996,2.77375,2.56645
5310.0,3.26184,2.63327,2.77699,2.57553
5320.0,3.29266,2.65852,2.80764,2.59474
5330.0,3.357,2.7067,2.87292,2.63799
5340.0,3.3577,2.70379,2.88496,2.62961
5350.0,3.33911,2.69856,2.86005,2.6148
5360.0,3.36292,2.72131,2.87563,2.6351
5370.0,3.36018,2.71733,2.87413,2.63385
5380.0,3.37895,2.7333,2.89207,2.64568
5390.0,3.3638,2.72066,2.87802,2.6354
5400.0,3.4075,2.75346,2.91351,2.67433
5410.0,3.41905,2.75615,2.92998,2.68304
5420.0,3.3844,2.73389,2.89391,2.65696
5430.0,3.38195,2.72983,2.88937,2.65983
5440.0,3.36206,2.70767,2.86795,2.65525
5450.0,3.39794,2.74233,2.89233,2.6844
5460.0,3.37846,2.72567,2.88154,2.66373
5470.0,3.34093,2.69529,2.84872,2.63511
5480.0,3.32821,2.6867,2.82712,2.63495
5490.0,3.33252,2.69745,2.8159,2.64684
5500.0,3.32931,2.69945,2.79965,2.65397
5510.0,3.35083,2.71415,2.83074,2.66016
5520.0,3.38914,2.7485,2.86401,2.68622
5530.0,3.38609,2.74326,2.85316,2.6954
5540.0,3.36759,2.7281,2.82601,2.69304
5550.0,3.36254,2.72278,2.82829,2.68339
5560.0,3.35971,2.72424,2.82802,2.67508
5570.0,3.36526,2.7259,2.83986,2.67482
5580.0,3.37379,2.72938,2.85115,2.68073
5590.0,3.38638,2.73968,2.86383,2.68844
5600.0,3.37072,2.72933,2.85414,2.66986
