time_ps,rg_nm,rg_x_nm,rg_y_nm,rg_z_nm
1740.0,3.53482,2.767,3.20038,2.66292
1750.0,3.50927,2.75595,3.16841,2.64496
1760.0,3.49971,2.73182,3.16468,2.64914
1770.0,3.49112,2.72181,3.16297,2.63878
1780.0,3.57107,2.77394,3.23993,2.7043
1790.0,3.53706,2.74231,3.21232,2.67997
1800.0,3.50488,2.7132,3.17988,2.66368
1810.0,3.48745,2.70807,3.15611,2.6514
1820.0,3.52727,2.74213,3.19436,2.67583
1830.0,3.51048,2.74301,3.16559,2.66495
1840.0,3.50515,2.73316,3.16949,2.65639
1850.0,3.47425,2.70639,3.1356,2.64278
1860.0,3.49148,2.74003,3.14312,2.64461
1870.0,3.51791,2.76613,3.16737,2.65851
1880.0,3.5284,2.77581,3.1727,2.66984
1890.0,3.51553,2.77438,3.16076,2.65147
1900.0,3.47188,2.74552,3.11163,2.62447
1910.0,3.41419,2.69524,3.0597,2.58599
1920.0,3.38491,2.67842,3.02129,2.57159
1930.0,3.34748,2.65751,2.98281,2.54002
1940.0,3.30553,2.63684,2.93729,2.5045
1950.0,3.31737,2.64218,2.9492,2.51614
1960.0,3.3599,2.68038,2.98504,2.54615
1970.0,3.352,2.68469,2.98227,2.52394
1980.0,3.32023,2.66334,2.94587,2.50526
1990.0,3.30335,2.63858,2.93001,2.50543
2000.0,3.31386,2.65196,2.94067,2.50658
2010.0,3.33433,2.66908,2.9595,2.52049
2020.0,3.34692,2.66424,2.97833,2.53675
2030.0,3.35345,2.66737,2.98852,2.53872
2040.0,3.38687,2.69308,3.0135,2.57057
2050.0,3.39569,2.7087,3.01862,2.57143
2060.0,3.37593,2.69203,2.99588,2.56349
2070.0,3.34378,2.65132,2.97216,2.5492
2080.0,3.35264,2.66528,2.98614,2.54157
2090.0,3.36329,2.66967,2.9971,2.5522
2100.0,3.33929,2.66196,2.96858,2.53046
2110.0,3.27624,2.61033,2.90313,2.49512
2120.0,3.23503,2.59087,2.85365,2.46473
2130.0,3.25147,2.6005,2.87245,2.476
2140.0,3.25408,2.5983,2.87628,2.48072
2150.0,3.27988,2.62289,2.90464,2.48973
2160.0,3.29937,2.64302,2.92217,2.49942
2170.0,3.30526,2.65222,2.92415,2.50292
2180.0,3.28071,2.6434,2.90078,2.47468
2190.0,3.31431,2.66583,2.93394,2.50092
2200.0,3.333,2.68959,2.94602,2.51093
2210.0,3.28546,2.65067,2.90496,2.47461
2220.0,3.31263,2.67281,2.92997,2.49368
2230.0,3.32686,2.66965,2.95379,2.50681
2240.0,3.28456,2.64534,2.90288,2.48034
2250.0,3.27942,2.63603,2.90575,2.47327
2260.0,3.27544,2.63698,2.90443,2.46326
2270.0,3.34886,2.68522,2.97393,2.52488
2280.0,3.36452,2.68273,2.99967,2.5387
2290.0,3.3804,2.70548,3.00784,2.54707
2300.0,3.34591,2.67815,2.97594,2.52221
2310.0,3.28477,2.63892,2.91528,2.47319
2320.0,3.30888,2.66668,2.9421,2.47593
2330.0,3.32227,2.67364,2.96172,2.4809
2340.0,3.33302,2.68927,2.96728,2.48619
2350.0,3.29501,2.66085,2.93279,2.45617
2360.0,3.28957,2.65521,2.92468,2.45738
2370.0,3.31205,2.6687,2.93925,2.48559
2380.0,3.28665,2.65161,2.91843,2.46086
2390.0,3.2673,2.63444,2.90136,2.44791
2400.0,3.29224,2.63825,2.93263,2.47327
2410.0,3.32561,2.66726,2.96039,2.49823
2420.0,3.30483,2.65535,2.93039,2.49114
2430.0,3.33286,2.66613,2.96647,2.51151
2440.0,3.3506,2.6777,2.98917,2.51948
2450.0,3.34586,2.6761,2.98481,2.51375
2460.0,3.31968,2.6549,2.96235,2.4933
2470.0,3.32241,2.64146,2.96792,2.50819
2480.0,3.31031,2.63823,2.95383,2.49617
2490.0,3.27657,2.6225,2.92201,2.46093
2500.0,3.29421,2.63818,2.93002,2.48167
2510.0,3.35774,2.68142,2.99244,2.53063
2520.0,3.32957,2.66508,2.9652,2.5054
2530.0,3.31157,2.63499,2.95672,2.49953
2540.0,3.31984,2.64231,2.96095,2.50874
2550.0,3.35882,2.66075,3.00745,2.53752
2560.0,3.35506,2.65858,3.00424,2.53365
2570.0,3.39397,2.67608,3.04389,2.57126
2580.0,3.42474,2.69409,3.07371,2.59844
2590.0,3.38831,2.68046,3.03367,2.56384
2600.0,3.36187,2.65973,3.01174,2.54157
2610.0,3.37492,2.67102,3.02296,2.55098
2620.0,3.35534,2.65576,3.00048,2.5418
2630.0,3.37581,2.67983,3.01141,2.55775
2640.0,3.36896,2.66251,3.01146,2.55771
2650.0,3.39743,2.68219,3.03964,2.57904
2660.0,3.39293,2.67688,3.0349,2.5783
2670.0,3.44396,2.71542,3.08181,2.61736
2680.0,3.42116,2.69114,3.06992,2.59654
2690.0,3.42719,2.70001,3.0743,2.59805
2700.0,3.45152,2.72759,3.09714,2.60652
2710.0,3.4656,2.73086,3.1105,2.6245
2720.0,3.4357,2.70528,3.08509,2.60226
2730.0,3.46904,2.72422,3.11662,2.6332
2740.0,3.46946,2.71202,3.12454,2.63752
2750.0,3.46085,2.71925,3.10937,2.62535
2760.0,3.43137,2.69971,3.0775,2.60561
2770.0,3.43034,2.71133,3.06553,2.60492
2780.0,3.38972,2.68443,3.02379,2.57506
2790.0,3.38944,2.69126,3.02601,2.56458
2800.0,3.39542,2.70621,3.0268,2.56371
2810.0,3.37772,2.67944,3.01522,2.55873
2820.0,3.40699,2.69268,3.04136,2.5913
2830.0,3.40553,2.68796,3.04562,2.58734
2840.0,3.45856,2.72219,3.09312,2.63545
2850.0,3.4508,2.70452,3.09416,2.63207
2860.0,3.44698,2.7122,3.0885,2.62078
2870.0,3.44482,2.71681,3.08323,2.61652
2880.0,3.42969,2.7063,3.06906,2.6043
2890.0,3.42209,2.69537,3.06099,2.60513
2900.0,3.44343,2.69727,3.08712,2.62848
2910.0,3.39441,2.6628,3.0396,2.59121
2920.0,3.42706,2.6957,3.06648,2.61138
2930.0,3.45504,2.70646,3.09835,2.63626
2940.0,3.40812,2.67914,3.04858,2.5998
2950.0,3.40248,2.67644,3.04735,2.58921
2960.0,3.44349,2.71172,3.0851,2.61611
2970.0,3.44915,2.71198,3.09056,2.62429
2980.0,3.45005,2.69956,3.0977,2.63102
2990.0,3.49486,2.74126,3.13577,2.66094
3000.0,3.47434,2.72479,3.11887,2.64391
3010.0,3.42841,2.69419,3.07082,2.6114
3020.0,3.42905,2.69783,3.06936,2.61104
3030.0,3.38735,2.67636,3.02158,2.57981
3040.0,3.38861,2.68169,3.01957,2.57993
3050.0,3.39383,2.68996,3.02567,2.5779
3060.0,3.37206,2.67253,3.00712,2.56055
3070.0,3.43815,2.72244,3.08005,2.5968
3080.0,3.43814,2.72785,3.08065,2.59038
3090.0,3.45739,2.74836,3.10051,2.59625
3100.0,3.44703,2.73846,3.08489,2.59776
3110.0,3.43584,2.74027,3.06758,2.58668
3120.0,3.43041,2.72629,3.06561,2.58935
3130.0,3.42679,2.72409,3.06044,2.5882
3140.0,3.42522,2.71104,3.06752,2.58936
3150.0,3.44684,2.73865,3.08882,2.59236
3160.0,3.41166,2.70903,3.05452,2.57097
3170.0,3.43374,2.7221,3.07356,2.59318
3180.0,3.44247,2.72148,3.08266,2.60615
3190.0,3.4592,2.72839,3.09893,2.62387
3200.0,3.39729,2.69001,3.03478,2.57625
3210.0,3.44203,2.72618,3.07438,2.60984
3220.0,3.41354,2.7032,3.04847,2.5892
3230.0,3.44498,2.7297,3.07893,2.60858
3240.0,3.44779,2.7258,3.08404,2.61405
3250.0,3.42724,2.70497,3.06452,2.60456
3260.0,3.43165,2.70652,3.07048,2.60755
3270.0,3.45122,2.71389,3.0927,2.62523
3280.0,3.44513,2.70164,3.08946,2.6257
3290.0,3.43549,2.71231,3.07206,2.6098
3300.0,3.39591,2.67729,3.03541,2.58512
3310.0,3.36608,2.66301,3.00888,2.55266
3320.0,3.38327,2.68189,3.02438,2.56001
3330.0,3.41159,2.7074,3.04395,2.58501
3340.0,3.40025,2.71241,3.02934,2.56697
3350.0,3.37484,2.70033,3.00229,2.54431
3360.0,3.38424,2.7074,3.01502,2.54672
3370.0,3.34641,2.67986,2.97673,2.52078
3380.0,3.33503,2.67411,2.96668,2.50853
3390.0,3.33105,2.66853,2.96127,2.5103
3400.0,3.30697,2.6468,2.93989,2.49472
3410.0,3.34515,2.66257,2.98276,2.52862
3420.0,3.3569,2.67939,2.98986,2.53361
3430.0,3.28896,2.63564,2.9216,2.48035
3440.0,3.32059,2.66508,2.95341,2.49547
3450.0,3.32378,2.67847,2.95159,2.49176
3460.0,3.28641,2.64641,2.91765,2.46674
3470.0,3.29963,2.65357,2.93239,2.47684
3480.0,3.25585,2.61033,2.89396,2.45199
3490.0,3.29341,2.63635,2.93521,2.47532
3500.0,3.31927,2.65255,2.95641,2.50174
3510.0,3.32755,2.65131,2.96788,2.51145
3520.0,3.34936,2.66023,2.98827,2.53573
3530.0,3.34317,2.66683,2.97671,2.52604
3540.0,3.34351,2.66322,2.98163,2.52492
3550.0,3.33347,2.66092,2.96121,2.52482
3560.0,3.29391,2.62092,2.93054,2.49848
3570.0,3.29596,2.63555,2.92484,2.49519
3580.0,3.29941,2.62862,2.93293,2.5021
3590.0,3.27516,2.61013,2.90563,2.48957
3600.0,3.31321,2.63714,2.95056,2.50887
3610.0,3.33655,2.66131,2.96489,2.52823
3620.0,3.34355,2.66769,2.97237,2.53123
3630.0,3.3389,2.65707,2.96979,2.53314
3640.0,3.35719,2.68254,2.98191,2.54042
3650.0,3.34548,2.67832,2.97309,2.52425
3660.0,3.31914,2.6636,2.94169,2.507
3670.0,3.30821,2.65811,2.92592,2.50238
3680.0,3.3195,2.67246,2.93519,2.50615
3690.0,3.29756,2.65625,2.91573,2.48811
3700.0,3.29698,2.66466,2.90834,2.48621
3710.0,3.34258,2.67826,2.96053,2.53137
3720.0,3.34884,2.67612,2.97027,2.53877
3730.0,3.35929,2.68068,2.97883,2.5515
3740.0,3.36998,2.68659,2.99064,2.55965
3750.0,3.36185,2.69197,2.98135,2.54341
3760.0,3.35154,2.6915,2.96977,2.5302
3770.0,3.33195,2.67653,2.95347,2.51336
3780.0,3.33794,2.67807,2.95985,2.52011
3790.0,3.31127,2.65167,2.93182,2.5104
3800.0,3.3183,2.65057,2.94483,2.5149
3810.0,3.31434,2.63917,2.94403,2.51737
3820.0,3.34438,2.65141,2.97859,2.54321
3830.0,3.36377,2.67039,3.00097,2.54817
3840.0,3.35749,2.67449,2.98885,2.54153
3850.0,3.34279,2.6642,2.97645,2.52811
3860.0,3.33875,2.65547,2.96795,2.5366
3870.0,3.39055,2.69074,3.0173,2.57826
3880.0,3.43216,2.71782,3.05823,2.61155
3890.0,3.39233,2.69734,3.01401,2.57989
3900.0,3.36154,2.68689,2.97756,2.55237
3910.0,3.39244,2.70895,3.01543,2.56634
3920.0,3.3878,2.70092,3.00902,2.57007
3930.0,3.41098,2.71703,3.02854,2.59138
3940.0,3.3968,2.70367,3.02277,2.57479
3950.0,3.37918,2.6926,3.00352,2.56251
3960.0,3.41676,2.73101,3.03505,2.58428
3970.0,3.42,2.7358,3.03766,2.58472
3980.0,3.39937,2.72921,3.01633,2.56215
3990.0,3.35054,2.68766,2.97027,2.53105
4000.0,3.36257,2.70597,2.97813,2.5342
4010.0,3.3739,2.71493,2.99435,2.53562
4020.0,3.34906,2.69568,2.96902,2.52004
4030.0,3.33126,2.68677,2.95707,2.49631
4040.0,3.34191,2.69006,2.9726,2.50279
4050.0,3.34425,2.70324,2.96857,2.49963
4060.0,3.30869,2.66577,2.93843,2.48076
4070.0,3.29547,2.66543,2.91933,2.46846
4080.0,3.28351,2.664,2.9042,2.45594
4090.0,3.28005,2.66779,2.90144,2.44581
4100.0,3.2645,2.65859,2.88421,2.43457
4110.0,3.25436,2.65029,2.87326,2.42942
4120.0,3.24363,2.65195,2.86214,2.41196
4130.0,3.22026,2.63331,2.83806,2.39817
4140.0,3.24363,2.65045,2.85936,2.41692
4150.0,3.25605,2.65188,2.88201,2.42185
4160.0,3.26826,2.67106,2.88407,2.43118
4170.0,3.28597,2.6709,2.90426,2.45494
4180.0,3.2923,2.68414,2.90965,2.45108
4190.0,3.28427,2.67817,2.89867,2.44908
4200.0,3.2689,2.66336,2.89029,2.43396
4210.0,3.26676,2.66851,2.88522,2.42856
4220.0,3.25016,2.65488,2.86138,2.42719
4230.0,3.23829,2.65445,2.84507,2.41507
4240.0,3.26754,2.67204,2.87093,2.4437
4250.0,3.26084,2.66989,2.86722,2.43247
4260.0,3.27331,2.67637,2.88421,2.43875
4270.0,3.24525,2.65654,2.85348,2.42151
4280.0,3.28658,2.70293,2.88264,2.44699
4290.0,3.27641,2.69743,2.87895,2.43005
4300.0,3.27707,2.70235,2.87653,2.42925
4310.0,3.25387,2.68228,2.85369,2.41603
4320.0,3.20986,2.65421,2.79995,2.39203
4330.0,3.21066,2.65266,2.80842,2.38595
4340.0,3.20655,2.65418,2.80699,2.37488
4350.0,3.21939,2.66803,2.81966,2.37908
4360.0,3.22369,2.65462,2.83506,2.38742
4370.0,3.19295,2.62703,2.79918,2.37764
4380.0,3.20297,2.63494,2.81029,2.38273
4390.0,3.23853,2.6653,2.84183,2.40754
4400.0,3.23321,2.65718,2.84298,2.40088
4410.0,3.21162,2.6432,2.82604,2.37824
4420.0,3.24363,2.66458,2.86032,2.40019
4430.0,3.24458,2.67526,2.85733,2.39441
4440.0,3.21031,2.6452,2.82643,2.372
4450.0,3.23585,2.65644,2.85453,2.3951
4460.0,3.20108,2.62825,2.82038,2.37311
4470.0,3.19978,2.63374,2.81195,2.37349
4480.0,3.16762,2.60277,2.78348,2.35489
4490.0,3.1656,2.61156,2.78769,2.33463
4500.0,3.18073,2.63029,2.79714,2.34344
4510.0,3.19395,2.63931,2.80711,2.35729
4520.0,3.20378,2.6382,2.82094,2.36867
4530.0,3.21034,2.64376,2.82869,2.37099
4540.0,3.2583,2.68541,2.87065,2.40436
4550.0,3.25743,2.68979,2.86333,2.40583
4560.0,3.21463,2.66491,2.82033,2.36891
4570.0,3.21243,2.66973,2.81553,2.36321
4580.0,3.17397,2.63564,2.77962,2.33995
4590.0,3.2047,2.64949,2.81366,2.3672
4600.0,3.18031,2.63057,2.792,2.34811
4610.0,3.17086,2.62317,2.78778,2.33579
4620.0,3.19518,2.6426,2.80773,2.35619
4630.0,3.17514,2.62148,2.79142,2.34497
4640.0,3.1505,2.60197,2.77075,2.32465
4650.0,3.12796,2.59087,2.74376,2.30812
4660.0,3.13141,2.59389,2.74709,2.31013
4670.0,3.1449,2.61567,2.75411,2.31386
4680.0,3.18065,2.63881,2.78896,2.34338
4690.0,3.22397,2.66859,2.83676,2.37053
4700.0,3.25372,2.69258,2.85848,2.39844
4710.0,3.27836,2.71948,2.87859,2.41111
4720.0,3.24934,2.68204,2.86191,2.39427
4730.0,3.30159,2.71541,2.91606,2.43395
4740.0,3.31318,2.7175,2.92962,2.44681
4750.0,3.29832,2.69995,2.91263,2.44637
4760.0,3.31861,2.71073,2.93181,2.46632
4770.0,3.34565,2.72508,2.9613,2.48825
4780.0,3.39776,2.76223,3.01474,2.52406
4790.0,3.3766,2.74782,2.99429,2.50729
4800.0,3.34446,2.72398,2.96065,2.48704
4810.0,3.34162,2.71824,2.95992,2.48653
4820.0,3.32894,2.71119,2.94407,2.47902
4830.0,3.32729,2.71609,2.94191,2.47179
4840.0,3.33841,2.71953,2.94954,2.48884
4850.0,3.37913,2.75329,2.99004,2.51318
4860.0,3.43316,2.7883,3.04432,2.55553
4870.0,3.40948,2.75641,3.0336,2.5394
4880.0,3.40019,2.74296,3.02078,2.54434
4890.0,3.3389,2.69889,2.95894,2.50143
4900.0,3.3692,2.71108,3.00163,2.51858
4910.0,3.33051,2.67996,2.96545,2.49168
4920.0,3.30328,2.66287,2.94025,2.46726
4930.0,3.30239,2.67159,2.93974,2.45603
4940.0,3.33373,2.70554,2.96246,2.47615
4950.0,3.35389,2.72263,2.97969,2.49118
4960.0,3.3552,2.73005,2.97689,2.48991
4970.0,3.37392,2.74474,2.99814,2.49885
4980.0,3.40767,2.77847,3.02872,2.51623
4990.0,3.36582,2.74985,2.98956,2.4816
5000.0,3.38402,2.7617,3.01102,2.49199
5010.0,3.39524,2.76419,3.02777,2.49942
5020.0,3.40105,2.77545,3.03073,2.49918
5030.0,3.37626,2.74918,3.0072,2.48939
5040.0,3.37995,2.7408,3.01893,2.49443
5050.0,3.37889,2.73758,3.01644,2.49811
5060.0,3.3697,2.74016,2.99565,2.49546
5070.0,3.34246,2.71584,2.97093,2.47827
5080.0,3.31973,2.70343,2.94233,2.46484
5090.0,3.29024,2.67208,2.91646,2.45065
5100.0,3.27892,2.66491,2.9014,2.44598
5110.0,3.31256,2.68573,2.94324,2.46378
5120.0,3.38792,2.74438,3.01811,2.51302
5130.0,3.4651,2.81204,3.08896,2.56216
5140.0,3.44769,2.7865,3.07669,2.55785
5150.0,3.42523,2.76448,3.05402,2.54853
5160.0,3.4135,2.75907,3.04117,2.53826
5170.0,3.38143,2.73392,3.00567,2.52184
5180.0,3.38564,2.73798,3.01082,2.5226
5190.0,3.40432,2.75345,3.0293,2.5339
5200.0,3.38768,2.75008,3.00826,2.51797
5210.0,3.36522,2.73024,2.99024,2.50075
5220.0,3.35691,2.71986,2.98638,2.49432
5230.0,3.39623,2.74718,3.02394,2.52537
5240.0,3.41422,2.75992,3.04203,2.53826
5250.0,3.43017,2.76364,3.06077,2.55462
5260.0,3.40742,2.74589,3.03981,2.53785
5270.0,3.42225,2.76314,3.05178,2.54467
5280.0,3.43867,2.7698,3.06758,2.56264
5290.0,3.39056,2.74445,3.02106,2.51655
5300.0,3.43445,2.7729,3.06401,2.55222
5310.0,3.40622,2.75334,3.03488,2.53244
5320.0,3.39742,2.74952,3.02475,2.52506
5330.0,3.37609,2.73359,3.00056,2.51397
5340.0,3.39276,2.75073,3.01696,2.52055
5350.0,3.37703,2.73056,3.00197,2.51811
5360.0,3.3935,2.74261,3.0174,2.53082
5370.0,3.43592,2.78276,3.05949,2.55085
5380.0,3.41257,2.76368,3.03624,2.53665
5390.0,3.4246,2.77767,3.04585,2.54226
5400.0,3.40254,2.76086,3.02014,2.53198
5410.0,3.39765,2.75413,3.0197,2.5267
5420.0,3.40266,2.76752,3.0206,2.52448
5430.0,3.40865,2.77027,3.03506,2.52028
5440.0,3.39311,2.76324,3.01277,2.51278
5450.0,3.36824,2.74074,2.99318,2.49385
5460.0,3.34057,2.71127,2.96428,2.48614
5470.0,3.3313,2.70466,2.95527,2.47916
5480.0,3.31899,2.68929,2.94934,2.46993
5490.0,3.30303,2.6746,2.93553,2.4595
5500.0,3.27675,2.65738,2.90788,2.44066
5510.0,3.29228,2.68103,2.91952,2.44268
5520.0,3.26625,2.65516,2.89683,2.42802
5530.0,3.29844,2.6838,2.92315,2.45191
5540.0,3.25395,2.6565,2.87387,2.42079
5550.0,3.23967,2.64385,2.86036,2.41233
5560.0,3.23012,2.64078,2.84472,2.40856
5570.0,3.25071,2.65517,2.8615,2.42818
5580.0,3.18005,2.6075,2.80129,2.36203
5590.0,3.17478,2.59773,2.79345,2.36787
5600.0,3.19315,2.61421,2.81375,2.37512
