time_ps,rmsd_nm
0.0,0.0004951
0.01,0.1279211
0.02,0.2080195
0.03,0.1760268
0.04,0.2226289
0.05,0.2523727
0.06,0.2784612
0.07,0.3045332
0.08,0.3542762
0.09,0.3960344
0.1,0.3906118
0.11,0.3977605
0.12,0.3267598
0.13,0.3721292
0.14,0.3606609
0.15,0.406409
0.16,0.3589087
0.17,0.3162065
0.18,0.328629
0.19,0.332567
0.2,0.3034979
0.21,0.2668209
0.22,0.26712
0.23,0.2861319
0.24,0.3087097
0.25,0.3338326
0.26,0.3337519
0.27,0.3001059
0.28,0.3216031
0.29,0.3272369
0.3,0.3498652
0.31,0.3924843
0.32,0.3681661
0.33,0.373605
0.34,0.3731328
0.35,0.3834409
0.36,0.3827354
0.37,0.3831927
0.38,0.4040989
0.39,0.4789738
0.4,0.4811083
0.41,0.4560385
0.42,0.4484079
0.43,0.4276312
0.44,0.451385
0.45,0.4998735
0.46,0.4916219
0.47,0.4800122
0.48,0.4722625
0.49,0.5004237
0.5,0.4855728
0.5100001,0.5092578
0.52,0.5267643
0.53,0.5539122
0.54,0.5592024
0.55,0.5620927
0.56,0.5747162
0.5700001,0.5669064
0.58,0.5685015
0.59,0.5485865
0.6,0.5495457
0.61,0.5442743
0.62,0.5455741
0.6300001,0.5595126
0.64,0.5506748
0.65,0.5336605
0.66,0.5442963
0.67,0.5345305
0.68,0.5619239
0.6900001,0.6174261
0.7,0.6071728
0.71,0.6549206
0.72,0.6350541
0.73,0.6564176
0.74,0.6400748
0.7500001,0.6295502
0.7600001,0.6665177
0.77,0.6867631
0.78,0.6726132
0.79,0.702545
0.8,0.6781631
0.8100001,0.6814502
0.8200001,0.6496105
0.83,0.6540608
0.84,0.6730149
0.85,0.6677971
0.86,0.7042609
0.8700001,0.7142354
0.8800001,0.7078183
0.89,0.7165205
0.9,0.7073098
0.91,0.7023856
0.92,0.7154178
0.9300001,0.7086778
0.9400001,0.6869079
0.95,0.6775602
0.96,0.6954202
0.97,0.6852921
0.98,0.6689101
0.9900001,0.6631848
1.0,0.5958447
1.01,0.5986366
1.0200001,0.598703
1.0300001,0.5900925
1.0400001,0.5914775
1.0500001,0.5753762
1.0600001,0.5991262
1.0700001,0.5921171
1.08,0.5953377
1.09,0.5816863
1.1,0.575558
1.11,0.5854412
1.12,0.5884379
1.13,0.6269187
1.1400001,0.5933211
1.1500001,0.5929825
1.1600001,0.5995425
1.1700001,0.6009056
1.1800001,0.6321718
1.1900001,0.6484028
1.2,0.6754891
1.21,0.6959311
1.22,0.6735726
1.23,0.678016
1.24,0.726131
1.25,0.7391796
1.2600001,0.7634615
1.2700001,0.7762936
1.2800001,0.7536227
1.2900001,0.7459144
1.3000001,0.731825
1.3100001,0.7415133
1.3200001,0.7746339
1.33,0.838673
1.34,0.8558182
1.35,0.872366
1.36,0.8721751
1.3700001,0.90635
1.3800001,0.8856589
1.3900001,0.9146726
1.4000001,0.9319739
1.4100001,0.921627
1.4200001,0.9380913
1.4300001,0.9204567
1.4400001,0.8862592
1.45,0.8633452
1.46,0.8656952
1.47,0.8401626
1.48,0.8411456
1.4900001,0.8321411
1.5000001,0.8378082
1.5100001,0.8218477
1.5200001,0.8137822
1.5300001,0.7779953
1.5400001,0.754115
1.5500001,0.7729306
1.5600001,0.7455615
1.5700001,0.719972
1.58,0.723732
1.59,0.7724324
1.6,0.7841591
1.6100001,0.7780747
1.6200001,0.7729073
1.6300001,0.7380508
1.6400001,0.7460131
1.6500001,0.773618
1.6600001,0.7805727
1.6700001,0.794112
1.6800001,0.7871239
1.6900001,0.770205
1.7,0.7807313
1.71,0.7865688
1.72,0.8054618
1.7300001,0.7664154
1.7400001,0.7533914
1.7500001,0.7262331
1.7600001,0.7848945
1.7700001,0.7893527
1.7800001,0.8271949
1.7900001,0.836787
1.8000001,0.8481346
1.8100001,0.8727028
1.8200001,0.8731365
1.83,0.857296
1.84,0.8774039
1.8500001,0.8486785
1.8600001,0.8224693
1.8700001,0.81428
1.8800001,0.7828766
1.8900001,0.7465585
1.9000001,0.7569765
1.9100001,0.7672079
1.9200001,0.7590907
1.9300001,0.7423169
1.9400001,0.7324035
1.95,0.731216
1.96,0.7398995
1.9700001,0.7311749
1.9800001,0.6977819
1.9900001,0.7328347
2.0,0.7200339
2.01,0.7502547
2.02,0.7531427
2.0300002,0.748984
2.0400002,0.7524318
2.0500002,0.7716213
2.0600002,0.8029102
2.0700002,0.8072705
2.0800002,0.7716044
2.0900002,0.7666188
2.1000001,0.7605056
2.1100001,0.7937003
2.1200001,0.8148959
2.1300001,0.8174003
2.1400001,0.8336906
2.1500001,0.7978759
2.1600001,0.8087491
2.1700001,0.7827238
2.1800001,0.7916636
2.1900001,0.7723939
2.2,0.772296
2.21,0.7649091
2.22,0.7560562
2.23,0.7494713
2.24,0.7642915
2.25,0.7716222
2.26,0.7729983
2.2700002,0.7521423
2.2800002,0.7448912
2.2900002,0.7317131
2.3000002,0.7588843
2.3100002,0.7808518
2.3200002,0.743953
2.3300002,0.7037278
2.3400002,0.6796123
2.3500001,0.6746339
2.3600001,0.684383
2.3700001,0.6844181
2.3800001,0.694373
2.3900001,0.7048148
2.4000001,0.7090665
2.4100001,0.7102233
2.4200001,0.7368238
2.4300001,0.7274878
2.4400001,0.7167001
2.45,0.7489939
2.46,0.7484735
2.47,0.7653368
2.48,0.7742929
2.49,0.7476872
2.5,0.7436925
2.5100002,0.7051811
2.5200002,0.7178743
2.5300002,0.7200729
2.5400002,0.7360826
2.5500002,0.7489907
2.5600002,0.7594915
2.5700002,0.7533995
2.5800002,0.7598547
2.5900002,0.7596398
2.6000001,0.765042
2.6100001,0.7791356
2.6200001,0.7817094
2.6300001,0.7796997
2.6400001,0.7910245
2.6500001,0.7810022
2.6600001,0.7806483
2.6700001,0.7946297
2.6800001,0.7845837
2.6900001,0.7666622
2.7,0.7187422
2.71,0.7437935
2.72,0.7523222
2.73,0.770557
2.7400002,0.8144119
2.7500002,0.7598619
2.7600002,0.7807209
2.7700002,0.7525381
2.7800002,0.7360224
2.7900002,0.7470678
2.8000002,0.7430196
2.8100002,0.7640956
2.8200002,0.7555926
2.8300002,0.7479482
2.8400002,0.7794346
2.8500001,0.7887017
2.8600001,0.7862501
2.8700001,0.7710506
2.8800001,0.7954156
