col1,col2
0.5,0.00262381
1.5,0.00754346
2.5,0.0130097
3.5,0.0157429
4.5,0.0221931
5.5,0.0239423
6.5,0.0284246
7.5,0.0365147
8.5,0.0374986
9.5,0.0382639
10.5,0.0402318
11.5,0.0392478
12.5,0.0439488
13.5,0.0435115
14.5,0.0439488
15.5,0.0441675
16.5,0.0421996
17.5,0.0448234
18.5,0.0414344
19.5,0.0428556
20.5,0.0420903
21.5,0.0342189
22.5,0.0411064
23.5,0.0356401
24.5,0.0381546
25.5,0.0321417
26.5,0.0347655
27.5,0.0323603
28.5,0.0279873
29.5,0.0294085
