time_ps,rmsd_nm
0.0,0.0005088
0.01,0.0881624
0.02,0.1186361
0.03,0.1146225
0.04,0.1467069
0.05,0.1012149
0.06,0.094352
0.07,0.0933018
0.08,0.1136066
0.09,0.1597973
0.1,0.1834152
0.11,0.2075282
0.12,0.2204581
0.13,0.2530124
0.14,0.252431
0.15,0.2891938
0.16,0.2756007
0.17,0.2739766
0.18,0.2503147
0.19,0.2587722
0.2,0.3247734
0.21,0.3249546
0.22,0.3239174
0.23,0.3101152
0.24,0.2948501
0.25,0.2944737
0.26,0.3023703
0.27,0.2903837
0.28,0.2797195
0.29,0.2593803
0.3,0.2594196
0.31,0.279494
0.32,0.275932
0.33,0.2595664
0.34,0.2532232
0.35,0.2747048
0.36,0.2856788
0.37,0.2718577
0.38,0.3235811
0.39,0.3419366
0.4,0.3954962
0.41,0.332828
0.42,0.3430779
0.43,0.3296642
0.44,0.344082
0.45,0.4124854
0.46,0.3746388
0.47,0.4064175
0.48,0.3985379
0.49,0.4088293
0.5,0.4340346
0.5100001,0.4563898
0.52,0.5282114
0.53,0.5384256
0.54,0.5305176
0.55,0.5690107
0.56,1.3943605
0.5700001,1.392503
0.58,0.5797008
0.59,1.3995132
0.6,1.399457
0.61,0.5269063
0.62,0.5203625
0.6300001,0.5716316
0.64,1.4158376
0.65,0.6062713
0.66,1.4362338
0.67,0.5987154
0.68,0.5827388
0.6900001,0.6454172
0.7,0.6267323
0.71,1.3705783
0.72,1.3375473
0.73,1.3396975
0.74,1.3488446
0.7500001,1.3571867
0.7600001,1.3573078
0.77,1.3688672
0.78,1.3942732
0.79,1.3774992
0.8,1.336169
0.8100001,1.3216262
0.8200001,1.3135639
0.83,1.3001313
0.84,1.3437226
0.85,1.3294598
0.86,1.3259181
0.8700001,1.3324178
0.8800001,1.3850725
0.89,1.4029886
0.9,1.4212575
0.91,1.412773
0.92,1.3812066
0.9300001,1.4132571
0.9400001,0.8640213
0.95,0.8805357
0.96,1.4297975
0.97,1.4371921
0.98,0.9271377
0.9900001,0.9442889
1.0,0.8384278
1.01,0.8796497
1.0200001,0.8561395
1.0300001,0.8978153
1.0400001,1.0835618
1.0500001,1.0131202
1.0600001,1.0219939
1.0700001,0.9991685
1.08,1.0513396
1.09,1.0729721
1.1,1.073272
1.11,1.1685737
1.12,1.1646476
1.13,0.983534
1.1400001,1.1839236
1.1500001,1.1122088
1.1600001,1.178677
1.1700001,1.0245717
1.1800001,1.0312967
1.1900001,1.0419698
1.2,1.0344988
1.21,1.0124348
1.22,1.0295005
1.23,1.0927421
1.24,1.1225957
1.25,1.1232893
1.2600001,1.1493374
1.2700001,1.1077023
1.2800001,1.1430159
