time_ps,rg_nm,rg_x_nm,rg_y_nm,rg_z_nm
1130.0,3.52941,2.81678,3.01584,2.80783
1140.0,3.49559,2.80306,2.97265,2.7829
1150.0,3.48823,2.80085,2.96096,2.77912
1160.0,3.49582,2.805,2.96782,2.78666
1170.0,3.49732,2.79909,2.97302,2.79083
1180.0,3.49288,2.78877,2.97862,2.78406
1190.0,3.44416,2.76197,2.92574,2.74518
1200.0,3.48555,2.789,2.96539,2.77957
1210.0,3.52057,2.81094,3.00591,2.80214
1220.0,3.48057,2.78989,2.95585,2.77637
1230.0,3.46378,2.7806,2.93997,2.7605
1240.0,3.46759,2.77682,2.95114,2.76195
1250.0,3.43491,2.75459,2.91241,2.7436
1260.0,3.43559,2.76898,2.89345,2.75087
1270.0,3.43425,2.77678,2.87642,2.75752
1280.0,3.40852,2.76404,2.83916,2.74504
1290.0,3.39315,2.75793,2.83015,2.72231
1300.0,3.40759,2.76823,2.84677,2.73059
1310.0,3.40645,2.77457,2.83844,2.72999
1320.0,3.39031,2.74723,2.85235,2.70283
1330.0,3.44304,2.79367,2.89647,2.74134
1340.0,3.4469,2.79499,2.90166,2.74421
1350.0,3.41318,2.76737,2.87302,2.71791
1360.0,3.41386,2.76511,2.87827,2.71637
1370.0,3.41493,2.76132,2.88071,2.72031
1380.0,3.39272,2.74938,2.85509,2.70379
1390.0,3.37743,2.73998,2.84221,2.68858
1400.0,3.33694,2.72181,2.78578,2.66487
1410.0,3.34617,2.72693,2.8001,2.66779
1420.0,3.32023,2.70858,2.76859,2.6545
1430.0,3.29356,2.69596,2.73404,2.63665
1440.0,3.28059,2.68848,2.72397,2.62232
1450.0,3.31433,2.70758,2.75832,2.65145
1460.0,3.37056,2.75366,2.80657,2.69478
1470.0,3.40984,2.7724,2.85672,2.72158
1480.0,3.44243,2.78099,2.91327,2.73489
1490.0,3.44618,2.78731,2.91181,2.73946
1500.0,3.41228,2.74875,2.89802,2.70797
1510.0,3.4122,2.74618,2.8955,2.71308
1520.0,3.38483,2.73434,2.86299,2.69088
1530.0,3.36459,2.71658,2.84619,2.67588
1540.0,3.37575,2.72479,2.85578,2.6854
1550.0,3.35738,2.7222,2.81134,2.68887
1560.0,3.34112,2.71746,2.78244,2.6832
1570.0,3.33162,2.7111,2.78361,2.66476
1580.0,3.29703,2.69268,2.73865,2.64389
1590.0,3.28636,2.68067,2.73322,2.63512
1600.0,3.30357,2.69231,2.75053,2.64824
1610.0,3.32085,2.69925,2.76791,2.66624
1620.0,3.29319,2.68038,2.73648,2.64905
1630.0,3.29585,2.66883,2.76502,2.63766
1640.0,3.29989,2.66694,2.78036,2.63355
1650.0,3.31034,2.67399,2.79155,2.64078
1660.0,3.3081,2.66212,2.80864,2.62901
1670.0,3.33597,2.68026,2.8376,2.64985
1680.0,3.36498,2.70465,2.859,2.6753
1690.0,3.35402,2.69613,2.84772,2.66838
1700.0,3.37132,2.71129,2.85493,2.68884
1710.0,3.36264,2.71085,2.84254,2.68066
1720.0,3.34677,2.69644,2.82548,2.67351
1730.0,3.33717,2.67909,2.84013,2.65134
1740.0,3.34155,2.68186,2.84088,2.65874
1750.0,3.34973,2.69124,2.84744,2.66284
1760.0,3.34338,2.68243,2.8502,2.65279
1770.0,3.34255,2.69423,2.8342,2.65589
1780.0,3.32779,2.68294,2.8203,2.64502
1790.0,3.28974,2.65483,2.78287,2.61768
1800.0,3.30551,2.66472,2.79474,2.63467
1810.0,3.35484,2.70496,2.83334,2.6768
1820.0,3.38863,2.72444,2.87428,2.69845
1830.0,3.38628,2.72136,2.87366,2.69631
1840.0,3.3748,2.70936,2.86859,2.68497
1850.0,3.39046,2.71599,2.88643,2.69858
1860.0,3.39667,2.72673,2.8813,2.70883
1870.0,3.39135,2.7239,2.87672,2.70322
1880.0,3.34126,2.69442,2.82185,2.66558
1890.0,3.34797,2.70769,2.81532,2.67585
1900.0,3.32514,2.68143,2.80284,2.65841
1910.0,3.33001,2.68128,2.81166,2.66144
1920.0,3.31942,2.67847,2.79674,2.65351
1930.0,3.29357,2.64935,2.78775,2.62766
1940.0,3.29239,2.64345,2.79869,2.61901
1950.0,3.25239,2.6147,2.75935,2.58949
1960.0,3.2502,2.60907,2.76368,2.58505
1970.0,3.31401,2.65169,2.82692,2.63483
1980.0,3.30024,2.63843,2.82194,2.61889
1990.0,3.2777,2.61779,2.80206,2.60429
2000.0,3.22807,2.58284,2.74844,2.57213
2010.0,3.19086,2.56866,2.68955,2.55568
2020.0,3.16201,2.54604,2.66584,2.53132
2030.0,3.14409,2.54515,2.63436,2.52051
2040.0,3.17319,2.57557,2.65347,2.5424
2050.0,3.17515,2.56695,2.67156,2.53706
2060.0,3.23457,2.60224,2.7471,2.57034
2070.0,3.22926,2.59546,2.73452,2.57726
2080.0,3.2156,2.5918,2.71,2.57266
2090.0,3.22018,2.596,2.71149,2.57832
2100.0,3.21206,2.5974,2.69407,2.5749
2110.0,3.23474,2.60887,2.72257,2.59009
2120.0,3.24743,2.62072,2.73021,2.6018
2130.0,3.26356,2.6347,2.74711,2.61025
2140.0,3.21058,2.59882,2.69545,2.56835
2150.0,3.25596,2.63492,2.73383,2.60498
2160.0,3.22365,2.61236,2.70468,2.5776
2170.0,3.24243,2.62636,2.72729,2.58668
2180.0,3.2637,2.63289,2.75703,2.60195
2190.0,3.2927,2.66071,2.77463,2.6279
2200.0,3.24705,2.63133,2.72992,2.59044
2210.0,3.30447,2.67724,2.77695,2.63817
2220.0,3.31073,2.68509,2.7727,2.65035
2230.0,3.34167,2.70403,2.80713,2.6724
2240.0,3.33477,2.7088,2.78865,2.66967
2250.0,3.35326,2.72351,2.80445,2.68446
2260.0,3.31212,2.69224,2.76803,2.65144
2270.0,3.32686,2.71265,2.76256,2.67317
2280.0,3.35686,2.72562,2.80679,2.68886
2290.0,3.41969,2.76587,2.87632,2.73227
2300.0,3.4257,2.76653,2.88779,2.73455
2310.0,3.42508,2.76247,2.88779,2.73711
2320.0,3.44576,2.78047,2.9017,2.75602
2330.0,3.40961,2.76209,2.85434,2.73394
2340.0,3.38335,2.75462,2.81335,2.71868
2350.0,3.39514,2.7618,2.82811,2.72547
2360.0,3.374,2.74831,2.80623,2.70917
2370.0,3.31603,2.6981,2.7555,2.66825
2380.0,3.30944,2.69568,2.75111,2.65886
2390.0,3.25088,2.65442,2.68865,2.61948
2400.0,3.23224,2.6379,2.68033,2.59847
2410.0,3.21553,2.61884,2.68235,2.57409
2420.0,3.15361,2.58127,2.60506,2.53795
2430.0,3.1312,2.57306,2.57512,2.5213
2440.0,3.09261,2.54674,2.53168,2.49664
2450.0,3.05413,2.51111,2.50526,2.46444
2460.0,3.03026,2.49869,2.485,2.43851
2470.0,3.05001,2.51486,2.50434,2.45131
2480.0,3.07534,2.53569,2.52223,2.47468
2490.0,3.09029,2.54474,2.54592,2.47838
2500.0,3.10452,2.55155,2.56196,2.49038
2510.0,3.10971,2.55736,2.56954,2.48958
2520.0,3.11948,2.56443,2.57717,2.49885
2530.0,3.11843,2.5632,2.57421,2.50055
2540.0,3.1297,2.56623,2.59016,2.5091
2550.0,3.17288,2.59561,2.644,2.53109
2560.0,3.16653,2.58492,2.63821,2.53218
2570.0,3.13582,2.55837,2.60843,2.51347
2580.0,3.14622,2.56009,2.62582,2.51961
2590.0,3.14626,2.56017,2.62289,2.52268
2600.0,3.11609,2.54323,2.5917,2.49702
2610.0,3.12432,2.54008,2.61271,2.49891
2620.0,3.17192,2.58267,2.65367,2.53179
2630.0,3.14524,2.56589,2.62738,2.50961
2640.0,3.14731,2.55813,2.62882,2.52119
2650.0,3.17791,2.57165,2.67966,2.53068
2660.0,3.20376,2.5975,2.69291,2.55528
2670.0,3.19283,2.60036,2.66898,2.5501
2680.0,3.19807,2.59596,2.68042,2.55572
2690.0,3.22236,2.61005,2.71048,2.57062
2700.0,3.22091,2.59857,2.72059,2.56794
2710.0,3.18744,2.57495,2.6934,2.53668
2720.0,3.25062,2.61545,2.76222,2.58122
2730.0,3.24935,2.61055,2.76623,2.57868
2740.0,3.29444,2.64161,2.80667,2.61747
2750.0,3.27884,2.63379,2.78222,2.61229
2760.0,3.29259,2.64271,2.80317,2.61546
2770.0,3.31862,2.64757,2.8491,2.62669
2780.0,3.33531,2.65609,2.87214,2.63526
2790.0,3.32827,2.6402,2.87962,2.62524
2800.0,3.3147,2.63238,2.86131,2.61876
2810.0,3.36204,2.67032,2.90345,2.65442
2820.0,3.35624,2.66046,2.90534,2.64756
2830.0,3.34364,2.65812,2.88181,2.64375
2840.0,3.32479,2.6367,2.87431,2.62576
2850.0,3.35303,2.66516,2.88855,2.65307
2860.0,3.39102,2.69114,2.92852,2.67948
2870.0,3.35293,2.66472,2.892,2.6495
2880.0,3.37798,2.68283,2.91003,2.675
2890.0,3.32304,2.64953,2.84997,2.63495
2900.0,3.35595,2.67081,2.87314,2.67144
2910.0,3.388,2.69089,2.91623,2.68549
2920.0,3.41301,2.7046,2.95137,2.69663
2930.0,3.44036,2.71115,2.98553,2.72186
2940.0,3.44212,2.69855,3.00648,2.71574
2950.0,3.39498,2.66674,2.96346,2.67549
2960.0,3.39179,2.66998,2.95371,2.67495
2970.0,3.38111,2.65919,2.94444,2.66887
2980.0,3.39867,2.66483,2.96868,2.68096
2990.0,3.44841,2.70083,3.02583,2.70795
3000.0,3.40967,2.67775,2.98415,2.67884
3010.0,3.45605,2.71819,3.01483,2.72228
3020.0,3.5113,2.76933,3.05135,2.77102
3030.0,3.45908,2.71407,3.02377,2.72417
3040.0,3.47769,2.74267,3.02531,2.74115
3050.0,3.50193,2.75871,3.05171,2.75745
3060.0,3.47765,2.7436,3.02414,2.74143
3070.0,3.46838,2.7468,3.0008,2.74036
3080.0,3.47844,2.75328,3.01039,2.74884
3090.0,3.45303,2.75018,2.96863,2.73323
3100.0,3.44298,2.73396,2.96885,2.72389
3110.0,3.46232,2.75317,2.98007,2.74127
3120.0,3.47296,2.76615,2.98389,2.75094
3130.0,3.45969,2.76213,2.97214,2.73421
3140.0,3.4261,2.74544,2.92898,2.71293
3150.0,3.44034,2.75617,2.94057,2.72552
3160.0,3.37914,2.72056,2.8748,2.67791
3170.0,3.37841,2.72343,2.86247,2.68636
3180.0,3.39659,2.73843,2.88119,2.69692
3190.0,3.39305,2.73605,2.87702,2.69488
3200.0,3.40768,2.74168,2.9025,2.69875
3210.0,3.43044,2.76669,2.91806,2.71407
3220.0,3.44545,2.77524,2.93473,2.72539
3230.0,3.40181,2.73587,2.89536,2.69751
3240.0,3.37174,2.72601,2.84589,2.6846
3250.0,3.37393,2.73284,2.8433,2.6859
3260.0,3.33935,2.71466,2.79849,2.66489
3270.0,3.33466,2.70594,2.80433,2.65585
3280.0,3.33233,2.70334,2.80715,2.64966
3290.0,3.34398,2.70284,2.82501,2.66052
3300.0,3.37271,2.72507,2.85273,2.68072
3310.0,3.41334,2.75471,2.89679,2.70591
3320.0,3.38682,2.73626,2.86813,2.68845
3330.0,3.41233,2.75841,2.88701,2.71005
3340.0,3.43187,2.77174,2.90199,2.72971
3350.0,3.41922,2.75549,2.90032,2.71615
3360.0,3.43952,2.78082,2.9001,2.74171
3370.0,3.38433,2.72728,2.86806,2.69137
3380.0,3.36736,2.72028,2.84823,2.67692
3390.0,3.36141,2.72424,2.83699,2.66987
3400.0,3.34429,2.71416,2.8063,2.66957
3410.0,3.31143,2.68065,2.7882,2.64028
3420.0,3.32248,2.67306,2.82365,2.63809
3430.0,3.32362,2.66291,2.83699,2.63692
3440.0,3.32509,2.65791,2.84293,2.63926
3450.0,3.33123,2.66137,2.84512,2.64888
3460.0,3.3309,2.65976,2.8511,2.64322
3470.0,3.33225,2.65738,2.85671,2.64296
3480.0,3.31792,2.652,2.8352,2.63547
3490.0,3.30988,2.6495,2.82873,2.62469
3500.0,3.34541,2.67327,2.86891,2.64699
3510.0,3.38036,2.7007,2.89804,2.67606
3520.0,3.33417,2.6704,2.84985,2.64212
3530.0,3.3083,2.65639,2.81322,2.63041
3540.0,3.29949,2.65293,2.80514,2.62039
3550.0,3.31183,2.65694,2.8222,2.62913
3560.0,3.29612,2.6393,2.81533,2.61473
3570.0,3.30182,2.64916,2.81454,2.62001
3580.0,3.22644,2.59067,2.74404,2.56485
3590.0,3.21691,2.58751,2.73283,2.55606
3600.0,3.16565,2.54281,2.69646,2.51115
3610.0,3.15943,2.5439,2.68296,2.50885
3620.0,3.18187,2.56619,2.69723,2.52747
3630.0,3.20542,2.57356,2.728,2.54641
3640.0,3.18002,2.56197,2.69189,2.53282
3650.0,3.2041,2.57848,2.71331,2.5538
3660.0,3.18803,2.57078,2.6935,2.54229
3670.0,3.19121,2.58109,2.68391,2.54993
3680.0,3.15669,2.54852,2.6615,2.52008
3690.0,3.17614,2.55396,2.68977,2.53342
3700.0,3.18094,2.56277,2.68567,2.54088
3710.0,3.18713,2.57512,2.68648,2.54306
3720.0,3.18473,2.56744,2.68598,2.54534
3730.0,3.21357,2.59633,2.70624,2.56698
3740.0,3.19394,2.5776,2.69078,2.55306
3750.0,3.20744,2.58211,2.70836,2.56377
3760.0,3.18274,2.56655,2.68155,2.54594
3770.0,3.16848,2.55124,2.6755,2.53208
3780.0,3.16487,2.54338,2.68412,2.5218
3790.0,3.17611,2.55209,2.69353,2.53122
3800.0,3.21637,2.57355,2.74453,2.55628
3810.0,3.20448,2.56856,2.72542,2.55184
3820.0,3.1921,2.56395,2.7111,2.54068
3830.0,3.20303,2.57653,2.71869,2.54735
3840.0,3.22088,2.60612,2.71205,2.56926
3850.0,3.22763,2.60179,2.73833,2.5627
3860.0,3.20102,2.57998,2.71144,2.54654
3870.0,3.20133,2.58518,2.71013,2.54343
3880.0,3.2508,2.6122,2.76635,2.58053
3890.0,3.22671,2.58966,2.75862,2.55088
3900.0,3.20608,2.57117,2.73465,2.54334
3910.0,3.20565,2.56491,2.73837,2.54459
3920.0,3.17041,2.53342,2.71002,2.51805
3930.0,3.19436,2.55122,2.73175,2.53706
3940.0,3.19744,2.54128,2.74882,2.53637
3950.0,3.20425,2.54571,2.75477,2.54264
3960.0,3.2061,2.55343,2.75267,2.54184
3970.0,3.20693,2.55411,2.76187,2.53326
3980.0,3.26942,2.60635,2.81604,2.57975
3990.0,3.30622,2.62167,2.86364,2.60549
4000.0,3.30061,2.62449,2.85123,2.60203
4010.0,3.32618,2.64903,2.87099,2.6205
4020.0,3.32685,2.64671,2.87376,2.62149
4030.0,3.37941,2.68596,2.92168,2.66277
4040.0,3.38023,2.68597,2.92929,2.65645
4050.0,3.33613,2.66365,2.87658,2.62485
4060.0,3.31334,2.64702,2.86058,2.60131
4070.0,3.27672,2.62451,2.81908,2.57655
4080.0,3.25926,2.6155,2.79838,2.56393
4090.0,3.21643,2.5817,2.76321,2.52792
4100.0,3.26238,2.61921,2.80173,2.56441
4110.0,3.31895,2.66115,2.85339,2.60909
4120.0,3.30824,2.653,2.84398,2.60044
4130.0,3.34026,2.6695,2.88207,2.62337
4140.0,3.32796,2.6536,2.87627,2.6146
4150.0,3.35534,2.6771,2.90203,2.63211
4160.0,3.33574,2.66081,2.88581,2.61659
4170.0,3.30953,2.62976,2.87115,2.59747
4180.0,3.36343,2.6625,2.93463,2.63143
4190.0,3.35501,2.66014,2.91593,2.63308
4200.0,3.37424,2.68489,2.92433,2.64776
4210.0,3.43105,2.72116,2.98473,2.68904
4220.0,3.38902,2.70016,2.92769,2.66622
4230.0,3.38689,2.69002,2.92984,2.66868
4240.0,3.40005,2.7054,2.93335,2.68272
4250.0,3.4026,2.71803,2.92059,2.69033
4260.0,3.40203,2.72298,2.90906,2.69635
4270.0,3.40997,2.73885,2.91424,2.69476
4280.0,3.35402,2.69438,2.86668,2.64979
4290.0,3.34136,2.6848,2.85815,2.63669
4300.0,3.30718,2.66177,2.82926,2.60483
4310.0,3.28516,2.64683,2.80349,2.59215
4320.0,3.28379,2.63744,2.80847,2.59287
4330.0,3.25655,2.61167,2.78667,2.57369
4340.0,3.25956,2.61469,2.79285,2.57153
4350.0,3.26997,2.62015,2.80258,2.58182
4360.0,3.25815,2.60486,2.80335,2.56652
4370.0,3.27421,2.62863,2.80055,2.58615
4380.0,3.31725,2.66832,2.83219,2.62051
4390.0,3.30261,2.65522,2.81594,2.61435
4400.0,3.25402,2.6332,2.75573,2.57868
4410.0,3.2577,2.63388,2.76373,2.57869
4420.0,3.24971,2.63515,2.74623,2.57593
4430.0,3.23338,2.62428,2.73382,2.55906
4440.0,3.21153,2.60588,2.71907,2.53849
4450.0,3.24335,2.6236,2.75681,2.56036
4460.0,3.24366,2.63364,2.75076,2.55731
4470.0,3.24752,2.63717,2.75342,2.56062
4480.0,3.25776,2.64046,2.7607,2.57537
4490.0,3.26484,2.65032,2.76669,2.57675
4500.0,3.24849,2.63732,2.75295,2.56342
4510.0,3.23099,2.6246,2.7447,2.541
4520.0,3.21685,2.61286,2.73184,2.53108
4530.0,3.23255,2.62847,2.73948,2.5466
4540.0,3.25007,2.64626,2.74684,2.56479
4550.0,3.27917,2.66342,2.77811,2.58731
4560.0,3.29522,2.67304,2.79621,2.59865
4570.0,3.27512,2.66132,2.76954,2.5884
4580.0,3.27427,2.65954,2.76587,2.59202
4590.0,3.28414,2.66251,2.78515,2.5933
4600.0,3.26038,2.64743,2.77033,2.56448
4610.0,3.25357,2.64329,2.75961,2.563
4620.0,3.26167,2.6428,2.76752,2.57553
4630.0,3.23444,2.62091,2.74456,2.55371
4640.0,3.25234,2.62832,2.76656,2.56778
4650.0,3.24822,2.62217,2.77271,2.557
4660.0,3.25946,2.62677,2.78266,2.57002
4670.0,3.24029,2.61828,2.76086,2.55365
4680.0,3.23167,2.61323,2.75426,2.54411
4690.0,3.21712,2.60345,2.73989,2.53275
4700.0,3.21896,2.60556,2.73708,2.53828
4710.0,3.23105,2.60909,2.75636,2.54449
4720.0,3.20986,2.59481,2.73081,2.53298
4730.0,3.24123,2.61885,2.76149,2.55477
4740.0,3.23899,2.6177,2.75406,2.55829
4750.0,3.27046,2.63983,2.78719,2.57967
4760.0,3.22363,2.60622,2.74069,2.54554
4770.0,3.20706,2.59101,2.72731,2.53356
4780.0,3.27045,2.63586,2.7896,2.5811
4790.0,3.24092,2.61855,2.75826,2.5578
4800.0,3.25582,2.62781,2.77582,2.56713
4810.0,3.22868,2.61484,2.7411,2.54907
4820.0,3.23308,2.61852,2.74806,2.54896
4830.0,3.2452,2.62555,2.76332,2.556
4840.0,3.26137,2.6321,2.78308,2.56896
4850.0,3.25955,2.62903,2.78424,2.56623
4860.0,3.19843,2.59776,2.70201,2.53194
4870.0,3.16583,2.57648,2.6698,2.50577
4880.0,3.17984,2.58652,2.67594,2.52431
4890.0,3.1909,2.59586,2.68804,2.52974
4900.0,3.16486,2.56948,2.67105,2.50918
4910.0,3.1847,2.58604,2.68745,2.52481
4920.0,3.13542,2.55854,2.62555,2.49441
4930.0,3.06223,2.50853,2.54509,2.44628
4940.0,3.06429,2.519,2.53856,2.44746
4950.0,3.0622,2.51441,2.53863,2.4469
4960.0,3.08422,2.52905,2.56658,2.45793
4970.0,3.05173,2.49833,2.54273,2.43291
4980.0,3.02796,2.48679,2.50865,2.42065
4990.0,3.05897,2.51201,2.5348,2.44524
5000.0,3.03715,2.50357,2.5041,2.43108
5010.0,3.0631,2.51769,2.53853,2.44586
5020.0,3.10074,2.54666,2.57569,2.47175
5030.0,3.10631,2.55383,2.57035,2.48386
5040.0,3.06043,2.51486,2.53713,2.44355
5050.0,3.04338,2.50671,2.51192,2.43536
5060.0,3.05114,2.50937,2.52491,2.4386
5070.0,3.07232,2.52282,2.54671,2.45518
5080.0,3.03104,2.49247,2.50564,2.42564
5090.0,3.02241,2.4904,2.49432,2.4179
5100.0,3.06186,2.52209,2.53568,2.44116
5110.0,3.01029,2.48457,2.48134,2.40697
5120.0,3.00054,2.47073,2.48504,2.39303
5130.0,3.01909,2.48866,2.49446,2.41123
5140.0,2.99211,2.46859,2.47044,2.38924
5150.0,2.95848,2.43621,2.44849,2.36115
5160.0,2.98603,2.45588,2.47026,2.3873
5170.0,2.89844,2.38638,2.38763,2.32515
5180.0,2.89562,2.38636,2.37579,2.33026
5190.0,2.90337,2.38353,2.39268,2.33516
5200.0,2.93995,2.41006,2.42772,2.36313
5210.0,2.88733,2.37305,2.36762,2.3316
5220.0,2.90221,2.3895,2.37514,2.34408
5230.0,2.89856,2.38599,2.37241,2.34137
5240.0,2.9001,2.39018,2.37087,2.34247
5250.0,2.89852,2.38937,2.36994,2.34032
5260.0,2.91068,2.40362,2.3752,2.35057
5270.0,2.89683,2.39309,2.36115,2.34122
5280.0,2.8995,2.39437,2.36127,2.34639
5290.0,2.87058,2.37163,2.33751,2.32204
5300.0,2.88107,2.38507,2.34011,2.33162
5310.0,2.9073,2.39682,2.37519,2.34915
5320.0,2.89933,2.38747,2.36905,2.34516
5330.0,2.91081,2.40398,2.36812,2.35764
5340.0,2.94208,2.42702,2.39549,2.38387
5350.0,2.93283,2.42943,2.37527,2.37886
5360.0,2.92481,2.42116,2.36504,2.37773
5370.0,2.9128,2.40902,2.35459,2.37095
5380.0,2.9365,2.41795,2.39554,2.37927
5390.0,2.8911,2.37539,2.35878,2.34747
5400.0,2.88802,2.37595,2.34799,2.35012
5410.0,2.91367,2.3945,2.36931,2.37311
5420.0,2.87759,2.36859,2.33309,2.34682
5430.0,2.85451,2.35373,2.30532,2.33277
5440.0,2.86094,2.35847,2.31463,2.33454
5450.0,2.89145,2.38254,2.34507,2.3548
5460.0,2.88897,2.38158,2.33948,2.35526
5470.0,2.86666,2.37375,2.30601,2.3416
5480.0,2.86389,2.36627,2.3181,2.33044
5490.0,2.86467,2.36083,2.33056,2.32543
5500.0,2.88083,2.37592,2.34199,2.33846
5510.0,2.87458,2.37816,2.32994,2.33283
5520.0,2.89703,2.39527,2.34757,2.35311
5530.0,2.92835,2.41519,2.37918,2.37841
5540.0,2.91966,2.40817,2.37239,2.37094
5550.0,2.93448,2.41638,2.38675,2.38472
5560.0,2.93116,2.41652,2.38561,2.37754
5570.0,2.94812,2.43005,2.40539,2.38574
5580.0,2.99019,2.46864,2.44121,2.4143
5590.0,2.99975,2.4797,2.44612,2.42168
5600.0,3.01847,2.49135,2.46912,2.43288
5610.0,3.00793,2.47961,2.46778,2.42011
