time_ps,rmsd_nm
0.0,0.0004978
0.01,0.1243314
0.02,0.1284025
0.03,0.1849076
0.04,0.1650821
0.05,0.1927366
0.06,0.2377593
0.07,0.2455201
0.08,0.2369584
0.09,0.2727938
0.1,0.2815489
0.11,0.2648825
0.12,0.2273207
0.13,0.2328641
0.14,0.2739994
0.15,0.2882415
0.16,0.3211662
0.17,0.354766
0.18,0.8526981
0.19,0.8769292
0.2,0.8705887
0.21,0.8327204
0.22,0.8549428
0.23,0.919676
0.24,0.8903887
0.25,0.881404
0.26,0.8547779
0.27,0.8864002
0.28,0.3401448
0.29,0.346622
0.3,0.3179103
0.31,0.3251291
0.32,0.3845988
0.33,0.3581324
0.34,0.9070137
0.35,0.9234944
0.36,0.9491535
0.37,0.9518666
0.38,0.9317693
0.39,0.9259049
0.4,0.9560643
0.41,0.9694074
0.42,0.9768692
0.43,0.9963756
0.44,1.0321428
0.45,1.1063486
0.46,1.0694134
0.47,1.0551027
0.48,0.9490054
0.49,0.9486818
0.5,0.9273483
0.5100001,0.9298593
0.52,0.9469277
0.53,0.9953748
0.54,0.9803575
0.55,0.9679469
0.56,0.9492518
0.5700001,0.9632247
0.58,0.9650436
0.59,1.0136685
0.6,1.023263
0.61,1.0266231
0.62,0.9985754
0.6300001,1.0874271
0.64,1.0745226
0.65,1.0204518
0.66,1.0486634
0.67,1.0698776
0.68,1.0459124
0.6900001,1.0909967
0.7,1.1574031
0.71,1.1335185
0.72,1.1148689
0.73,1.1091599
0.74,1.1068745
0.7500001,1.1431402
0.7600001,1.1820732
0.77,1.2134457
0.78,1.159049
0.79,1.2049211
0.8,1.2160858
0.8100001,1.2356941
0.8200001,1.2340542
0.83,1.1731906
0.84,1.2236892
0.85,1.2298204
0.86,1.2730675
0.8700001,1.3232943
0.8800001,1.3193369
0.89,1.3351516
0.9,1.354104
0.91,1.3813852
0.92,1.2960075
0.9300001,1.2921709
0.9400001,1.3587234
0.95,1.2988935
0.96,1.3340561
0.97,1.7246728
0.98,1.7533811
0.9900001,1.7519262
1.0,1.7402365
1.01,1.7645472
1.0200001,1.7664869
1.0300001,2.328218
1.0400001,1.8382822
1.0500001,1.8211799
1.0600001,1.8078916
1.0700001,1.815607
1.08,1.7428199
1.09,1.640879
1.1,1.6707906
1.11,1.6942799
1.12,1.7387857
1.13,2.287636
1.1400001,2.2468553
1.1500001,2.250164
1.1600001,2.2319772
1.1700001,2.2524519
1.1800001,2.2641566
1.1900001,2.3435664
1.2,2.4342225
1.21,2.3602581
1.22,2.4000535
1.23,2.3093483
1.24,1.8422016
1.25,2.3267341
1.2600001,2.3238468
1.2700001,2.2708969
1.2800001,2.2869947
1.2900001,2.3174226
1.3000001,2.2424133
1.3100001,2.2403247
1.3200001,2.2718923
1.33,2.2619848
1.34,1.7158051
1.35,1.7051958
1.36,1.6860672
1.3700001,1.6757905
1.3800001,1.6482666
1.3900001,1.7158129
1.4000001,1.7069727
1.4100001,1.6478865
1.4200001,1.6567569
1.4300001,1.6844891
1.4400001,1.616262
1.45,1.5552583
1.46,1.5986146
1.47,1.5944129
1.48,1.6201257
1.4900001,1.5751194
1.5000001,1.6864568
1.5100001,2.170588
1.5200001,1.7678016
1.5300001,1.7576177
1.5400001,1.7742902
1.5500001,1.7177243
1.5600001,1.6438998
1.5700001,1.5985519
1.58,1.5926014
1.59,1.62915
1.6,1.6826342
1.6100001,2.1645026
1.6200001,1.7789992
1.6300001,2.2222006
1.6400001,1.8247862
1.6500001,1.8079014
1.6600001,1.7841655
1.6700001,1.637017
1.6800001,1.6239542
1.6900001,1.6750654
1.7,1.6033653
1.71,1.5981669
1.72,1.6558484
1.7300001,1.7286563
1.7400001,1.760199
1.7500001,1.6934731
1.7600001,1.7290909
1.7700001,1.7305456
1.7800001,1.6957132
1.7900001,1.6444298
1.8000001,1.6443667
1.8100001,1.6292897
1.8200001,1.592302
1.83,1.5242109
1.84,1.5091696
1.8500001,1.4985869
1.8600001,1.4709448
1.8700001,1.4849274
1.8800001,1.5567312
1.8900001,1.470827
1.9000001,1.6002303
1.9100001,1.6757644
1.9200001,2.0423543
1.9300001,2.0504065
1.9400001,2.0284147
1.95,2.0612946
1.96,2.0446398
1.9700001,2.073303
1.9800001,2.1195238
1.9900001,1.6462091
2.0,2.1430807
2.01,2.1186826
2.02,1.577437
2.0300002,2.0817842
2.0400002,1.6917249
2.0500002,1.664934
2.0600002,1.596086
2.0700002,1.6160364
2.0800002,1.5068092
2.0900002,1.4861264
2.1000001,1.4368935
2.1100001,1.4358394
2.1200001,1.466761
2.1300001,1.4259281
2.1400001,1.447234
2.1500001,1.464965
2.1600001,1.4774687
2.1700001,1.4774263
2.1800001,1.4801775
2.1900001,1.4933299
2.2,1.4266886
2.21,1.3537487
2.22,1.3497989
2.23,1.3218877
2.24,1.3248167
2.25,1.2963765
2.26,1.3638657
2.2700002,1.2040285
2.2800002,1.202457
2.2900002,1.2220496
2.3000002,1.3239026
2.3100002,1.4053475
2.3200002,1.3998567
2.3300002,1.1795276
2.3400002,1.215374
2.3500001,1.2099291
2.3600001,1.2156905
2.3700001,1.2196679
2.3800001,1.2205572
2.3900001,1.1895814
2.4000001,1.2419788
2.4100001,1.2230048
2.4200001,1.8829253
2.4300001,1.8207681
2.4400001,1.7960371
2.45,1.9319754
2.46,1.9492154
2.47,1.3600829
2.48,1.353001
2.49,1.3029733
2.5,1.2658826
2.5100002,1.2849493
2.5200002,1.312306
2.5300002,1.2928632
2.5400002,1.2657772
2.5500002,1.2176505
2.5600002,1.1852751
2.5700002,1.1864974
2.5800002,1.1592766
2.5900002,1.174794
2.6000001,1.224376
2.6100001,1.0137358
2.6200001,1.1754062
2.6300001,1.1396574
2.6400001,1.1386201
2.6500001,1.136434
2.6600001,1.2085776
2.6700001,1.2535993
2.6800001,1.2613081
2.6900001,1.1893325
2.7,1.2334837
2.71,1.3136016
2.72,1.2740324
2.73,1.2700647
2.7400002,1.0819206
2.7500002,1.0460278
2.7600002,0.9749579
2.7700002,1.1614709
2.7800002,1.1877216
2.7900002,1.1498505
2.8000002,1.1622916
2.8100002,1.1661117
2.8200002,1.1301413
2.8300002,1.1537442
2.8400002,1.1413008
2.8500001,1.209033
2.8600001,1.2164739
2.8700001,1.1729207
2.8800001,1.2140062
2.8900001,1.1655807
2.9000001,1.1335664
2.9100001,1.1532943
2.9200001,1.1237185
2.9300001,1.1366451
2.9400001,1.2854369
2.95,1.2943338
2.96,1.2997549
2.97,1.403917
2.9800003,1.3861113
2.9900002,1.2932026
3.0000002,1.2480574
3.0100002,1.350835
3.0200002,1.3707072
3.0300002,1.4375799
3.0400002,1.4498078
3.0500002,1.441354
3.0600002,1.4395441
3.0700002,1.4801569
3.0800002,1.4736719
3.0900002,1.4663781
3.1000001,1.508232
3.1100001,1.476805
3.1200001,1.418758
3.1300001,1.4252626
3.1400001,1.3790351
3.1500001,1.4350519
3.1600001,1.377039
3.1700001,1.2978109
3.1800001,1.3487324
3.1900001,1.3862799
3.2,1.3643675
3.21,1.3872724
3.2200003,1.4071137
3.2300003,1.3453795
3.2400002,1.4269248
3.2500002,1.4286184
3.2600002,1.4448005
3.2700002,1.4154925
3.2800002,1.5203598
3.2900002,1.5517956
3.3000002,1.5052798
3.3100002,1.4867705
3.3200002,1.5066695
3.3300002,1.5320653
3.3400002,1.5120337
3.3500001,1.4687234
3.3600001,1.4768742
3.3700001,1.4638946
3.3800001,1.4281421
3.3900001,1.4664056
3.4000001,1.439581
3.4100001,1.4621731
3.4200001,1.4339216
3.4300001,1.3780543
3.4400001,1.3585072
3.45,1.381754
3.4600003,1.3298174
3.4700003,1.356987
3.4800003,1.3375726
3.4900002,1.3632721
3.5000002,1.4027998
3.5100002,1.4166703
3.5200002,1.4058266
3.5300002,1.4801583
3.5400002,1.5471362
3.5500002,1.4717219
3.5600002,1.4762591
3.5700002,1.4586982
3.5800002,1.5162776
3.5900002,1.5562249
3.6000001,1.5243545
3.6100001,1.5742421
3.6200001,1.562829
3.6300001,1.4659418
3.6400001,1.4619931
3.6500001,1.4495271
3.6600001,1.4482756
3.6700001,1.490808
3.6800001,1.4526092
3.6900001,1.4809452
3.7000003,1.4845642
3.7100003,1.4399966
3.7200003,1.4146789
3.7300003,1.3608998
3.7400002,1.2948536
3.7500002,1.3507171
3.7600002,1.3464388
3.7700002,1.3315148
3.7800002,1.3566339
3.7900002,1.4088807
3.8000002,1.4259866
3.8100002,1.4945668
3.8200002,1.4407864
3.8300002,1.4187254
3.8400002,1.3571723
3.8500001,1.3214211
3.8600001,1.3487828
3.8700001,1.3276201
3.8800001,1.259992
3.8900001,1.2858566
3.9000001,1.3829935
3.9100001,1.4799278
3.9200001,1.4894496
3.9300003,1.5822154
3.9400003,1.6137682
3.9500003,1.5944146
3.9600003,1.6274866
3.9700003,1.6096984
3.9800003,1.5740222
3.9900002,1.5561095
4.0,1.6226251
4.0100002,1.6223326
4.02,1.7148293
4.0300002,1.7496556
4.04,1.7712131
4.0500002,1.7787714
4.0600004,1.7530545
4.0700002,1.7584227
4.0800004,1.6687864
4.0900002,1.6447566
4.1000004,1.678167
4.1100001,1.6472049
4.1200004,1.6653588
4.1300001,1.7596459
4.1400003,1.8413062
4.1500001,1.8763076
4.1600003,1.909884
4.1700001,1.8942829
4.1800003,1.9575861
4.1900001,1.9398693
4.2000003,1.9513516
4.21,1.9397686
4.2200003,1.9604692
4.23,1.9512287
4.2400002,1.9920025
4.25,2.0098467
4.2600002,2.0354409
4.27,2.0205948
4.2800002,2.0222163
4.2900004,2.0375876
4.3000002,2.0115399
4.3100004,2.0037951
4.3200002,1.9975418
4.3300004,2.0051966
4.3400002,1.963576
4.3500004,1.9830023
4.3600001,2.034055
4.3700004,2.0297928
4.3800001,2.0722909
4.3900003,2.0935552
4.4000001,2.0464716
4.4100003,2.0435436
4.4200001,2.0635941
4.4300003,2.029319
4.4400001,1.9971979
4.4500003,2.0597799
4.46,2.0758455
4.4700003,2.0939298
4.48,2.1600707
4.4900002,2.0726652
4.5,2.2410414
4.5100002,2.1319013
4.52,2.1534634
4.5300002,2.107688
4.5400004,2.1735437
4.5500002,2.1469491
4.5600004,2.1529076
4.5700002,2.2250559
4.5800004,2.1994054
4.5900002,2.0910432
4.6000004,2.0845306
4.6100001,2.0755599
4.6200004,2.0861397
4.6300001,2.0412447
4.6400003,1.959056
4.6500001,1.9106126
4.6600003,1.9323227
4.6700001,1.9507446
4.6800003,1.9359667
4.6900001,1.8684989
4.7000003,1.8790576
4.71,1.969264
4.7200003,1.9384203
4.73,1.9121463
4.7400002,1.9395127
4.75,1.9673187
4.7600002,1.9020213
4.7700005,1.8573883
4.7800002,1.9021857
4.7900004,1.9425185
4.8000002,1.9697987
4.8100004,1.9898305
4.8200002,1.9371186
4.8300004,1.9330345
4.8400002,1.9247644
4.8500004,1.9377481
4.8600001,1.9616716
4.8700004,1.8930246
4.8800001,1.8284495
4.8900003,1.8826878
4.9000001,1.8871301
4.9100003,1.878042
4.9200001,1.9587235
4.9300003,1.9177426
4.9400001,1.9009506
4.9500003,1.9035352
4.96,1.8736441
4.9700003,1.9141287
4.98,1.8692006
4.9900002,1.8643563
5.0,1.8854784
5.0100002,1.8781847
5.0200005,1.8289813
5.0300002,1.9275874
5.0400004,1.9378135
5.0500002,1.9630115
5.0600004,1.949741
5.0700002,1.9348445
5.0800004,1.9855623
5.0900002,1.9239467
5.1000004,1.9332291
5.1100001,1.9741836
5.1200004,2.0007577
5.1300001,2.0165503
5.1400003,1.9988286
5.1500001,2.0076828
5.1600003,2.00948
5.1700001,2.0637856
5.1800003,2.0776341
5.1900001,2.0313156
5.2000003,2.0708704
5.21,2.0208013
5.2200003,2.0355065
5.23,2.0227747
5.2400002,2.0587723
5.2500005,2.0284348
5.2600002,2.0312324
5.2700005,2.04093
5.2800002,2.0403719
5.2900004,2.0241821
5.3000002,2.0137172
5.3100004,2.0557253
5.3200002,2.0284965
5.3300004,2.0092552
5.3400002,2.009773
5.3500004,2.0511155
5.3600001,2.097635
5.3700004,2.1118636
5.3800001,2.1320608
5.3900003,2.0998831
5.4000001,2.0987539
5.4100003,2.0569289
5.4200001,2.0552435
5.4300003,2.106334
5.4400001,2.0353513
5.4500003,2.0124106
5.46,1.9865477
5.4700003,1.9993567
5.4800005,2.0113509
5.4900002,1.9951391
5.5000005,1.9902875
5.5100002,2.0051634
