time_ps,rg_nm,rg_x_nm,rg_y_nm,rg_z_nm
630.0,3.9202,2.83008,3.52003,3.21497
640.0,3.93159,2.82626,3.53891,3.22539
650.0,3.92171,2.82008,3.53062,3.21584
660.0,3.9435,2.83577,3.55225,3.23147
670.0,3.90679,2.80326,3.52458,3.20079
680.0,3.89369,2.80058,3.50561,3.19203
690.0,3.83717,2.77905,3.44068,3.14425
700.0,3.80735,2.76946,3.40737,3.11637
710.0,3.80634,2.77215,3.40084,3.11864
720.0,3.8044,2.76067,3.40566,3.11883
730.0,3.84442,2.79427,3.43485,3.15484
740.0,3.86061,2.80368,3.4571,3.16171
750.0,3.85525,2.8076,3.45279,3.14985
760.0,3.86992,2.82455,3.47459,3.1467
770.0,3.87176,2.82488,3.48033,3.14459
780.0,3.8554,2.80483,3.46342,3.141
790.0,3.88419,2.81879,3.49564,3.16367
800.0,3.83829,2.78011,3.45597,3.12924
810.0,3.81916,2.7645,3.43955,3.11433
820.0,3.82822,2.7835,3.44836,3.10989
830.0,3.85201,2.80399,3.46356,3.13327
840.0,3.86847,2.81153,3.48467,3.14365
850.0,3.9249,2.8594,3.53145,3.18783
860.0,3.94115,2.87108,3.54555,3.20177
870.0,3.96288,2.87822,3.57579,3.21534
880.0,3.92751,2.85565,3.54463,3.183
890.0,3.92332,2.85349,3.53961,3.1802
900.0,3.93738,2.88048,3.54083,3.18926
910.0,3.9745,2.90398,3.57881,3.2175
920.0,4.02805,2.94463,3.6217,3.2654
930.0,4.04052,2.95773,3.62907,3.27618
940.0,4.04408,2.94356,3.64218,3.28316
950.0,4.08268,2.9706,3.66971,3.32346
960.0,4.07186,2.96685,3.66408,3.30642
970.0,4.0617,2.96636,3.65674,3.28995
980.0,4.1324,3.00227,3.73416,3.34602
990.0,4.16619,3.0308,3.76706,3.36716
1000.0,4.13094,2.99874,3.73289,3.34699
1010.0,4.12616,3.00295,3.72674,3.33827
1020.0,4.15584,3.01538,3.7651,3.35759
1030.0,4.13533,3.01653,3.73545,3.33899
1040.0,4.1813,3.04263,3.77314,3.3871
1050.0,4.17652,3.04376,3.76872,3.3792
1060.0,4.24567,3.07575,3.84993,3.43062
1070.0,4.32373,3.11414,3.93229,3.49693
1080.0,4.31645,3.11449,3.92351,3.48847
1090.0,4.31288,3.10773,3.91593,3.4942
1100.0,4.2903,3.10381,3.88684,3.4745
1110.0,4.31986,3.11842,3.9238,3.49309
1120.0,4.37837,3.15908,3.98002,3.53834
1130.0,4.39117,3.17558,3.98599,3.54857
1140.0,4.4699,3.23594,4.06195,3.60406
1150.0,4.47594,3.22432,4.09045,3.59722
1160.0,4.46088,3.22117,4.0737,3.58162
1170.0,4.4595,3.21726,4.07479,3.58045
1180.0,4.44004,3.19503,4.06734,3.56039
1190.0,4.4921,3.21047,4.1283,3.60666
1200.0,4.54302,3.23909,4.18842,3.63915
1210.0,4.5231,3.22357,4.1729,3.62109
1220.0,4.55538,3.25072,4.20491,3.64067
1230.0,4.50943,3.22677,4.16059,3.59826
1240.0,4.48319,3.20201,4.13238,3.58727
1250.0,4.49958,3.21589,4.14608,3.60007
1260.0,4.56949,3.26652,4.21325,3.65225
1270.0,4.51921,3.2238,4.1761,3.60746
1280.0,4.51908,3.23037,4.16814,3.61047
1290.0,4.51287,3.22654,4.16309,3.6042
1300.0,4.49342,3.22057,4.14428,3.58253
1310.0,4.40581,3.16256,4.06181,3.51029
1320.0,4.38945,3.1604,4.03713,3.4997
1330.0,4.39905,3.15999,4.05338,3.5054
1340.0,4.43815,3.17756,4.1025,3.53085
1350.0,4.44659,3.19323,4.11329,3.52541
1360.0,4.47463,3.2141,4.13657,3.55006
1370.0,4.48022,3.209,4.1465,3.5572
1380.0,4.44454,3.19106,4.11112,3.52474
1390.0,4.44534,3.19064,4.1176,3.51955
1400.0,4.47273,3.21628,4.13306,3.54739
1410.0,4.46775,3.21683,4.13232,3.53517
1420.0,4.45175,3.2155,4.10811,3.52421
1430.0,4.46269,3.21322,4.12723,3.53163
1440.0,4.4929,3.23351,4.15811,3.55343
1450.0,4.51826,3.24753,4.18405,3.57446
1460.0,4.4202,3.18027,4.08472,3.5039
1470.0,4.36133,3.15813,4.02152,3.44904
1480.0,4.3261,3.13957,3.98423,3.42043
1490.0,4.34652,3.1493,4.00568,3.43816
1500.0,4.36442,3.15583,4.02579,3.45399
1510.0,4.31862,3.13637,3.97221,3.41843
1520.0,4.28341,3.10993,3.94195,3.38889
1530.0,4.30545,3.1172,3.97318,3.40156
1540.0,4.27859,3.10091,3.9443,3.38223
1550.0,4.23257,3.0698,3.89656,3.35
1560.0,4.21098,3.06384,3.86837,3.33367
1570.0,4.19864,3.06174,3.85155,3.32391
1580.0,4.14052,3.03711,3.78532,3.27645
1590.0,4.15077,3.04131,3.79484,3.28747
1600.0,4.18582,3.06386,3.83143,3.31286
1610.0,4.13746,3.02421,3.79279,3.272
1620.0,4.12747,3.00968,3.779,3.27612
1630.0,4.12704,3.00505,3.77874,3.2796
1640.0,4.14025,3.00449,3.80315,3.2852
1650.0,4.14617,3.0185,3.7995,3.29149
1660.0,4.15569,3.03402,3.79866,3.3022
1670.0,4.08698,2.9995,3.72023,3.25111
1680.0,4.04984,2.97945,3.67248,3.2308
1690.0,4.03163,2.95851,3.66586,3.21197
1700.0,4.02236,2.9825,3.63298,3.20389
1710.0,3.98045,2.95127,3.5986,3.16672
1720.0,3.94941,2.92846,3.56656,3.14634
1730.0,3.9812,2.93578,3.61352,3.166
1740.0,3.93892,2.91448,3.56092,3.13939
1750.0,3.91344,2.88796,3.5455,3.11756
1760.0,3.86596,2.84129,3.51738,3.0735
1770.0,3.87841,2.8525,3.52428,3.08655
1780.0,3.93421,2.90239,3.58343,3.11306
1790.0,3.9337,2.9011,3.58651,3.10944
1800.0,3.94526,2.89105,3.60941,3.12156
1810.0,3.92596,2.88532,3.59151,3.09875
1820.0,3.98865,2.93567,3.65862,3.13289
1830.0,3.97647,2.93586,3.63949,3.12402
1840.0,3.97093,2.93942,3.62327,3.12542
1850.0,3.97484,2.94425,3.62712,3.12636
1860.0,4.03536,2.97295,3.69576,3.17351
1870.0,4.03939,2.97012,3.69851,3.18319
1880.0,4.06559,2.99209,3.72275,3.20104
1890.0,4.09092,3.00712,3.74462,3.22588
1900.0,4.09361,3.00481,3.74604,3.23319
1910.0,4.05314,2.97991,3.70383,3.20276
1920.0,4.05069,2.97887,3.698,3.20426
1930.0,4.04534,2.97312,3.69259,3.20232
1940.0,4.03832,2.9677,3.67707,3.20748
1950.0,4.04961,2.96732,3.69061,3.22073
1960.0,4.05665,2.96503,3.6961,3.23423
1970.0,4.03856,2.93319,3.68596,3.22955
1980.0,4.02918,2.93023,3.67858,3.2172
1990.0,4.06086,2.95565,3.70442,3.24385
2000.0,4.04219,2.94855,3.68613,3.22444
2010.0,4.07244,2.96201,3.72597,3.24241
2020.0,4.06352,2.95822,3.71558,3.2354
2030.0,4.0419,2.92635,3.70732,3.21966
2040.0,4.05306,2.93848,3.71986,3.2222
2050.0,4.03206,2.92257,3.69869,3.20831
2060.0,4.03596,2.9185,3.70412,3.21556
2070.0,4.08398,2.94679,3.75781,3.24856
2080.0,4.09709,2.94564,3.77939,3.25755
2090.0,4.08375,2.93855,3.76436,3.24785
2100.0,4.05151,2.91346,3.73312,3.22569
2110.0,4.06518,2.93219,3.73439,3.2416
2120.0,4.12731,2.98207,3.78894,3.28947
2130.0,4.10006,2.97169,3.76496,3.25809
2140.0,4.04095,2.93108,3.69834,3.22331
2150.0,3.99171,2.90035,3.63457,3.20084
2160.0,3.97578,2.88031,3.61655,3.19969
2170.0,4.00105,2.89294,3.64343,3.22073
2180.0,4.00674,2.86666,3.6751,3.22238
2190.0,4.01554,2.86358,3.68647,3.23404
2200.0,4.03682,2.88474,3.69997,3.25276
2210.0,4.01787,2.88442,3.6776,3.23139
2220.0,4.03355,2.89588,3.68531,3.25137
2230.0,3.99829,2.87105,3.6542,3.22126
2240.0,4.00211,2.87363,3.65955,3.22238
2250.0,3.98856,2.85094,3.65415,3.21506
2260.0,4.02427,2.86404,3.7028,3.23666
2270.0,4.08171,2.91464,3.74867,3.28224
2280.0,4.09371,2.92503,3.75646,3.29394
2290.0,4.08184,2.90802,3.74566,3.29186
2300.0,4.11278,2.92343,3.77318,3.32363
2310.0,4.13535,2.94048,3.79138,3.34383
2320.0,4.11641,2.91975,3.7802,3.32788
2330.0,4.07945,2.89173,3.75278,3.29216
2340.0,4.10463,2.91725,3.77178,3.31048
2350.0,4.12502,2.93834,3.78075,3.33222
2360.0,4.07975,2.89758,3.73854,3.30396
2370.0,4.03463,2.86599,3.69233,3.27251
2380.0,4.01316,2.85371,3.66335,3.263
2390.0,4.05434,2.88187,3.7065,3.29121
2400.0,4.06811,2.87702,3.72606,3.3073
2410.0,4.03304,2.86378,3.68614,3.27748
2420.0,4.05647,2.88452,3.70845,3.29193
2430.0,4.02828,2.87199,3.68649,3.25816
2440.0,4.04218,2.89189,3.69819,3.26172
2450.0,4.08264,2.92825,3.73469,3.28837
2460.0,4.08266,2.93104,3.72699,3.29466
2470.0,4.13862,2.94905,3.80251,3.33171
2480.0,4.09054,2.91713,3.76257,3.2861
2490.0,4.13791,2.952,3.80833,3.32066
2500.0,4.17388,2.98013,3.84818,3.3396
2510.0,4.15632,2.97446,3.82049,3.33263
2520.0,4.16218,2.98656,3.81693,3.34051
2530.0,4.16113,2.9796,3.82025,3.34032
2540.0,4.13897,2.96056,3.80346,3.32129
2550.0,4.15848,2.97294,3.82398,3.33537
2560.0,4.13179,2.95988,3.78828,3.32136
2570.0,4.15913,2.99312,3.808,3.33724
2580.0,4.16879,3.00711,3.81067,3.34569
2590.0,4.08787,2.96013,3.7259,3.28278
2600.0,4.12102,2.97762,3.76405,3.30626
2610.0,4.11334,2.96732,3.77111,3.28831
2620.0,4.0332,2.92032,3.68679,3.22689
2630.0,4.02126,2.90395,3.67787,3.22202
2640.0,4.04543,2.92921,3.69843,3.23609
2650.0,4.02012,2.92078,3.67318,3.20928
2660.0,4.04396,2.92086,3.70023,3.23792
2670.0,3.94679,2.85649,3.59752,3.17058
2680.0,3.96567,2.87815,3.60291,3.19193
2690.0,3.99973,2.89687,3.64112,3.21652
2700.0,4.00741,2.90066,3.65012,3.22204
2710.0,4.03983,2.90928,3.69826,3.24027
2720.0,4.0462,2.90694,3.70472,3.25088
2730.0,4.07014,2.93349,3.71537,3.27456
2740.0,4.1009,2.96234,3.74139,3.29565
2750.0,4.07885,2.9481,3.71283,3.28598
2760.0,4.08453,2.94698,3.71862,3.29453
2770.0,4.0874,2.95611,3.72603,3.28507
2780.0,4.0771,2.95161,3.72012,3.27019
2790.0,4.04401,2.9297,3.69151,3.24002
2800.0,4.01517,2.92292,3.6551,3.21558
2810.0,4.02398,2.9355,3.6592,3.22149
2820.0,4.04651,2.95172,3.68048,3.23881
2830.0,4.05585,2.96726,3.69268,3.2341
2840.0,4.04809,2.96148,3.68947,3.22357
2850.0,3.97122,2.91791,3.60483,3.16737
2860.0,3.97493,2.9055,3.61501,3.17647
2870.0,4.00482,2.92764,3.64229,3.19997
2880.0,4.00125,2.92296,3.64281,3.19472
2890.0,4.00482,2.91467,3.6527,3.19994
2900.0,3.99481,2.89846,3.65282,3.18948
2910.0,3.97157,2.87641,3.63377,3.17312
2920.0,3.91321,2.84935,3.56155,3.13417
2930.0,3.89254,2.81469,3.54911,3.12812
2940.0,3.90096,2.80999,3.56293,3.13759
2950.0,3.91786,2.82138,3.57654,3.15396
2960.0,3.88002,2.79744,3.54184,3.12071
2970.0,3.88287,2.77808,3.56205,3.1221
2980.0,3.84928,2.76264,3.52492,3.09463
2990.0,3.8199,2.7315,3.50318,3.07406
3000.0,3.81297,2.71675,3.50191,3.07138
3010.0,3.83045,2.73425,3.51438,3.08508
3020.0,3.80639,2.71037,3.49209,3.07188
3030.0,3.74825,2.67306,3.43448,3.02618
3040.0,3.68223,2.63189,3.36985,2.97235
3050.0,3.63439,2.6043,3.32377,2.93051
3060.0,3.67919,2.63073,3.37112,2.9644
3070.0,3.69844,2.63463,3.39834,2.97774
3080.0,3.72042,2.63978,3.42136,3.00148
3090.0,3.75384,2.65298,3.45513,3.03419
3100.0,3.74641,2.63459,3.44854,3.03934
3110.0,3.71781,2.61468,3.41955,3.01899
3120.0,3.69864,2.60712,3.39273,3.00868
3130.0,3.69059,2.60482,3.3797,3.00558
3140.0,3.6797,2.59799,3.36795,2.99796
3150.0,3.6396,2.57907,3.32697,2.96193
3160.0,3.60028,2.55212,3.28793,2.93261
3170.0,3.60167,2.55666,3.29271,2.92671
3180.0,3.60014,2.56094,3.28685,2.92578
3190.0,3.61344,2.56849,3.30127,2.9357
3200.0,3.647,2.58304,3.34105,2.96084
3210.0,3.65997,2.58724,3.35695,2.97117
3220.0,3.66732,2.59998,3.36511,2.96894
3230.0,3.67042,2.5916,3.37826,2.969
3240.0,3.71021,2.60845,3.41947,3.00575
3250.0,3.6942,2.59159,3.40254,3.00009
3260.0,3.71017,2.60456,3.42219,3.00592
3270.0,3.68887,2.58559,3.3997,2.99538
3280.0,3.71872,2.58995,3.4389,3.02056
3290.0,3.74447,2.60139,3.47385,3.03433
3300.0,3.73126,2.60849,3.45774,3.01404
3310.0,3.7311,2.62387,3.45484,3.00359
3320.0,3.7368,2.61492,3.46783,3.01061
3330.0,3.75589,2.62748,3.48296,3.02964
3340.0,3.77418,2.6375,3.49677,3.05041
3350.0,3.78685,2.65346,3.50692,3.05632
3360.0,3.78189,2.63771,3.50803,3.0564
3370.0,3.76836,2.63308,3.49858,3.03776
3380.0,3.75223,2.65043,3.46419,3.02209
3390.0,3.69559,2.61957,3.4117,2.96865
3400.0,3.73099,2.65344,3.44077,2.99349
3410.0,3.71845,2.65507,3.41601,2.98919
3420.0,3.74319,2.66212,3.44352,3.013
3430.0,3.73896,2.68274,3.43269,2.99654
3440.0,3.7275,2.67195,3.42467,2.98678
3450.0,3.78253,2.71161,3.47359,3.03255
3460.0,3.81415,2.74312,3.49832,3.05491
3470.0,3.78989,2.72277,3.47674,3.03733
3480.0,3.79422,2.7286,3.48908,3.02874
3490.0,3.77156,2.70556,3.46881,3.01607
3500.0,3.77923,2.71234,3.47539,3.0216
3510.0,3.77416,2.7096,3.4683,3.01954
3520.0,3.76318,2.68602,3.47013,3.01107
3530.0,3.80321,2.70637,3.51211,3.04458
3540.0,3.75253,2.67067,3.46845,3.00006
3550.0,3.71863,2.65751,3.42276,2.97973
3560.0,3.73429,2.68463,3.42232,2.99505
3570.0,3.68138,2.65009,3.37242,2.95109
3580.0,3.6179,2.59842,3.3216,2.89716
3590.0,3.62272,2.59736,3.33178,2.89847
3600.0,3.64858,2.61076,3.35806,2.9209
3610.0,3.71023,2.63885,3.43083,2.96605
3620.0,3.66835,2.62102,3.38914,2.92535
3630.0,3.69669,2.63678,3.41152,2.95634
3640.0,3.70276,2.62537,3.42169,2.96989
3650.0,3.6649,2.60148,3.38215,2.94216
3660.0,3.64763,2.59049,3.36666,2.92666
3670.0,3.63822,2.60417,3.3407,2.92084
3680.0,3.59358,2.59147,3.28883,2.88019
3690.0,3.57767,2.57571,3.27121,2.87476
3700.0,3.61185,2.60003,3.30122,2.9039
3710.0,3.56981,2.57744,3.25378,2.87347
3720.0,3.54516,2.56242,3.22673,2.85633
3730.0,3.54186,2.58718,3.20968,2.84499
3740.0,3.54414,2.6032,3.20523,2.84106
3750.0,3.58215,2.62548,3.24524,2.87035
3760.0,3.55198,2.57924,3.23309,2.85092
3770.0,3.51652,2.56418,3.18412,2.83164
3780.0,3.47086,2.52264,3.14846,2.79592
3790.0,3.45024,2.51365,3.12318,2.78129
3800.0,3.42675,2.50314,3.09515,2.76397
3810.0,3.46882,2.52654,3.14091,2.79583
3820.0,3.45133,2.51987,3.12765,2.77333
3830.0,3.45035,2.50949,3.13008,2.77756
3840.0,3.44769,2.51725,3.13227,2.76143
3850.0,3.44229,2.52588,3.12615,2.74698
3860.0,3.4525,2.53239,3.13518,2.75629
3870.0,3.4856,2.55099,3.16802,2.78477
3880.0,3.44275,2.52079,3.1312,2.74704
3890.0,3.46174,2.52098,3.15771,2.76421
3900.0,3.45601,2.49992,3.16,2.76638
3910.0,3.46358,2.49065,3.17533,2.7761
3920.0,3.45668,2.48843,3.16267,2.77533
3930.0,3.49288,2.50196,3.20103,2.80964
3940.0,3.50418,2.49349,3.22316,2.81997
3950.0,3.46867,2.47148,3.19091,2.78805
3960.0,3.46681,2.45914,3.20331,2.78009
3970.0,3.48599,2.4739,3.22577,2.78899
3980.0,3.47452,2.48145,3.20858,2.77345
3990.0,3.46381,2.4701,3.19352,2.77416
4000.0,3.46814,2.47163,3.20256,2.77321
4010.0,3.47913,2.48225,3.21194,2.78039
4020.0,3.50058,2.48978,3.23869,2.79643
4030.0,3.52857,2.49222,3.27294,2.8246
4040.0,3.53056,2.48651,3.27419,2.83314
4050.0,3.49932,2.47702,3.24214,2.80062
4060.0,3.49712,2.47197,3.23807,2.80427
4070.0,3.51627,2.48599,3.25287,2.82258
4080.0,3.53566,2.51184,3.26226,2.83726
4090.0,3.54501,2.52413,3.26524,2.84625
4100.0,3.52161,2.49514,3.23995,2.84262
4110.0,3.50523,2.47919,3.23403,2.82275
4120.0,3.52835,2.46905,3.26591,2.85238
4130.0,3.54251,2.4758,3.27429,2.87198
4140.0,3.564,2.47505,3.30537,2.89013
4150.0,3.54061,2.44684,3.28563,2.87914
4160.0,3.50043,2.42407,3.2483,2.84225
4170.0,3.5425,2.46246,3.27448,2.88316
4180.0,3.49129,2.42139,3.23832,2.83344
4190.0,3.5191,2.43606,3.26439,2.85963
4200.0,3.58111,2.48907,3.3156,2.90861
4210.0,3.6036,2.49842,3.33924,2.92903
4220.0,3.66436,2.53752,3.40213,2.97349
4230.0,3.64078,2.53849,3.37037,2.95079
4240.0,3.59244,2.48536,3.33855,2.91346
4250.0,3.62225,2.52588,3.35642,2.93186
4260.0,3.67453,2.56248,3.40281,2.97639
4270.0,3.70208,2.58444,3.42189,3.00369
4280.0,3.71572,2.58334,3.44283,3.01436
4290.0,3.6517,2.54701,3.37659,2.9633
4300.0,3.67694,2.56486,3.39764,2.98617
4310.0,3.67141,2.56027,3.39446,2.98012
4320.0,3.62607,2.53113,3.35359,2.93999
4330.0,3.60334,2.53063,3.32927,2.91203
4340.0,3.64557,2.55079,3.37189,2.95028
4350.0,3.66535,2.5549,3.39086,2.97391
4360.0,3.64799,2.54577,3.37434,2.95779
4370.0,3.6921,2.58072,3.42391,2.97992
4380.0,3.65969,2.55658,3.39296,2.95608
4390.0,3.69334,2.58672,3.41892,2.98351
4400.0,3.71836,2.60038,3.45243,2.99519
4410.0,3.66227,2.56618,3.39015,2.95736
4420.0,3.62046,2.53096,3.35603,2.92349
4430.0,3.56168,2.50169,3.291,2.87784
4440.0,3.57014,2.52289,3.28781,2.88396
4450.0,3.60309,2.56424,3.30854,2.90564
4460.0,3.65784,2.61057,3.36422,2.93711
4470.0,3.70156,2.63466,3.41156,2.97035
4480.0,3.7384,2.6649,3.43977,3.00292
4490.0,3.77837,2.69564,3.47944,3.02972
4500.0,3.8354,2.72441,3.54767,3.06795
4510.0,3.77936,2.70132,3.48402,3.02185
4520.0,3.75624,2.69111,3.46548,2.9945
4530.0,3.77779,2.70999,3.48048,3.01424
4540.0,3.7833,2.70542,3.48638,3.02531
4550.0,3.79538,2.7143,3.49872,3.03338
4560.0,3.79506,2.72556,3.49502,3.02673
4570.0,3.77642,2.71047,3.48499,3.00515
4580.0,3.78798,2.72364,3.49319,3.01282
4590.0,3.83215,2.76749,3.52656,3.0455
4600.0,3.87049,2.78994,3.56483,3.07728
4610.0,3.83262,2.74443,3.53643,3.0561
4620.0,3.81547,2.72266,3.52091,3.05058
4630.0,3.74034,2.66386,3.44902,2.99806
4640.0,3.73782,2.66545,3.44424,2.99586
4650.0,3.73102,2.66653,3.4447,2.97736
4660.0,3.71421,2.64385,3.42025,2.98373
4670.0,3.7024,2.62903,3.41449,2.97406
4680.0,3.71532,2.63841,3.43024,2.97983
4690.0,3.78255,2.67175,3.49954,3.03816
4700.0,3.75605,2.63351,3.49157,3.01485
4710.0,3.81489,2.67102,3.54732,3.06413
4720.0,3.79984,2.6681,3.53226,3.04663
4730.0,3.76703,2.64883,3.49442,3.02552
4740.0,3.80242,2.67847,3.52767,3.04929
4750.0,3.80546,2.6747,3.53892,3.04714
4760.0,3.79413,2.65595,3.53326,3.04186
4770.0,3.76852,2.65062,3.50026,3.02092
4780.0,3.77992,2.64909,3.51469,3.03397
4790.0,3.77857,2.64948,3.50902,3.03681
4800.0,3.8454,2.69853,3.5697,3.09022
4810.0,3.83182,2.68188,3.55502,3.08788
4820.0,3.81329,2.69062,3.53088,3.062
4830.0,3.84359,2.70054,3.56671,3.08738
4840.0,3.82395,2.69662,3.54109,3.0715
4850.0,3.79812,2.67307,3.51872,3.05365
4860.0,3.78712,2.66749,3.50506,3.0469
4870.0,3.73113,2.64047,3.44459,3.00089
4880.0,3.7133,2.62535,3.4193,2.99886
4890.0,3.69761,2.61297,3.40764,2.98413
4900.0,3.69764,2.61491,3.40571,2.9847
4910.0,3.70939,2.61186,3.42091,2.9991
4920.0,3.7839,2.67781,3.49007,3.04705
4930.0,3.74204,2.63744,3.45176,3.02241
4940.0,3.74566,2.62728,3.46182,3.02872
4950.0,3.70843,2.58578,3.43169,3.00701
4960.0,3.69803,2.57831,3.42385,2.99672
4970.0,3.76799,2.62667,3.48437,3.05864
4980.0,3.81634,2.66047,3.54229,3.0827
4990.0,3.86142,2.68046,3.59112,3.12093
5000.0,3.91138,2.70405,3.64662,3.16039
5010.0,3.93488,2.7335,3.66073,3.17703
5020.0,3.94421,2.76235,3.6623,3.1734
5030.0,3.92369,2.74595,3.63996,3.16246
5040.0,3.96703,2.76711,3.68476,3.20004
5050.0,3.95522,2.75488,3.67182,3.19623
5060.0,4.02246,2.78804,3.74592,3.2489
5070.0,3.99025,2.76779,3.71793,3.21879
5080.0,3.98778,2.7768,3.70789,3.21648
5090.0,3.97329,2.77537,3.68929,3.20321
5100.0,3.94387,2.76262,3.66439,3.16992
5110.0,3.94178,2.75356,3.67352,3.16204
5120.0,3.98191,2.77823,3.72215,3.18408
5130.0,3.94924,2.7486,3.69122,3.16433
5140.0,3.94805,2.74525,3.69062,3.16499
5150.0,3.94908,2.74382,3.69054,3.16888
5160.0,4.00216,2.78116,3.74194,3.209
5170.0,3.99378,2.77242,3.73248,3.2067
5180.0,3.98358,2.7638,3.7289,3.19289
5190.0,4.0025,2.76875,3.75147,3.20945
5200.0,4.00071,2.75903,3.75776,3.20598
5210.0,3.96578,2.73258,3.7252,3.17974
5220.0,4.01851,2.77334,3.77303,3.2202
5230.0,4.04299,2.79619,3.79925,3.23088
5240.0,4.03547,2.78983,3.79728,3.21986
5250.0,4.03724,2.78808,3.80031,3.22225
5260.0,4.05368,2.81225,3.81104,3.22984
5270.0,4.0365,2.79766,3.79418,3.2193
5280.0,4.0283,2.78614,3.78195,3.22314
5290.0,4.0372,2.78046,3.7967,3.23296
5300.0,4.03604,2.77684,3.79734,3.23242
5310.0,4.04871,2.79669,3.80075,3.24299
5320.0,4.08533,2.82585,3.82496,3.28087
5330.0,4.07502,2.83542,3.80834,3.26626
5340.0,4.07673,2.84501,3.80439,3.2668
5350.0,4.05922,2.83541,3.79089,3.24718
5360.0,4.07238,2.85057,3.80257,3.25321
5370.0,4.02366,2.82736,3.75321,3.20924
5380.0,4.04982,2.82833,3.79049,3.2303
5390.0,4.07583,2.8594,3.81057,3.24472
5400.0,4.02688,2.83905,3.74878,3.21215
5410.0,4.0542,2.86561,3.76907,3.2335
5420.0,4.08108,2.87665,3.80406,3.2503
5430.0,4.06528,2.86946,3.78452,3.23984
5440.0,4.01738,2.83858,3.73795,3.20138
5450.0,4.00493,2.84117,3.71357,3.19626
5460.0,3.98809,2.8374,3.6935,3.18072
5470.0,3.989,2.83279,3.70076,3.17866
5480.0,3.98282,2.82546,3.69241,3.1794
5490.0,3.98729,2.83049,3.69554,3.18249
5500.0,3.98722,2.8312,3.69468,3.18269
5510.0,3.9814,2.83468,3.68015,3.18186
5520.0,3.98716,2.83004,3.69248,3.1861
5530.0,3.96695,2.8193,3.67081,3.17018
5540.0,3.96383,2.8271,3.66439,3.16285
5550.0,3.95103,2.82373,3.6498,3.15067
5560.0,3.94348,2.80645,3.64697,3.15049
5570.0,3.95413,2.82625,3.64099,3.16637
5580.0,3.98958,2.84338,3.67394,3.2017
5590.0,3.90713,2.78726,3.59217,3.13987
5600.0,3.90786,2.79141,3.58231,3.14925
5610.0,3.92504,2.80474,3.597,3.16335
